rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
102,"spotify:track:4KULAymBBJcPRpk1yO4dOG","Zach Bryan, Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)","Warner Records",23,102,78,"683305"
103,"spotify:track:2bqLj0NvdtGbPCl9PdBtP2","Tate McRae","Purple lace bra","RCA Records Label",51,51,2,"681158"
104,"spotify:track:5FVd6KXrgO9B3JPmC8OPst","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",24,103,359,"680018"
105,"spotify:track:25FTMokYEbEWHEdss5JLZS","Wheatus","Teenage Dirtbag","Columbia",72,108,38,"678752"
106,"spotify:track:6kopmMZiyLmw7h66uXcXR7","Mark Ronson, Amy Winehouse","Valerie (feat. Amy Winehouse) - Version Revisited","Columbia",40,123,55,"676590"
107,"spotify:track:1KZG1H1OCugGqIRmk1wF9m","Sam Barber, Avery Anna","Indigo (feat. Avery Anna)","Lockeland Springs/Atlantic",56,127,11,"674602"
108,"spotify:track:2uvE4L5ZsYKpv8hbK4TIOt","Leon Thomas","MUTT","EZMNY Records/Motown Records",108,131,2,"674349"
109,"spotify:track:3Fzlg5r1IjhLk2qRw667od","Toploader","Dancing in the Moonlight","Sony Soho Square",60,137,286,"671477"
110,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",5,79,79,"671472"
111,"spotify:track:5EcG8eMMlwkHRVa4aTR1qd","Rihanna","Breakin' Dishes","Def Jam Recordings",70,87,10,"668362"
112,"spotify:track:0AIpGG5dxEgnAymhdJRSZ0","Blood Orange","Champagne Coast","Domino Recording Co",112,168,5,"666191"
113,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",4,143,82,"665791"
114,"spotify:track:3aSWXU6owkZeVhh94XxEWO","SZA, Kendrick Lamar","30 For 30 (with Kendrick Lamar)","Top Dawg Entertainment/RCA Records",43,74,7,"662011"
115,"spotify:track:5fVZC9GiM4e8vu99W0Xf6J","The Fray","How to Save a Life","Epic",115,124,12,"657730"
116,"spotify:track:7yNQ5oPcuCC4wTqTcMRIrE","Ely Oaks","Running Around","Robots & Humans",116,-1,1,"656312"
117,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",74,130,231,"656296"
118,"spotify:track:3siwsiaEoU4Kuuc9WKMUy5","The Marías","No One Noticed","Nice Life/Atlantic",75,105,9,"650878"
119,"spotify:track:5ITV0zqzjOYfFWpW0xBmRa","WizTheMc, bees & honey","Show Me Love","Bamboo Artists",119,-1,1,"644047"
