rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2EVJSQTl0bqHISNlJbhNIc","Anton Westerlin, Annika","Blodigt (feat. Annika)","Universal Music A/S",1,-1,1,"875620"
2,"spotify:track:5wmH2yEMgerF4bGh87TQZA","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,1,5,"563946"
3,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,2,4,"486948"
4,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,3,14,"457829"
5,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,4,9,"447647"
6,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,6,24,"384463"
7,"spotify:track:2ZwOtQXG5k1M7gHmTmTMgw","MAS, Lamin, Kundo","Småting (feat. Lamin & Kundo)","Universal Music A/S",5,5,2,"355558"
8,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,8,15,"346779"
9,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,9,9,"340565"
10,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",7,10,15,"307755"
11,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,11,22,"296331"
12,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",12,16,23,"282727"
13,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,21,49,"275104"
14,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",2,13,26,"270645"
15,"spotify:track:1ZatLEMZsAslxDA5zw3S6V","Lamin, Ukendt Kunstner","Tro På Det","Universal Music A/S",1,14,19,"269772"
16,"spotify:track:3r0C7cXKzwGQaKLFHr810N","Anton Westerlin, Benny Jamz","2 Stepper Freestyle","Universal Music A/S",5,17,5,"257773"
17,"spotify:track:5TC4trc7XgCCkycbTSTqV2","MAS, Artigeardit","Bare Vent (feat. Artigeardit)","Universal Music A/S",7,7,2,"257611"
18,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",8,12,37,"257320"
19,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,15,43,"240909"
20,"spotify:track:3xJeUxbt51wpvGk3YzqxLi","Benny Jamz, Gilli","Reposado","Universal Music A/S",2,19,32,"226520"
21,"spotify:track:6EfIo8vxfIBT2IZrzGHbpP","Mumle, Svea S","Hvor Solen Ik' Skinner","Capitol Records",13,23,28,"222773"
22,"spotify:track:4XmuzEhU6LPRL4fdWqt6LU","Zuloo","MOLLY","ZRECORDS",14,20,14,"221003"
23,"spotify:track:2zOmS55knKWSgScYPTNmGQ","Tate McRae","Sports car","RCA Records Label",23,-1,1,"217242"
24,"spotify:track:6ZC9iIWBCy4VtBhoY1YTuR","Annika","Hun","Universal Music A/S",23,36,38,"215980"
25,"spotify:track:1ByKkALevy63Nd0VBw1ToD","KESI, Lamin","To Gange","Universal Music A/S",1,27,26,"211502"
26,"spotify:track:6TT6zYIiI0nSzXMuI801zP","Gilli","Robocop","Universal Music A/S",11,22,5,"202064"
27,"spotify:track:7vSUZ9T4AjaKiKcEexIXeb","MAS","Lønningsdag","Universal Music A/S",18,18,3,"200299"
28,"spotify:track:2j59di23XCFfbdJPE5KuNw","Lamin, Gilli","Hva Du På (feat. Gilli)","Universal Music A/S",1,26,35,"198824"
29,"spotify:track:62EPQ5REuZwGqWoRsPP5Bx","APHACA","Hjertet På Gaden","a United Records release",29,50,2,"198791"
30,"spotify:track:65C4AmFA6oyMJ2lwLNPiIB","D1MA","CLEOPATRA","7OUMA Records",4,35,18,"196476"
31,"spotify:track:2doTTX8MLsVnAyAQqmqV7j","Blæst","Elsker Dig Så Meget","Universal Music A/S",19,31,30,"194853"
32,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",32,34,20,"192403"
33,"spotify:track:2XxRgaOO73AtKS3bPciDSL","Benjamin Hav, Ella Augusta","Første dag","Sony Music Entertainment",8,33,67,"186207"
34,"spotify:track:4AsiNZTuFAwk93V9DP7lt7","Zuloo","FEJLFRI","ZULOOVERSE",34,40,7,"184616"
35,"spotify:track:5O2NovuSaij0nsULxUt8V5","Ella Augusta","Baglæns","The Bank Records",32,32,41,"184264"
