rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2p4cYfKQbg8xHXNG4eQaGo","Omar, Mumle","Hele Vejen (feat. Mumle)","WM Denmark",1,2,4,"599390"
2,"spotify:track:2EVJSQTl0bqHISNlJbhNIc","Anton Westerlin, Annika","Blodigt (feat. Annika)","Universal Music A/S",1,1,6,"534074"
3,"spotify:track:2v5RxyOtY5uSH2EAtz94SL","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,3,10,"424201"
4,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,4,14,"343300"
5,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",5,19,28,"320822"
6,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",6,15,4,"320356"
7,"spotify:track:0i4Tf0W7BdBXBdRO5AfuWI","Mille","drikker med mig selv","WM Denmark",7,9,2,"315753"
8,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,10,9,"312460"
9,"spotify:track:4aWP69rMu7KsJ2tGVP5KQJ","Berg","Koldblodet Killer","Sony Music Entertainment",6,6,4,"308552"
10,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,12,29,"302800"
11,"spotify:track:7CjMx8VVh10vkmwZ0NSAK4","Tempo, MGP","Lyst Til At Hop'","Universal Music A/S",5,5,3,"286594"
12,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,13,19,"286430"
13,"spotify:track:5zaXybxrzGiDd6IPWIHheW","Zuloo, Lamin","SIKKE EN TYPE","ZULOOVERSE",2,8,5,"282320"
14,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,24,48,"265287"
15,"spotify:track:0Y7lLJhJEb2B9EMOiOc94Z","APHACA","Et sted hvor vi de første","Universal Music A/S",15,-1,1,"264561"
16,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,17,14,"263699"
17,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,22,54,"263609"
18,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,18,20,"259084"
19,"spotify:track:20tZk1ZuX1kZCvHmU3lMtj","Otto, MGP","Sød Ligesom","Universal Music A/S",7,7,4,"253660"
20,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,21,27,"252694"
