rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2EVJSQTl0bqHISNlJbhNIc","Anton Westerlin, Annika","Blodigt (feat. Annika)","Universal Music A/S",1,1,2,"948733"
2,"spotify:track:5zaXybxrzGiDd6IPWIHheW","Zuloo, Lamin","SIKKE EN TYPE","ZULOOVERSE",2,-1,1,"649873"
3,"spotify:track:2v5RxyOtY5uSH2EAtz94SL","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,2,6,"593279"
4,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,5,10,"495228"
5,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,4,15,"461004"
6,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,3,5,"441278"
7,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,6,25,"390078"
8,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,9,10,"341763"
9,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,8,16,"338498"
10,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,13,50,"328853"
11,"spotify:track:2ZwOtQXG5k1M7gHmTmTMgw","MAS, Lamin, Kundo","Småting (feat. Lamin & Kundo)","Universal Music A/S",5,7,3,"319725"
12,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",7,10,16,"304948"
13,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,11,23,"293940"
14,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",2,14,27,"290944"
15,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",8,18,38,"290800"
16,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",12,12,24,"277283"
17,"spotify:track:6ZC9iIWBCy4VtBhoY1YTuR","Annika","Hun","Universal Music A/S",17,24,39,"258091"
18,"spotify:track:1ZatLEMZsAslxDA5zw3S6V","Lamin, Ukendt Kunstner","Tro På Det","Universal Music A/S",1,15,20,"256696"
19,"spotify:track:1MriMVVs0upyrXtArsWep5","Benjamin Hav, Ella Augusta","Første dag","Sony Music Entertainment",8,33,68,"250751"
20,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",8,38,19,"245117"
21,"spotify:track:3AWDeHLc88XogCaCnZQLVI","The Weeknd","Cry For Me","XO / Republic Records",21,-1,1,"244774"
22,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,19,44,"241427"
23,"spotify:track:3r0C7cXKzwGQaKLFHr810N","Anton Westerlin, Benny Jamz","2 Stepper Freestyle","Universal Music A/S",5,16,6,"231231"
24,"spotify:track:4XmuzEhU6LPRL4fdWqt6LU","Zuloo","MOLLY","ZRECORDS",14,22,15,"224408"
25,"spotify:track:6EfIo8vxfIBT2IZrzGHbpP","Mumle, Svea S","Hvor Solen Ik' Skinner","Capitol Records",13,21,29,"220418"
26,"spotify:track:65C4AmFA6oyMJ2lwLNPiIB","D1MA","CLEOPATRA","7OUMA Records",4,30,19,"220160"
27,"spotify:track:1ByKkALevy63Nd0VBw1ToD","KESI, Lamin","To Gange","Universal Music A/S",1,25,27,"214265"
28,"spotify:track:3xJeUxbt51wpvGk3YzqxLi","Benny Jamz, Gilli","Reposado","Universal Music A/S",2,20,33,"213475"
29,"spotify:track:5TC4trc7XgCCkycbTSTqV2","MAS, Artigeardit","Bare Vent (feat. Artigeardit)","Universal Music A/S",7,17,3,"212496"
30,"spotify:track:2zOmS55knKWSgScYPTNmGQ","Tate McRae","Sports car","RCA Records Label",23,23,2,"194830"
31,"spotify:track:2doTTX8MLsVnAyAQqmqV7j","Blæst","Elsker Dig Så Meget","Universal Music A/S",19,31,31,"188161"
32,"spotify:track:2j59di23XCFfbdJPE5KuNw","Lamin, Gilli","Hva Du På (feat. Gilli)","Universal Music A/S",1,28,36,"188029"
33,"spotify:track:5O2NovuSaij0nsULxUt8V5","Ella Augusta","Baglæns","The Bank Records",32,35,42,"186373"
34,"spotify:track:7DY756WOLyOz2Xnhw4EFiC","The Weeknd, Anitta","São Paulo (feat. Anitta)","XO / Republic Records",34,-1,4,"185402"
35,"spotify:track:4AsiNZTuFAwk93V9DP7lt7","Zuloo","FEJLFRI","ZULOOVERSE",34,34,8,"183684"
36,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",9,37,59,"183633"
37,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",32,32,21,"183507"
38,"spotify:track:013w3c0ynCHuRaruYGsmxn","Annika","Nye Tider","Universal Music A/S",38,51,18,"183495"
39,"spotify:track:6TT6zYIiI0nSzXMuI801zP","Gilli","Robocop","Universal Music A/S",11,26,6,"183433"
40,"spotify:track:6vdsc40TnfCdZsWj7GecQV","Mumle","Det Modsatte","Capitol Records",6,36,61,"179571"
41,"spotify:track:0oCtlIqcU9Y4RzZCfjb4J5","Annika","Tilbage","Universal Music A/S",41,49,9,"175665"
42,"spotify:track:62EPQ5REuZwGqWoRsPP5Bx","APHACA","Hjertet På Gaden","a United Records release",29,29,3,"173306"
43,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",3,42,43,"167760"
44,"spotify:track:2DDTfTNiglWtbbqUsQ1RJt","Lamin","De Her Timer","Universal Music A/S",2,41,38,"166619"
45,"spotify:track:0tDh78JNlubuGDJfkv8Juk","Dos Santos","Dopamin","WM Denmark",23,40,51,"156680"
46,"spotify:track:6WrM6GnzCkfv075p1KN6fi","Benjamin Hav","Dream team","Sony Music Entertainment",46,-1,1,"155240"
47,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",36,59,34,"147067"
48,"spotify:track:5ehXToeJ8Tgc4wMhY42Oul","The Weeknd, Justice","Wake Me Up (feat. Justice)","XO / Republic Records",48,-1,1,"145314"
49,"spotify:track:6xm5NjUzitBPdgtUUXR6P6","KESI, Noah Carter, Benny Jamz","Flad Af Grin (feat. Noah Carter & Benny Jamz)","Universal Music A/S",49,-1,1,"141294"
50,"spotify:track:5M2lX0ZAYSAzCs1xPPi9BX","Sexyy Red, Bruno Mars","Fat Juicy & Wet","gamma. / Atlantic Records",44,44,2,"140938"
51,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",3,79,55,"140074"
52,"spotify:track:0rcIh1T4A2EH5TzqXmu63m","Benny Jamz, Gilli","Booty Up","Universal Music A/S",6,45,33,"139471"
53,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",31,69,38,"138964"
54,"spotify:track:0bxRSMz5WY1VuMmOhanE4b","The Weeknd","Baptized In Fear","XO / Republic Records",54,-1,1,"136200"
55,"spotify:track:0stJVUUSrbEwyFHOp2dRu0","The Weeknd","Open Hearts","XO / Republic Records",55,-1,1,"133233"
56,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",21,48,22,"132641"
57,"spotify:track:1eA6vc394WJF2l4lHLqJ2B","Tobias Rahim, ICEKIID","Dark Room (feat. ICEKIID)","Os Der Følger Floden",1,47,37,"129820"
58,"spotify:track:1knZ2cJRHNUeEidZvhypRm","Thor Farlov, Noah Carter, Danseorkestret","Alt Det (feat. Noah Carter)","Universal Music A/S Distributed Labels",1,52,53,"129464"
59,"spotify:track:7vSUZ9T4AjaKiKcEexIXeb","MAS","Lønningsdag","Universal Music A/S",18,27,4,"128847"
60,"spotify:track:3aQzeklWllLWZSH4xk7Udj","D1MA","I KNOW","7OUMA Records",1,75,84,"127818"
61,"spotify:track:2bFgjHMqGThTzlv6V94V5v","Noah Carter","Har Hørt Dig","Universal Music A/S Distributed Labels",3,50,17,"126285"
62,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",11,58,24,"123810"
63,"spotify:track:5tK3SkH5DfO24oo9Iw2Fq3","Lamin","H V D O L","Universal Music A/S",1,64,22,"122306"
64,"spotify:track:5RR4sBH4TRqyFp386kf99d","Gilli","Knokler Hårdt","disco:wax",46,55,61,"118604"
65,"spotify:track:5fZJQrFKWQLb7FpJXZ1g7K","Shaboozey","A Bar Song (Tipsy)","American Dogwood / EMPIRE",7,61,42,"117917"
66,"spotify:track:7lVulCaDsVV36C9IsaerEg","KESI, Noah Carter","Supernova (feat. Noah Carter)","Universal Music A/S",66,-1,1,"116856"
67,"spotify:track:2zbr6Jls3FE4JCtLwCPD5N","Artigeardit, Lamin","Sent","Universal Music A/S",1,81,53,"116760"
68,"spotify:track:742ldXChILBv6QeqaXoOWi","Gilli, KESI","555 (feat. KESI)","Universal Music A/S",1,54,66,"116386"
69,"spotify:track:2gyHr9WqZeMtzJOpWGuGo6","The Weeknd, Travis Scott, Florence + The Machine","Reflections Laughing (feat. Travis Scott, Florence + The Machine)","XO / Republic Records",69,-1,1,"115513"
70,"spotify:track:1OL1vwKA4R3UFMNr6hUZ4l","MAS","Blomster & Regnvejr","Universal Music A/S",24,43,3,"115381"
71,"spotify:track:6EXV782Zpktyx9NvcwkYN5","Tobias Rahim, D1MA","Bellevue (feat. D1MA)","Os Der Følger Floden",1,68,50,"114527"
72,"spotify:track:3pTMTsYbUS5Ey4HcBqGmbq","Benjamin Hav","Husk at vær' happy","Sony Music Entertainment",35,140,20,"114254"
73,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",8,91,76,"113490"
74,"spotify:track:1UTeDUAusifkVapsAZxbSc","Gobs","Tak For Sidst","WM Denmark",1,105,87,"113292"
