rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5wmH2yEMgerF4bGh87TQZA","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,1,4,"582479"
2,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,2,3,"516146"
3,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,3,13,"486857"
4,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,4,8,"443312"
5,"spotify:track:2ZwOtQXG5k1M7gHmTmTMgw","MAS, Lamin, Kundo","Småting (feat. Lamin & Kundo)","Universal Music A/S",5,-1,1,"422470"
6,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,5,23,"406335"
7,"spotify:track:5TC4trc7XgCCkycbTSTqV2","MAS, Artigeardit","Bare Vent (feat. Artigeardit)","Universal Music A/S",7,-1,1,"365376"
8,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,7,14,"358794"
9,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,6,8,"345657"
10,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",7,8,14,"344676"
11,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,11,21,"318568"
12,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",8,10,36,"300018"
13,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",2,12,25,"291942"
14,"spotify:track:1ZatLEMZsAslxDA5zw3S6V","Lamin, Ukendt Kunstner","Tro På Det","Universal Music A/S",1,13,18,"288281"
15,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,14,42,"283833"
16,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",12,18,22,"283532"
17,"spotify:track:3r0C7cXKzwGQaKLFHr810N","Anton Westerlin, Benny Jamz","2 Stepper Freestyle","Universal Music A/S",5,9,4,"263691"
18,"spotify:track:7vSUZ9T4AjaKiKcEexIXeb","MAS","Lønningsdag","Universal Music A/S",18,25,2,"256452"
19,"spotify:track:3xJeUxbt51wpvGk3YzqxLi","Benny Jamz, Gilli","Reposado","Universal Music A/S",2,15,31,"252231"
20,"spotify:track:4XmuzEhU6LPRL4fdWqt6LU","Zuloo","MOLLY","ZRECORDS",14,19,13,"249390"
21,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,17,48,"245560"
22,"spotify:track:6TT6zYIiI0nSzXMuI801zP","Gilli","Robocop","Universal Music A/S",11,16,4,"240855"
23,"spotify:track:6EfIo8vxfIBT2IZrzGHbpP","Mumle, Svea S","Hvor Solen Ik' Skinner","Capitol Records",13,20,27,"232072"
24,"spotify:track:1OL1vwKA4R3UFMNr6hUZ4l","MAS","Blomster & Regnvejr","Universal Music A/S",24,-1,1,"230933"
