rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2EVJSQTl0bqHISNlJbhNIc","Anton Westerlin, Annika","Blodigt (feat. Annika)","Universal Music A/S",1,1,4,"697210"
2,"spotify:track:366GW0RsHtjyGeJSg0u9Ux","Gobs","når verden vælter","WM Denmark",2,-1,1,"483296"
3,"spotify:track:2v5RxyOtY5uSH2EAtz94SL","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,3,8,"440256"
4,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,4,12,"430048"
5,"spotify:track:2p4cYfKQbg8xHXNG4eQaGo","Omar, Mumle","Hele Vejen (feat. Mumle)","WM Denmark",5,10,2,"411981"
6,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",6,9,27,"402423"
7,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",7,21,78,"387103"
8,"spotify:track:5zaXybxrzGiDd6IPWIHheW","Zuloo, Lamin","SIKKE EN TYPE","ZULOOVERSE",2,2,3,"362931"
9,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,6,17,"347466"
10,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,8,27,"335911"
11,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,7,7,"331998"
12,"spotify:track:1kOMrUv9xczMmR6hCmPMzR","Berg","Koldblodet Killer","Sony Music Entertainment",12,28,2,"295139"
13,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,12,18,"294233"
14,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",14,29,13,"292669"
15,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,13,52,"290994"
16,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",8,11,40,"280646"
17,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",17,22,2,"280351"
18,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,14,12,"278234"
19,"spotify:track:6xm5NjUzitBPdgtUUXR6P6","KESI, Noah Carter, Benny Jamz","Flad Af Grin (feat. Noah Carter & Benny Jamz)","Universal Music A/S",5,5,3,"258347"
20,"spotify:track:0aB0v4027ukVziUGwVGYpG","Kendrick Lamar, Lefty Gunplay","tv off (feat. lefty gunplay)","pgLang, under exclusive license to Interscope Records",20,27,13,"253768"
21,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,17,25,"253052"
22,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,23,46,"251835"
23,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",7,16,18,"247551"
24,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",2,15,29,"242485"
25,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",12,20,26,"234923"
26,"spotify:track:6ZC9iIWBCy4VtBhoY1YTuR","Annika","Hun","Universal Music A/S",17,24,41,"231744"
27,"spotify:track:1ZatLEMZsAslxDA5zw3S6V","Lamin, Ukendt Kunstner","Tro På Det","Universal Music A/S",1,26,22,"219722"
28,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",28,45,23,"210511"
29,"spotify:track:3xJeUxbt51wpvGk3YzqxLi","Benny Jamz, Gilli","Reposado","Universal Music A/S",2,32,35,"199712"
30,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",9,43,61,"198476"
31,"spotify:track:0b0Dz0Gi86SVdBxYeiQcCP","Sabrina Carpenter","Busy Woman","Island Records",31,-1,1,"196670"
32,"spotify:track:6vdsc40TnfCdZsWj7GecQV","Mumle","Det Modsatte","Capitol Records",6,38,63,"190618"
33,"spotify:track:65C4AmFA6oyMJ2lwLNPiIB","D1MA","CLEOPATRA","7OUMA Records",4,35,21,"188206"
34,"spotify:track:5O2NovuSaij0nsULxUt8V5","Ella Augusta","Baglæns","The Bank Records",32,37,44,"186531"
35,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",3,33,57,"183122"
36,"spotify:track:6EfIo8vxfIBT2IZrzGHbpP","Mumle, Svea S","Hvor Solen Ik' Skinner","Capitol Records",13,36,31,"178461"
37,"spotify:track:2OTOQORiKv9quS92KRjqz4","TopGunn, Thor Farlov","Mere End Et Sekund (feat. Thor Farlov)","Duffel Music",37,-1,1,"178009"
38,"spotify:track:2j59di23XCFfbdJPE5KuNw","Lamin, Gilli","Hva Du På (feat. Gilli)","Universal Music A/S",1,40,38,"177108"
39,"spotify:track:0oCtlIqcU9Y4RzZCfjb4J5","Annika","Tilbage","Universal Music A/S",39,39,11,"174380"
40,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",8,31,21,"173498"
41,"spotify:track:2ZwOtQXG5k1M7gHmTmTMgw","MAS, Lamin, Kundo","Småting (feat. Lamin & Kundo)","Universal Music A/S",5,25,5,"171922"
42,"spotify:track:1ByKkALevy63Nd0VBw1ToD","KESI, Lamin","To Gange","Universal Music A/S",1,47,29,"169381"
43,"spotify:track:2xe4Zk82EJMOjonx4U5jEp","DeDerDrenge, Mille","Fald Ned (feat. Mille)","WM Denmark",43,-1,1,"168501"
44,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",3,52,45,"168276"
45,"spotify:track:2c94vIXsZfItT8dQqxpmv3","URO, Mekdes","Føles Godt (feat. Mekdes)","Sony Music Entertainment",13,78,106,"166252"
46,"spotify:track:2zOmS55knKWSgScYPTNmGQ","Tate McRae","Sports car","RCA Records Label",23,41,4,"165589"
47,"spotify:track:4XmuzEhU6LPRL4fdWqt6LU","Zuloo","MOLLY","ZRECORDS",14,34,17,"165448"
48,"spotify:track:3qIvu40vMOHaTx7GLhthhn","Tobias Rahim, Kabusa Oriental Choir","Regntid (feat. Kabusa Oriental Choir)","Os Der Følger Floden",19,19,2,"165159"
49,"spotify:track:2doTTX8MLsVnAyAQqmqV7j","Blæst","Elsker Dig Så Meget","Universal Music A/S",19,46,33,"164848"
50,"spotify:track:1MriMVVs0upyrXtArsWep5","Benjamin Hav, Ella Augusta","Første dag","Sony Music Entertainment",8,42,70,"144027"
51,"spotify:track:3r0C7cXKzwGQaKLFHr810N","Anton Westerlin, Benny Jamz","2 Stepper Freestyle","Universal Music A/S",5,50,8,"143352"
52,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",36,49,36,"139788"
53,"spotify:track:2DDTfTNiglWtbbqUsQ1RJt","Lamin","De Her Timer","Universal Music A/S",2,44,40,"135747"
54,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",11,68,26,"135523"
55,"spotify:track:1ezodvBUxbsU95tLPVDIjz","Joey Moe, DIBSET","Bange For At Elske","Kelope Records",55,-1,1,"135197"
56,"spotify:track:5ZLUm9eab8y3tqQ1OhQSHI","Lady Gaga","Abracadabra","Interscope Records",30,30,3,"134778"
57,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",31,57,40,"133521"
58,"spotify:track:0tDh78JNlubuGDJfkv8Juk","Dos Santos","Dopamin","WM Denmark",23,60,53,"133265"
59,"spotify:track:013w3c0ynCHuRaruYGsmxn","Annika","Nye Tider","Universal Music A/S",38,48,20,"133026"
60,"spotify:track:0nj9Bq5sHDiTxSHunhgkFb","Kendrick Lamar","squabble up","pgLang, under exclusive license to Interscope Records",32,64,6,"126643"
61,"spotify:track:4AsiNZTuFAwk93V9DP7lt7","Zuloo","FEJLFRI","ZULOOVERSE",34,56,10,"126534"
62,"spotify:track:5TC4trc7XgCCkycbTSTqV2","MAS, Artigeardit","Bare Vent (feat. Artigeardit)","Universal Music A/S",7,53,5,"125469"
63,"spotify:track:7lVulCaDsVV36C9IsaerEg","KESI, Noah Carter","Supernova (feat. Noah Carter)","Universal Music A/S",18,18,3,"121749"
64,"spotify:track:6EXV782Zpktyx9NvcwkYN5","Tobias Rahim, D1MA","Bellevue (feat. D1MA)","Os Der Følger Floden",1,61,52,"119632"
65,"spotify:track:6TT6zYIiI0nSzXMuI801zP","Gilli","Robocop","Universal Music A/S",11,58,8,"119298"
66,"spotify:track:6DpGj9bttRgHoT1vk8ezgj","Gobs","Alt Ved Dig","WM Denmark",1,92,41,"118630"
67,"spotify:track:1UTeDUAusifkVapsAZxbSc","Gobs","Tak For Sidst","WM Denmark",1,70,89,"115892"
68,"spotify:track:1eA6vc394WJF2l4lHLqJ2B","Tobias Rahim, ICEKIID","Dark Room (feat. ICEKIID)","Os Der Følger Floden",1,66,39,"115135"
69,"spotify:track:3LlqJkcXMBIAE5X1uUiZUN","The Minds Of 99","Under Din Sne","No3",2,65,170,"114995"
70,"spotify:track:3aQzeklWllLWZSH4xk7Udj","D1MA","I KNOW","7OUMA Records",1,74,86,"114306"
71,"spotify:track:62EPQ5REuZwGqWoRsPP5Bx","APHACA","Hjertet På Gaden","a United Records release",29,67,5,"112112"
72,"spotify:track:3dj4wgM3cPeuLwMNHDuBon","Teddy Swims","The Door","Warner Records",72,121,28,"109405"
73,"spotify:track:5fZJQrFKWQLb7FpJXZ1g7K","Shaboozey","A Bar Song (Tipsy)","American Dogwood / EMPIRE",7,83,44,"107487"
74,"spotify:track:50XScTYQGylJMD55jXpjgJ","URO","Min Bror","Sony Music Entertainment",34,76,18,"107427"
75,"spotify:track:742ldXChILBv6QeqaXoOWi","Gilli, KESI","555 (feat. KESI)","Universal Music A/S",1,75,68,"106591"
76,"spotify:track:5RR4sBH4TRqyFp386kf99d","Gilli","Knokler Hårdt","disco:wax",46,77,63,"106511"
77,"spotify:track:5tK3SkH5DfO24oo9Iw2Fq3","Lamin","H V D O L","Universal Music A/S",1,81,24,"105680"
78,"spotify:track:1knZ2cJRHNUeEidZvhypRm","Thor Farlov, Noah Carter, Danseorkestret","Alt Det (feat. Noah Carter)","Universal Music A/S Distributed Labels",1,63,55,"105365"
79,"spotify:track:3fMbePeZAjLnyiZtVOFfg2","Branco, Gobs","EUROPA (feat. Gobs)","Branco",4,114,18,"104896"
80,"spotify:track:0NUqi0ps17YpLUC3kgsZq0","PARTYNEXTDOOR, Drake, Yebba","DIE TRYING","OVO Sound",80,-1,1,"104712"
81,"spotify:track:2FGKofI4AJN91ofBNDmWWB","Wale, Sam Dew","LoveHate Thing (feat. Sam Dew)","MMG/Atlantic",81,176,2,"104534"
82,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",11,123,58,"104017"
83,"spotify:track:0rcIh1T4A2EH5TzqXmu63m","Benny Jamz, Gilli","Booty Up","Universal Music A/S",6,73,35,"103441"
84,"spotify:track:1eTaznNW4Xxtx9za2SMTXB","Doechii","DENIAL IS A RIVER","Top Dawg Entertainment/Capitol Records",69,69,3,"102720"
85,"spotify:track:1z8kbKSGPNRBSbgtkgCUwH","Benny Jamz, Gilli","Chicagenhagen","Universal Music A/S",11,86,35,"102411"
86,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",70,80,70,"102281"
87,"spotify:track:5lZny8ZmRtXueq7D3LTgb5","ozzy","Samme side","Ambivolume",50,119,23,"101059"
