rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6qCmwE9TO2j9JiEXZ4exyM","Anton Westerlin, Lamin, ozzy","Entré (feat. Lamin & ozzy)","Universal Music A/S",1,-1,1,"719078"
2,"spotify:track:2p4cYfKQbg8xHXNG4eQaGo","Omar, Mumle","Hele Vejen (feat. Mumle)","WM Denmark",1,1,5,"597800"
3,"spotify:track:2EVJSQTl0bqHISNlJbhNIc","Anton Westerlin, Annika","Blodigt (feat. Annika)","Universal Music A/S",1,2,7,"515141"
4,"spotify:track:2v5RxyOtY5uSH2EAtz94SL","Benjamin Hav, Lukas Graham","Du ligner din mor","Sony Music Entertainment",1,3,11,"427135"
5,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",5,6,5,"374620"
6,"spotify:track:0nVUuzrVZc5t9S48ifesg6","APHACA","Smelter Under Månen","a United Records release",5,5,29,"350849"
7,"spotify:track:0i4Tf0W7BdBXBdRO5AfuWI","Mille","drikker med mig selv","WM Denmark",7,7,3,"349626"
8,"spotify:track:2xVSw3PoyrVPWXbiWf0oqx","Zuloo","CHECK","ZULOOVERSE",8,-1,1,"332392"
9,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",3,4,15,"324053"
10,"spotify:track:4aWP69rMu7KsJ2tGVP5KQJ","Berg","Koldblodet Killer","Sony Music Entertainment",6,9,5,"316635"
11,"spotify:track:00Ma3dn1eTeuz8LYEpUXQo","JOSVA, Artigeardit","Lonely (feat. Artigeardit)","Sony Music Entertainment",1,8,10,"313470"
12,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",4,10,30,"309328"
13,"spotify:track:5zaXybxrzGiDd6IPWIHheW","Zuloo, Lamin","SIKKE EN TYPE","ZULOOVERSE",2,13,6,"281698"
14,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,12,20,"274075"
15,"spotify:track:3ZNTae1ZOrSaURxMZAVFq6","Ankerstjerne, Daniel Schulz, Panamah","Børn Af Natten (Hola Bonita)","10 Lions Ent",2,14,49,"269755"
16,"spotify:track:7CW3Tjll8pUMZxsuo8GZgV","Suspekt, URO","Tænker Ik På Andre (feat. URO)","Universal Music A/S",1,20,28,"264236"
17,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",6,16,15,"263843"
18,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",7,18,21,"261927"
19,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",8,22,43,"241842"
20,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",7,25,21,"238664"
21,"spotify:track:1musbempyJAw5gfSKZHXP9","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",21,-1,1,"232373"
22,"spotify:track:6KliOBbtUUSwHHFjDzYVPe","Annika","Knuser Hjerter","Universal Music A/S",6,17,55,"231576"
23,"spotify:track:5O2NovuSaij0nsULxUt8V5","Ella Augusta","Baglæns","The Bank Records",23,29,47,"225234"
24,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",7,23,81,"214161"
25,"spotify:track:366GW0RsHtjyGeJSg0u9Ux","Gobs","når verden vælter","WM Denmark",2,21,4,"213157"
26,"spotify:track:7CjMx8VVh10vkmwZ0NSAK4","Tempo, MGP","Lyst Til At Hop'","Universal Music A/S",5,11,4,"213048"
27,"spotify:track:1ZatLEMZsAslxDA5zw3S6V","Lamin, Ukendt Kunstner","Tro På Det","Universal Music A/S",1,24,25,"211556"
28,"spotify:track:3xJeUxbt51wpvGk3YzqxLi","Benny Jamz, Gilli","Reposado","Universal Music A/S",2,27,38,"210632"
29,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",2,28,32,"208007"
30,"spotify:track:6EfIo8vxfIBT2IZrzGHbpP","Mumle, Svea S","Hvor Solen Ik' Skinner","Capitol Records",13,30,34,"206474"
31,"spotify:track:3FjK86616FbluOfTxNK2gY","Sleepy Hallow, Doechii","ANXIETY (feat. Doechii)","Winners Circle/RCA Records",31,31,2,"200986"
32,"spotify:track:0Y7lLJhJEb2B9EMOiOc94Z","APHACA","Et sted hvor vi de første","Universal Music A/S",15,15,2,"197201"
33,"spotify:track:0jPslebKwQgZ9cC0sTqyyA","Skinz, Jimilian","For Mig Selv","Sony Music Entertainment",32,36,3,"193442"
34,"spotify:track:6vdsc40TnfCdZsWj7GecQV","Mumle","Det Modsatte","Capitol Records",6,35,66,"192750"
35,"spotify:track:2DDTfTNiglWtbbqUsQ1RJt","Lamin","De Her Timer","Universal Music A/S",2,42,43,"192244"
36,"spotify:track:20tZk1ZuX1kZCvHmU3lMtj","Otto, MGP","Sød Ligesom","Universal Music A/S",7,19,5,"191614"
37,"spotify:track:3qIvu40vMOHaTx7GLhthhn","Tobias Rahim, Kabusa Oriental Choir","Regntid (feat. Kabusa Oriental Choir)","Os Der Følger Floden",19,32,5,"191361"
38,"spotify:track:65C4AmFA6oyMJ2lwLNPiIB","D1MA","CLEOPATRA","7OUMA Records",4,33,24,"188767"
39,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",6,26,30,"185153"
40,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",28,38,26,"184357"
41,"spotify:track:4il87YHqSV9UqbBkXM7z7m","Tate McRae","Sports car","RCA Records Label",23,40,7,"183230"
42,"spotify:track:541sN2qNfIlllGn9nGOQoC","Tate McRae","Revolving door","RCA Records Label",37,37,3,"181284"
43,"spotify:track:2j59di23XCFfbdJPE5KuNw","Lamin, Gilli","Hva Du På (feat. Gilli)","Universal Music A/S",1,43,41,"175944"
44,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",9,45,64,"170323"
45,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",3,49,60,"169750"
46,"spotify:track:4XmuzEhU6LPRL4fdWqt6LU","Zuloo","MOLLY","ZRECORDS",14,44,20,"165793"
47,"spotify:track:2doTTX8MLsVnAyAQqmqV7j","Blæst","Elsker Dig Så Meget","Universal Music A/S",19,46,36,"165612"
48,"spotify:track:6xm5NjUzitBPdgtUUXR6P6","KESI, Noah Carter, Benny Jamz","Flad Af Grin (feat. Noah Carter & Benny Jamz)","Universal Music A/S",5,34,6,"163750"
49,"spotify:track:1ByKkALevy63Nd0VBw1ToD","KESI, Lamin","To Gange","Universal Music A/S",1,54,32,"160454"
