rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0qlYaRFGvgR6afy1f4BBwD","Gazo","NANANI NANANA","BSB PROD",1,1,7,"3291940"
2,"spotify:track:1RiCNSkK4AfT1j8ZM4JnVs","GIMS","CIEL","Play Two",2,5,12,"2648161"
3,"spotify:track:0yyFAbTlOk7DFhh6RSug9S","GIMS","SOIS PAS TIMIDE","Play Two",1,2,26,"2559520"
4,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",4,4,13,"2244671"
5,"spotify:track:1y7dY7Xu4nWM4SK2dEnoAT","Damso, Kalash","Alpha","Trente-quatre centimes",1,3,9,"2212023"
6,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",6,6,22,"2039451"
7,"spotify:track:1Mzg6bu3hkCwJKEf7v49MN","SDM","CARTIER SANTOS","Universal Music Division Capitol Music France",1,7,16,"2009009"
8,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",8,-1,1,"1922876"
9,"spotify:track:7dzuYJwwtNnfcptmbD58aJ","Joé Dwèt Filé","4 Kampé","Play Two",9,10,12,"1918662"
10,"spotify:track:7ifFhxRIvYbe4IuzIkY2Qi","Bouss","Ça parle mal","Le Grand Carré / Level Up Music",3,9,20,"1903914"
11,"spotify:track:6BPcUXYERAahpunmb0AovH","Arcane, Stromae, Pomme","Ma Meilleure Ennemie (from the series Arcane League of Legends)","Riot Games",1,8,8,"1789816"
12,"spotify:track:4mNttG8qiVh4BKrMUrUhCI","Dr. Yaro","Minimum ça","ELEVA",5,12,19,"1775823"
13,"spotify:track:5NWpquAje6NyvxD57oXNu6","GIMS, DYSTINCT","SPIDER","Play Two",1,11,36,"1682587"
14,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",14,-1,1,"1410697"
15,"spotify:track:5jX61gvbNenSDMldQrbtsU","SDM","POUR ELLE","Universal Music Division Capitol Music France",1,15,16,"1403190"
16,"spotify:track:7eqwODSSwRSniktCjCXZyW","Theodora, Jeez Suave","KONGOLESE SOUS BBL","Maison Neptune X NBFD",10,14,11,"1370499"
17,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",13,13,35,"1314958"
18,"spotify:track:2UntklImLREdP8pMAzr4c4","Rim'K, SDM","Run","MB",18,-1,1,"1297939"
19,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",19,24,5,"1286946"
20,"spotify:track:6hKkzk8UlVUj9ioPCyeH1O","Jul","Sous la lune","D'Or et de Platine",3,16,19,"1200375"
21,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",18,22,29,"1164907"
22,"spotify:track:3Byu179ofnuChb4zF1fMhu","Werenoi","Pétunias","AllPoints",8,18,15,"1157367"
23,"spotify:track:3nHuKdFJZm78CoeBnDcFKe","Teddy Swims","Bad Dreams","Warner Records",23,29,10,"1136206"
24,"spotify:track:6P3HLPsc5pWu3sZYxL0S9N","SANTA","Recommence-moi","999 Productions / Parlophone",16,20,38,"1134316"
25,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",19,19,11,"1092369"
26,"spotify:track:5SLs7GOdSvWhbxxJkTqf2u","Ninho, Niska","Collabo","Jefe Productions / Charo Inc / WMF / UMF",10,25,12,"1078217"
27,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",27,-1,1,"1074826"
28,"spotify:track:6uqUEyqPScFznadOkI7Nvm","Jul","Un jour, je l'aurai","D'Or et de Platine",14,23,9,"1063335"
29,"spotify:track:32cwemsMJdzzsOYjVzfYMS","Helena","Mauvais Garçon","RCA Group",21,21,8,"1053450"
30,"spotify:track:5cAzaNbU7AEgfsJgL9sbtX","Linh","Je pense à vous","Jo&Co / Black Star Music",30,31,8,"1010979"
31,"spotify:track:0M3oxmcIljJfjIPhpEwcyH","GIMS","OHMA TOKITA","Play Two",15,27,16,"1007466"
32,"spotify:track:2lftd3hyoAZ0DdxwyUqBw5","GIMS","Où aller","Play Two",15,26,17,"970322"
33,"spotify:track:338wPdNyvOPGZddfk81EKA","Soolking, GIMS","CARRÉ OK","Universal Music MENA Distributed Labels",33,33,5,"930975"
34,"spotify:track:2iEXkEB32esmNExcEyKjKc","Guy2Bezbar","Monaco","Blue Magic Corp",3,17,26,"924790"
35,"spotify:track:5496lks6V3fh1mZAB6IAap","Sevdaliza, Pabllo Vittar, Yseult","Alibi (with Pabllo Vittar & Yseult)","Twisted Elegance",13,30,28,"892410"
36,"spotify:track:2PWJx5FwMrMVEaTjwYait1","Favé, Gazo","FLASHBACK","109 Record / Morning Glory Music / Believe",2,28,70,"890477"
37,"spotify:track:15vGti1ooNZFlDUdlLukX6","Booba, SDM","Dolce Camara","Universal Music Distribution Deal",2,32,49,"888592"
38,"spotify:track:6Qr4ufjYXdEd0KNFd7sJxx","Jaden Bojsen, David Guetta, Sami Brielle","Let's Go","Spinnin' Records",38,51,4,"853754"
39,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",3,42,304,"849037"
40,"spotify:track:1HQQbaepsGB5uyTAGmSZxj","Yorssy, Nouvelle École","CRF - Nouvelle École","Netflix Music",5,68,27,"845149"
41,"spotify:track:4Bqa1dZPJfHKRfUVRLsSW1","Denden","Ils se demandent","Universal Music Division Virgin Music Distribution Deal",33,36,9,"828980"
42,"spotify:track:4kmGM0IbzDPr2rT1nehI1r","AMK","Malya","Blood Brother's Records",7,34,20,"825833"
43,"spotify:track:0mYMXqqxLjGTjh5ivcfbNL","VEN1","Menace fantôme","NOUVO MONDE",23,50,7,"821801"
44,"spotify:track:5Cs4kQRpfYgcBMFsvezdbZ","Ninho, Niska","Coco","Jefe Productions / Charo Inc / WMF / UMF",6,37,27,"809794"
45,"spotify:track:2ynH9ETEo4OgLxNLJrcMKP","La Mano 1.9","I'M SORRY","R.A.T MUSIC",15,35,16,"798170"
46,"spotify:track:5o0osRx8kYJTOqlOSggr9Z","Alex Warren","Carry You Home","Atlantic Records",39,39,6,"798104"
47,"spotify:track:6C0SXfD7rR46MpWK5VJSEw","Tiakola, Ryflo, Oskoow","MANON B","M3lo World / Atlantic Records",2,38,20,"779095"
48,"spotify:track:2KejCKgm7l3uefW9cFt8cH","Kavinsky, Angèle, Phoenix","Nightcall","Universal Music Division Virgin Music Distribution Deal",18,40,17,"778703"
49,"spotify:track:4ZBslg1i1eHVOMhZZoX5fx","Bouss","Parler tout bas","Le Grand Carré / Level Up Music",27,56,36,"776928"
50,"spotify:track:5oePa8PlOTPAlRaGs2OZ3A","Ninho","Putana","Rec. 118 / Mal Luné Music",4,44,205,"775220"
51,"spotify:track:3bg2qahpZmsg5wV2EMPXIk","David Guetta, Alphaville, Ava Max","Forever Young","Parlophone UK",45,45,12,"771516"
52,"spotify:track:1GiJNHhNGReHSeHbkU02DX","SKUNK, Tiitof, Leto","Mwen An Sa","Elektra France",52,-1,1,"759058"
53,"spotify:track:1EDPVGbyPKJPeGqATwXZvN","Linkin Park","The Emptiness Machine","Warner Records",23,59,19,"756809"
54,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",30,41,193,"754506"
55,"spotify:track:7wOgZ1otoKYDvKyQKP1sNZ","Werenoi","Laboratoire","PLR Music / PGP Records / Allpoints",9,43,97,"753707"
56,"spotify:track:6JCjcuo4VKAP4bHhbHj6fe","Tiakola, Genezio, Prototype","PONA NINI","M3lo World / Atlantic Records",7,52,17,"749065"
57,"spotify:track:3PyRt7gpih7EPvV0fMWEom","VEN1","Hakayet","NOUVO MONDE",4,49,38,"747843"
58,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",58,-1,1,"741639"
59,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,47,52,"725350"
60,"spotify:track:5kfAx6phDHPpz5g8IAPyc2","Werenoi","Chemin d'or","PLR Music / PGP Records / Allpoints",17,55,95,"724225"
61,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",5,46,62,"719440"
62,"spotify:track:17jlkHSNHFu1zUuu8QZyOW","Dinos","Placebo","SPKTAQLR",43,57,126,"716706"
