rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:31CsSZ9KlQmEu0JvWSkM3j","NAPA","Deslocado","NAPA",1,42,7,"570328"
2,"spotify:track:0NQyryTVbjGMtWMA1eSqIn","J. Eskine, Alef Donk","Resenha do Arrocha","Latin Brega by HITLAB Records",1,1,13,"552616"
3,"spotify:track:0BUkQGUXgcvf3gdCWYbtnJ","Oruam, Zé Felipe, MC Tuto, Mc Rodrigo do CN, Dj Lc da Roça, MC K9, mc pl alves","Oh Garota Eu Quero Você Só Pra Mim","Mainstreet Records",1,2,12,"495047"
4,"spotify:track:5lGXgWvY60L80gKGk5Clgc","Plutonio","Interestelar","Bridgetown Records",1,3,19,"466889"
5,"spotify:track:4Hk1gmBr2KVEXr3hHwSgUi","DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15","Mãe Solteira","FORTAL MUSIC",5,-1,1,"437131"
6,"spotify:track:2OMkXPz6pHdKJSkzxG0MwZ","Kew, Dj LK da Escócia","Descer","Legenda Records",6,12,3,"354145"
7,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",3,4,15,"352159"
8,"spotify:track:3TnSAp3TfGMYptOqv234uK","MC Tuto, Grelo","Do Job","Sonar Music",6,6,14,"328505"
9,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,5,10,"322385"
10,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,7,30,"299694"
11,"spotify:track:3VSO45erUjYsPi1IFuc43Q","DJ Malvado, DJ Aka-m, Doddy","Mussulo (feat. Doddy)","Spinnin' Records",11,37,3,"286387"
12,"spotify:track:0qGRWcPOMkkt7edm4wMVRf","Plutonio","País das Maravilhas","Bridgetown Records",3,13,19,"255745"
13,"spotify:track:6VH6SBNNL2RVWwImq046ce","Boladin 211, Dejinha, MC Rick","Penélope Charmosa 2","Kave",6,8,8,"251548"
14,"spotify:track:77HhVmRv7IxDqkyMxElSrK","Anitta, Mc Danny, HITMAKER","Sei Que Tu Me Odeia","Universal Music Ltda.",10,10,6,"249150"
15,"spotify:track:5wV5dO1GOI4srs4Um5cJXo","J. Eskine, Alef Donk","Resenha de Ex-Love","HITLAB BREGA",15,21,3,"245716"
16,"spotify:track:1X3ltingEVNGRoJf1dvZfQ","Plutonio","Somos Iguais","Bridgetown Records",5,26,215,"242104"
17,"spotify:track:456hxgSVUAJVgPV0UncG68","DENNIS, Luísa Sonza","MOTINHA 2.0 (Mete Marcha)","Sony Music Entertainment",9,9,6,"236710"
18,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",11,17,13,"229449"
19,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",2,19,43,"225990"
20,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",5,18,21,"224720"
21,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",6,15,21,"221745"
22,"spotify:track:6s1kzj4EbhFLXbuAGJbhbn","MC Tuto, DJ Glenner","Barbie","Sonar Music",2,11,21,"218563"
23,"spotify:track:6x6EA3N9xXgptSakS7VZUg","GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes","FANTASMA (versão GORDÃO DO PC)","Alt Music",16,16,10,"216273"
24,"spotify:track:4jUZymsR3lkia9wkP0o9cX","DJ TOPO, Mc Livinho","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO",12,14,20,"215647"
25,"spotify:track:5TOvA5Uhxti7FPh0EIdClV","MC LUUKY, DJ JB Mix","Malvadinho","EDITORA E GRAVADORA A BASE RECORDS",3,20,18,"211556"
