rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
60,"spotify:track:3bg2qahpZmsg5wV2EMPXIk","David Guetta, Alphaville, Ava Max","Forever Young","Parlophone UK",54,71,15,"127630"
61,"spotify:track:789CxjEOtO76BVD1A9yJQH","Rihanna, Mikky Ekko","Stay","Def Jam Recordings",59,65,86,"125605"
62,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",5,83,39,"125150"
63,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",50,56,378,"124703"
64,"spotify:track:51eSHglvG1RJXtL3qI5trr","Benson Boone","Slow It Down","Night Street Records, Inc./Warner Records Inc.",25,93,43,"124499"
65,"spotify:track:3wPPWcVuinAU7dXcJXtCID","Naughty Boy, Sam Smith","La La La","Virgin Records Ltd",23,46,8,"124041"
66,"spotify:track:5650jkmPhrqy7sdXQ9O9mL","Pommelien Thijs, MEAU","Het Midden","Sony Music Entertainment",6,50,18,"123179"
67,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",7,59,46,"122381"
68,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",17,68,355,"121612"
69,"spotify:track:3Vr3zh0r7ALn8VLqCiRR10","Myles Smith","Stargazing","RCA Records Label",3,58,40,"120865"
70,"spotify:track:2FGKofI4AJN91ofBNDmWWB","Wale, Sam Dew","LoveHate Thing (feat. Sam Dew)","MMG/Atlantic",70,-1,1,"118574"
71,"spotify:track:1LY3GhF0zxIVgbYEQjCbUO","Disturbed, CYRIL","The Sound of Silence - CYRIL Remix","Spinnin' Records",10,62,47,"117794"
72,"spotify:track:2uXlHCUbq9OMUwx3hrk06o","Vance Joy","Riptide","Atlantic Records",14,70,266,"116756"
73,"spotify:track:5RKQ5NdjSh2QzD4MaunT91","Journey","Don't Stop Believin' (2022 Remaster)","Columbia/Legacy",57,66,49,"116619"
74,"spotify:track:338wPdNyvOPGZddfk81EKA","Soolking, GIMS","CARRÉ OK","Universal Music MENA Distributed Labels",74,99,6,"116450"
75,"spotify:track:0h3Xy4V4apMraB5NuM8U7Z","CYRIL","Stumblin' In","Spinnin' Records",5,57,50,"114658"
76,"spotify:track:58154G6v5HoJXSPNn5oq07","Hannah Mae, MAKSIM","Ik Wil Dat Je Liegt","Universal Music, a division of Universal International Music BV",17,61,38,"114626"
77,"spotify:track:3JG1uFc40wfyrqaWC7iv0e","Artemas","i like the way you kiss me","Artemas",1,64,47,"113276"
78,"spotify:track:0Tx2AeVKiYQjk8u9p4j6kV","Red Sebastian","Strobe Lights","Mostiko",37,37,2,"112903"
79,"spotify:track:6jbYpRPTEFl1HFKHk1IC0m","Tyler, The Creator, Lola Young","Like Him (feat. Lola Young)","Columbia",71,90,12,"112745"
80,"spotify:track:315aBOUD3xtj7sUMXtRgMV","Benson Boone","In The Stars","Night Street Records, Inc./Warner Records Inc.",17,127,129,"112316"
81,"spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt","Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","Thank You (Not So Bad)","Ministry of Sound Recordings",12,74,60,"111480"
82,"spotify:track:3q8VDAS1z0x5VavigoDXHl","Omdat Het Kan, Average Rob","On Met La Patate (Belgian Anthem)","Omdat Het Kan",8,79,30,"110946"
83,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",43,76,230,"110448"
84,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",62,81,63,"110327"
85,"spotify:track:2nLtzopw4rPReszdYBJU6h","Linkin Park","Numb","Warner Records",37,75,61,"109944"
86,"spotify:track:3dj4wgM3cPeuLwMNHDuBon","Teddy Swims","The Door","Warner Records",37,63,52,"109762"
87,"spotify:track:0ydx75YiFzLjjQknKFNFwt","Alex Warren","Burning Down","Atlantic Records",87,96,10,"109738"
88,"spotify:track:6xX6zmaXeKzB4u9TiM1XgU","Coldplay, Little Simz, Burna Boy, Elyanna, TINI","WE PRAY","Parlophone UK",60,84,24,"109663"
89,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",71,85,69,"109659"
90,"spotify:track:5lkpeJwmQKgY3bX2zChjxX","Adele","Someone Like You","XL Recordings",37,86,153,"109539"
91,"spotify:track:4mNttG8qiVh4BKrMUrUhCI","Dr. Yaro","Minimum ça","ELEVA",47,69,19,"109534"
92,"spotify:track:4CPuDVC8jhhK6lA2DIt8Cf","LISA, Doja Cat, RAYE","Born Again (feat. Doja Cat & RAYE)","Lloud Co./RCA Records",92,-1,1,"108839"
93,"spotify:track:5cAzaNbU7AEgfsJgL9sbtX","Linh","Je pense à vous","Jo&Co / Black Star Music",72,72,6,"107706"
94,"spotify:track:2mEMKgLqH3VZaSYO7iYCzp","David Kushner","Daylight","Miserable Music Group",1,97,96,"107366"
95,"spotify:track:7dzuYJwwtNnfcptmbD58aJ","Joé Dwèt Filé","4 Kampé","Play Two",63,94,15,"107168"
96,"spotify:track:52dEZA0A4siRTuA4e8w3ll","Martin Garrix, Jex","Told You So","Virgin",79,87,6,"107007"
97,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",4,105,319,"106901"
98,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",27,54,5,"106163"
99,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",63,107,42,"106141"
100,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",3,101,80,"103848"
101,"spotify:track:5jX61gvbNenSDMldQrbtsU","SDM","POUR ELLE","Universal Music Division Capitol Music France",3,89,20,"103499"
102,"spotify:track:331l3xABO0HMr1Kkyh2LZq","David Guetta, OneRepublic","I Don't Wanna Wait","Parlophone UK",8,78,45,"103493"
103,"spotify:track:0IsIY8pfu1yaGkPUD7pkDx","Charli xcx, Billie Eilish","Guess featuring billie eilish","Atlantic Records",14,158,23,"103217"
104,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",29,82,99,"102987"
105,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,109,333,"102985"
106,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",3,140,83,"102546"
107,"spotify:track:6GOOcBV0wLoHrH5D9AWA32","Morgan Seatree, Florence + The Machine","Say My Name - Remix","Positiva",107,-1,1,"102182"
108,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,124,139,"102028"
109,"spotify:track:0FDzzruyVECATHXKHFs9eJ","Coldplay","A Sky Full of Stars","Parlophone UK",82,104,62,"100637"
110,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",4,102,45,"100488"
111,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",48,95,182,"100411"
112,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",69,88,173,"99490"
113,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",2,-1,80,"99247"
114,"spotify:track:0nj9Bq5sHDiTxSHunhgkFb","Kendrick Lamar","squabble up","pgLang, under exclusive license to Interscope Records",27,-1,3,"99243"
115,"spotify:track:5EcG8eMMlwkHRVa4aTR1qd","Rihanna","Breakin' Dishes","Def Jam Recordings",97,98,6,"99183"
116,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",78,113,326,"98649"
117,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",6,110,279,"98165"
118,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",66,123,41,"98113"
119,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",12,137,153,"97814"
120,"spotify:track:7DSAEUvxU8FajXtRloy8M0","Miley Cyrus","Flowers","Columbia",1,106,109,"97558"
121,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","Bruno Mars","Just the Way You Are","Elektra (NEK)",84,112,13,"97334"
122,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",9,117,121,"97191"
123,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",31,121,187,"96913"
124,"spotify:track:75JFxkI2RXiU7L9VXzMkle","Coldplay","The Scientist","Parlophone Records Limited",41,122,42,"96295"
125,"spotify:track:6P3HLPsc5pWu3sZYxL0S9N","SANTA","Recommence-moi","999 Productions / Parlophone",69,108,18,"95550"
126,"spotify:track:2XxpxQ1PeQhPMVikjKnmJy","Alex Warren","Before You Leave Me","Atlantic Records",31,177,33,"94773"
127,"spotify:track:0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season","Mercury Records/Republic Records",2,120,66,"94439"
128,"spotify:track:0lHAMNU8RGiIObScrsRgmP","David Guetta, Sia","Titanium (feat. Sia)","Parlophone (France)",114,130,32,"94273"
129,"spotify:track:6hKkzk8UlVUj9ioPCyeH1O","Jul","Sous la lune","D'Or et de Platine",13,129,16,"94272"
130,"spotify:track:3mfER4ORePHvN35cbZ3dkV","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",5,115,185,"93567"
131,"spotify:track:3Byu179ofnuChb4zF1fMhu","Werenoi","Pétunias","AllPoints",58,199,11,"92616"
132,"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Dire Straits","Sultans Of Swing","EMI",78,128,231,"92420"
133,"spotify:track:2KejCKgm7l3uefW9cFt8cH","Kavinsky, Angèle, Phoenix","Nightcall","Universal Music Division Virgin Music Distribution Deal",28,100,21,"92038"
134,"spotify:track:6D8y7Bck8h11byRY88Pt2z","Dua Lipa","Houdini","Warner Records",6,156,65,"91915"
135,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Universal-Island Records Ltd.",89,148,109,"91598"
136,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,118,272,"91304"
137,"spotify:track:4rxkcSqMbOaoPIyofEUBZ8","Jok'air","Big Daddy Jok","Arista France",137,-1,1,"90917"
138,"spotify:track:2hIFhSltVcRU1oJ3kf8Zy4","Roxy Dekker","Sugardaddy","Warner Music Benelux",10,116,44,"90916"
139,"spotify:track:7z7kvUQGwlC6iOl7vMuAr9","The Weeknd","Dancing In The Flames","XO / Republic Records",57,125,22,"90683"
140,"spotify:track:5b5cPscqVEMChvDqscVw26","Dua Lipa","Training Season","Warner Records",13,174,47,"90548"
141,"spotify:track:0GYx8Q9iS05CRe9kyzwAIL","CYRIL, maryjo","Still Into You","Spinnin' Records",134,134,5,"90325"
142,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",54,142,123,"90015"
143,"spotify:track:0yc6Gst2xkRu0eMLeRMGCX","Cigarettes After Sex","Apocalypse","Partisan Records",60,146,61,"89539"
144,"spotify:track:0TwBtDAWpkpM3srywFVOV5","Beyoncé, JAY-Z","Crazy In Love (feat. JAY-Z)","Columbia",87,160,23,"88916"
145,"spotify:track:6WfnzeciIa1Ta661GY9hue","Ninho","Vrais","Rec. 118 / Mal Luné Music",145,169,2,"88604"
146,"spotify:track:2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","Always Remember Us This Way","A Star is Born OST",19,172,152,"88556"
147,"spotify:track:1zv3WFUbZ5vPxFq9I2jAU1","Rihanna, Calvin Harris","We Found Love","Def Jam Recordings",36,119,97,"88537"
148,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",148,-1,8,"88310"
149,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself","Aftermath",53,136,228,"87970"
150,"spotify:track:70LcF31zb1H0PyJoS1Sx1r","Radiohead","Creep","XL Recordings",117,144,50,"87968"
151,"spotify:track:5e0b9LgOfi3aJSKXFcOWRe","Chezile","Beanie","Chezile / 10K Projects",58,111,11,"87878"
152,"spotify:track:4nyF5lmSziBAt7ESAUjpbx","Gracie Abrams","I miss you, I’m sorry","Gracie Abrams, under exclusive license to Interscope Records",87,196,18,"87599"
153,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",10,145,57,"87252"
154,"spotify:track:1rIKgCH4H52lrvDcz50hS8","Zara Larsson","Lush Life","Epic/Record Company TEN",55,126,62,"87137"
155,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",1,153,126,"86986"
156,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",49,165,105,"86860"
157,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",7,133,68,"86737"
158,"spotify:track:4l0RmWt52FxpVxMNni6i63","Tate McRae","you broke me first","RCA Records Label",4,147,125,"86662"
159,"spotify:track:1B62o4CbdL9ckGvwsz2cgn","SYML","Where's My Love","Nettwerk Music Group",89,155,44,"86649"
160,"spotify:track:4lLtanYk6tkMvooU0tWzG8","Bruno Mars","Grenade","Elektra (NEK)",143,143,14,"86390"
161,"spotify:track:1B7xiLBhKRBpD5KlnEWtrR","Cameron Whitcomb","Medusa","Atlantic Records",161,189,2,"86184"
162,"spotify:track:5496lks6V3fh1mZAB6IAap","Sevdaliza, Pabllo Vittar, Yseult","Alibi (with Pabllo Vittar & Yseult)","Twisted Elegance",20,131,32,"86179"
163,"spotify:track:2UntklImLREdP8pMAzr4c4","Rim'K, SDM","Run","MB",103,166,5,"85454"
164,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",40,138,142,"85248"
165,"spotify:track:3a9TMd2Yrza6HXqqlfMtfy","GIMS","Est-ce que tu m'aimes ? - Pilule bleue","Jive Epic",76,176,12,"85122"
166,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",73,139,121,"84956"
167,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",121,164,26,"84902"
168,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",54,103,5,"84692"
169,"spotify:track:5hnyJvgoWiQUYZttV4wXy6","Snow Patrol","Chasing Cars","Polydor Records",169,-1,3,"84478"
170,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",4,162,52,"84467"
171,"spotify:track:5qrSlOut2rNAWv3ubArkNy","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",3,186,232,"84389"
172,"spotify:track:6lGSvbcSYpjgfsCaUc7Djo","GIMS","DIANA","Play Two",172,-1,1,"84376"
173,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",55,150,35,"84288"
174,"spotify:track:4ZBslg1i1eHVOMhZZoX5fx","Bouss","Parler tout bas","Le Grand Carré / Level Up Music",125,193,16,"84211"
175,"spotify:track:44A0o4jA8F2ZF03Zacwlwx","Patrick Watson","Je te laisserai des mots","Secret City Records",63,192,130,"83977"
176,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",17,161,186,"83771"
177,"spotify:track:0Fyqe4e5VjCaFjNSNYWa25","GIMS, Morad","Seya","Sativa Music",36,-1,43,"83650"
178,"spotify:track:6C0SXfD7rR46MpWK5VJSEw","Tiakola, Ryflo, Oskoow","MANON B","M3lo World / Atlantic Records",11,170,20,"83645"
179,"spotify:track:15vGti1ooNZFlDUdlLukX6","Booba, SDM","Dolce Camara","Universal Music Distribution Deal",18,157,45,"83523"
180,"spotify:track:4kLLWz7srcuLKA7Et40PQR","Black Eyed Peas","I Gotta Feeling","Interscope",35,168,208,"83059"
181,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",22,152,159,"82893"
182,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",2,149,126,"82847"
183,"spotify:track:2ENexcMEMsYk0rVJigVD3i","Rihanna","Only Girl (In The World)","Def Jam Recordings",110,198,17,"82087"
184,"spotify:track:0EzNyXyU7gHzj2TN8qYThj","SDM","Bolide allemand","92i / Capitol Music France",15,151,103,"81963"
185,"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","Pitbull, Kesha","Timber","Mr.305/Polo Grounds Music/RCA Records",119,173,13,"81946"
186,"spotify:track:2tHwzyyOLoWSFqYNjeVMzj","Sabrina Carpenter","Please Please Please","Island Records",9,-1,32,"81687"
187,"spotify:track:2lftd3hyoAZ0DdxwyUqBw5","GIMS","Où aller","Play Two",46,175,18,"81588"
188,"spotify:track:1aOl53hkZGHkl2Snhr7opL","Dean Lewis","How Do I Say Goodbye","Universal Music Australia Pty. Ltd.",13,-1,75,"81194"
189,"spotify:track:4QNpBfC0zvjKqPJcyqBy9W","Pitbull, AFROJACK, Ne-Yo, Nayer","Give Me Everything (feat. Nayer)","Mr.305/Polo Grounds Music/J Records",116,190,31,"80979"
190,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",61,195,143,"80245"
191,"spotify:track:1TfqLAPs4K3s2rJMoCokcS","Eurythmics, Annie Lennox, Dave Stewart","Sweet Dreams (Are Made of This) - 2005 Remaster","RCA Records Label",66,197,160,"80236"
192,"spotify:track:3B54sVLJ402zGa6Xm4YGNe","French Montana, Swae Lee","Unforgettable","Bad Boy Entertainment/Epic Records",9,154,108,"79583"
193,"spotify:track:6HuHyXviAdpmnQu73JHfBz","Benson Boone","Ghost Town","Night Street Records, Inc./Warner Records Inc.",36,-1,37,"79077"
194,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",97,-1,165,"78940"
