rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2gThkoApt6B7ajBWZRLAVv","KAJ","Bara Bada Bastu","WM Sweden",1,1,5,"895455"
2,"spotify:track:57Stuvnw9HYOTKsmHxk9gV","Jenni Vartiainen, Turisti","Leima (feat. Turisti)","WM Finland",2,-1,1,"880540"
3,"spotify:track:5GsPlZhyZhpYWqFQagfySb","emma & matilda","Sisko","WM Finland",3,-1,1,"688662"
4,"spotify:track:5zBFyivO2fctJtXufjyVz5","BESS, Käärijä","Kaistaa","Universal Music Oy",4,-1,1,"609673"
5,"spotify:track:0sEyktdaOL7Oe3Hstucmgc","Jore & Zpoppa, ibe, Elastinen","MVP (feat. ibe & Elastinen)","WM Finland",2,2,4,"513585"
6,"spotify:track:728CCaVme0Ppv8zrG9caYE","Ares","Menestys on paras tapa kostaa","WM Finland",1,4,12,"484875"
7,"spotify:track:6wspZiK5qqoX0HL6zYX4CQ","Averagekidluke","Mitä meist jää","WM Finland",3,5,4,"433986"
8,"spotify:track:25FQ6nVIcLOMfl5Rnmud57","ibe","MASIINA","ibe",3,3,3,"405274"
9,"spotify:track:19LWPpXTX49k1KANJ46ydb","Turisti","Diana","WM Finland",1,7,6,"396134"
10,"spotify:track:7Ih2bWlEQU3vg2s28qw607","Haloo Helsinki!","Gardenia","Vallila Music House",10,-1,1,"386543"
11,"spotify:track:5FWF6wWO488FWlljL3Fgo3","JVG","Rehellisesti","PME Records",1,10,8,"355380"
12,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,8,27,"354515"
13,"spotify:track:4d7xDAIBA521hbsGZieQvQ","Isac Elliot","Ehkä Se Siitä","WM Finland",3,12,8,"337762"
14,"spotify:track:3P1pM5vlWSugzuBlVKRZjG","Ares, Bizi","T-paita (feat. Bizi)","WM Finland",2,14,9,"332355"
15,"spotify:track:0eM9z8LrY9bdKF99D0P98i","JVG","Ministerinpaikal","PME Records",6,6,2,"320446"
16,"spotify:track:6NayXQIy7SzSyEO9drruZD","Benjamin","Tommi (seksipommi)","WM Finland",8,9,3,"316851"
17,"spotify:track:3rDcrOoZrJkcfw6hAiS81v","Ege Zulu","Nostetaan malja","PME Records",5,11,5,"311518"
18,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,13,19,"296073"
19,"spotify:track:56gErvTUBhx82XqEauET28","Nelli Matula","Hitaammin hautaan","Universal Music Oy",2,18,11,"290055"
20,"spotify:track:1Ksud6DSBg0brnHcjVbm3k","Jaakko Kulta","Tupakkaa ja rakkautta","WM Finland",10,17,4,"280122"
21,"spotify:track:5CbkZJipjT198pDW8v3k2u","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,21,22,"257341"
22,"spotify:track:52NFoPnzxOKPIcJIQ9mb5Q","Erika Vikman","ICH KOMME","WM Finland",1,15,10,"256632"
23,"spotify:track:2LHNTC9QZxsL3nWpt8iaSR","Lady Gaga","Abracadabra","Interscope Records",8,19,8,"252334"
24,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,20,64,"231147"
25,"spotify:track:0DbUrs6t9JLcFx3EsMcPY3","Bizi","Ikävä mua","PME Records",9,23,6,"228870"
26,"spotify:track:6xLnpRH0AICTolSlPERAJK","KAUKUA","10 000 tuntii","WM Finland",26,31,2,"221732"
27,"spotify:track:0HB5nPu3zdtVTvtsrgLc27","Mouhous","Huppu pääs","WM Finland",5,25,6,"219722"
28,"spotify:track:73kBsYMLlAQFcGym49f74g","Turisti, Sexmane","Lightskinboy (feat. Sexmane)","WM Finland",6,28,44,"212309"
29,"spotify:track:4d4jaU4L2WiA4m181RaaWG","william, Isac Elliot","Anteeks","WM Finland",2,29,17,"210972"
30,"spotify:track:2K9HxEeocA79vkagSXaFAo","HUGO, Sexmane","Sekunnis (feat. Sexmane)","Sony Music Entertainment Finland",16,16,2,"202982"
31,"spotify:track:7IUfNT1mkuiL8l8vaLDZEh","BENI","Psykologiajalla","WM Finland",31,-1,1,"202742"
32,"spotify:track:71hoYrgo1nxzWp9hfhu0Fi","Averagekidluke, Turisti","Vitun hyvin","WM Finland",1,32,32,"200787"
33,"spotify:track:74mrMx3a96hGBzVfxNx6g2","Pyhimys","Valo pimeän","Universal Music Oy",3,27,35,"197645"
34,"spotify:track:69FiV69Cx7wHS9O88BTIh5","Jore & Zpoppa","Hän","WM Finland",13,33,7,"191025"
35,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,34,20,"190350"
36,"spotify:track:3gEmQZnsmDrttYiBM2WYdD","Mirella, Lauri Haav","Luotathan","Universal Music Oy",1,30,43,"184410"
37,"spotify:track:4OUdNzrfhl2AVu0qTNUIkz","AHTI, Isac Elliot","Sun luokse","WM Finland",2,37,26,"181355"
38,"spotify:track:0RrtayzwGZd7rCvLgrDmMU","Evelina","Kirsikat","Universal Music Oy",24,24,2,"174962"
39,"spotify:track:6OyeI54Bby8Jd4ltzzB7b2","Young Mike, Sexmane","Nirvanaan","G Town Records",15,26,4,"174138"
40,"spotify:track:0uBQFamFpphOS27wIXPeiT","VIIVI","Aina","WM Finland",3,36,11,"171104"
41,"spotify:track:17MJxFMzJkmy1f9m1ubTS3","costee","Sekaisin","WM Finland",5,43,11,"167562"
42,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",42,63,7,"167528"
43,"spotify:track:5FDmZWWDKd875GWf7v6sOd","Averagekidluke","Trap Queen","WM Finland",9,38,30,"166628"
44,"spotify:track:3e2mYXFNuwiXChs7frlpQc","Annika Eklund, BESS, Eini, Keira, Laura Voutilainen, Linda Lampenius","Shanghain valot - UMK edit","WM Finland",10,35,7,"166215"
45,"spotify:track:2NO3NqzOQqtlOgQY4URkMC","Davy, Ege Zulu","Kuka on vastuus?","Universal Music Oy",45,-1,1,"156751"
46,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",11,44,32,"156046"
47,"spotify:track:6jRJ1RAvdNxC1TG03VRFVg","Averagekidluke","On / Off","WM Finland",3,45,30,"153633"
48,"spotify:track:78jY6qGQtZAM7E5W7APoNg","Jenni Vartiainen","Ihmisten edessä","WEA",48,77,53,"149605"
49,"spotify:track:6iycYUk3oB0NPMdaDUrN1w","Playboi Carti","EVIL J0RDAN","AWGE/Interscope Records",22,22,2,"144095"
50,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",15,50,23,"142929"
51,"spotify:track:4SzyvEZEyXIYiIe4rpsxcO","Etta","Sata shottii","WM Finland",2,48,23,"136804"
52,"spotify:track:5UJbgR4XF4y1DvbkxEqe8S","Tate McRae","Sports car","RCA Records Label",39,58,9,"129663"
53,"spotify:track:2gYKkaZDgonVODfPQBQtW3","Aliisa Syrjä, Robin Packalen","Leijonanruokaa","WM Finland",10,42,5,"128972"
54,"spotify:track:0HgDdM7SZvUsTsOFOPexzS","Jore & Zpoppa, Sliki","Tähdenlento (feat. Sliki)","WM Finland",34,61,3,"126281"
55,"spotify:track:0msAT2TjdYnHHCkS2WajM4","Isac Elliot, Miriam Bryant","Otan Kii","WM Finland",3,52,31,"125569"
56,"spotify:track:7EW7Yivb93qKAtp5qEm5of","Lil Tecca","Dark Thoughts","Galactic / Republic Records",56,92,2,"125451"
57,"spotify:track:47p94jgL5CekzREJnOp3M0","Mirella","Löytää mut","Universal Music Oy",1,49,30,"125243"
58,"spotify:track:3g1BfmXifo0XZ7bKeRMSg7","Jore & Zpoppa, Turisti","Dead Presidents","WM Finland",5,56,24,"124997"
59,"spotify:track:2RvIQZw7Oz1XHEhuSmreWv","pehmoaino","mietin sua pahalla","Sony Music Entertainment Finland",12,39,88,"124859"
60,"spotify:track:3YxP03ZZuWO31SoE0uigI3","Ares","Ɐ","WM Finland",3,54,9,"118881"
61,"spotify:track:2qo5CfTfodd6h69qSirj9W","Bizi","Päivä joka meidät pilaa","PME Records",14,57,10,"116106"
62,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,55,21,"113605"
63,"spotify:track:4xlcLdfBSMO56LEbhfbVtx","Goldielocks","Made Of","Sony Music Entertainment Finland",8,53,11,"112824"
64,"spotify:track:3LPLRNr58Z9Pn0clnEtkXb","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",59,59,3,"112084"
65,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",9,69,32,"107723"
66,"spotify:track:0HHQoono8fCyLgZOgAwosN","AHTI, HUGO","Väärään aikaan (feat. HUGO)","WM Finland",1,67,68,"106657"
67,"spotify:track:0PWIrADNjGpiXA3EGjIbTW","pehmoaino","maasta taivaaseen","Sony Music Entertainment Finland",12,64,68,"104650"
68,"spotify:track:0XWzwurinuiDIyvlq0lx93","Korelon, Turisti","Vaarallinen Nainen","Korelon",2,72,37,"104293"
69,"spotify:track:7ixwvAH5KCIvMM9RU2ZQtU","Averagekidluke, Turisti","Rich Man (feat. Turisti)","WM Finland",4,66,60,"103939"
70,"spotify:track:1GI1I6ibxYjb0akjW4dDLC","BESS","Anna tulla","Universal Music Oy",30,47,4,"102836"
71,"spotify:track:14wiEbecEf1jSWiflaxHvA","Turisti, ibe","Kiireinen nainen (feat. ibe)","WM Finland",1,74,78,"101668"
72,"spotify:track:643oAKTJRrWg6sd7Npc0Qk","Behm, Olavi Uusivirta","Viimeinen tanssi","WM Finland",2,75,96,"101100"
73,"spotify:track:76NMPdhz29sqm6pOnRkhd6","Käärijä, Hooja","San Francisco Boy","WM Finland",7,65,8,"100823"
74,"spotify:track:0SUcbn6qR8N07qb7QOIkN2","Ege Zulu, Behm","Tunnista tuntiin","PME Records",1,68,60,"100052"
75,"spotify:track:5dSmtvguWDB0oXMFUbUyYK","Isac Elliot, Averagekidluke, MD$","Italia","Universal Music Oy",2,81,44,"99882"
