rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:19LWPpXTX49k1KANJ46ydb","Turisti","Diana","WM Finland",1,-1,1,"779020"
2,"spotify:track:5FWF6wWO488FWlljL3Fgo3","JVG","Rehellisesti","PME Records",1,2,3,"591623"
3,"spotify:track:728CCaVme0Ppv8zrG9caYE","Ares","Menestys on paras tapa kostaa","WM Finland",1,3,7,"574530"
4,"spotify:track:52NFoPnzxOKPIcJIQ9mb5Q","Erika Vikman","ICH KOMME","WM Finland",1,1,5,"562770"
5,"spotify:track:0HB5nPu3zdtVTvtsrgLc27","Mouhous","Huppu pääs","WM Finland",5,-1,1,"487690"
6,"spotify:track:3P1pM5vlWSugzuBlVKRZjG","Ares, Bizi","T-paita (feat. Bizi)","WM Finland",2,5,4,"461009"
7,"spotify:track:56gErvTUBhx82XqEauET28","Nelli Matula","Hitaammin hautaan","Universal Music Oy",2,6,6,"453320"
8,"spotify:track:4d7xDAIBA521hbsGZieQvQ","Isac Elliot","Ehkä Se Siitä","WM Finland",3,4,3,"450594"
9,"spotify:track:0DbUrs6t9JLcFx3EsMcPY3","Bizi","Ikävä mua","PME Records",9,-1,1,"426656"
10,"spotify:track:3e2mYXFNuwiXChs7frlpQc","Annika Eklund, BESS, Eini, Keira, Laura Voutilainen, Linda Lampenius","Shanghain valot - UMK edit","WM Finland",10,15,2,"414489"
11,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,10,22,"360580"
12,"spotify:track:0uBQFamFpphOS27wIXPeiT","VIIVI","Aina","WM Finland",3,7,6,"346973"
13,"spotify:track:5ZLUm9eab8y3tqQ1OhQSHI","Lady Gaga","Abracadabra","Interscope Records",8,8,3,"340275"
14,"spotify:track:4xlcLdfBSMO56LEbhfbVtx","Goldielocks","Made Of","Sony Music Entertainment Finland",8,9,6,"321856"
15,"spotify:track:1JA6J5kzRNUYagv2WmjxqY","Costi","Musta hevonen","PLAYMAKER",15,-1,1,"296815"
16,"spotify:track:17MJxFMzJkmy1f9m1ubTS3","costee","Sekaisin","WM Finland",5,11,6,"283465"
17,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",17,23,24,"265560"
18,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,12,14,"250228"
19,"spotify:track:4d4jaU4L2WiA4m181RaaWG","william, Isac Elliot","Anteeks","WM Finland",2,17,12,"247530"
20,"spotify:track:2qo5CfTfodd6h69qSirj9W","Bizi","Päivä joka meidät pilaa","PME Records",14,26,5,"244283"
21,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,19,59,"236925"
22,"spotify:track:4gmir4Q2IHvYB94pPP1TYW","Jore & Zpoppa","Hän","WM Finland",13,13,2,"236677"
23,"spotify:track:76NMPdhz29sqm6pOnRkhd6","Käärijä, Hooja","San Francisco Boy","WM Finland",7,14,3,"229371"
24,"spotify:track:6yZNNh6RDG6dvGS9Wae18b","Ellinoora, ANI","Kirje","WM Finland",24,-1,1,"226939"
25,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",11,22,27,"225281"
26,"spotify:track:5CbkZJipjT198pDW8v3k2u","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,20,17,"223336"
27,"spotify:track:3YxP03ZZuWO31SoE0uigI3","Ares","Ɐ","WM Finland",3,16,4,"213288"
28,"spotify:track:7h1Ds1mu5n7hlyqP8SZo8e","Bizi, Ares","Ulkona (feat. Ares)","PME Records",28,-1,1,"207395"
29,"spotify:track:4OUdNzrfhl2AVu0qTNUIkz","AHTI, Isac Elliot","Sun luokse","WM Finland",2,30,21,"201728"
30,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,24,15,"199317"
31,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,25,16,"196857"
32,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",15,27,18,"195076"
33,"spotify:track:6OKQ4Zca1qPutoAP70WDJY","kia","bändipaita","WM Finland",8,21,4,"188518"
34,"spotify:track:5eI0ESdNu0U2eiHdCQ9imT","Portion Boys","Sä et ole yksin","Sony Music Entertainment Finland",34,-1,1,"187572"
35,"spotify:track:71hoYrgo1nxzWp9hfhu0Fi","Averagekidluke, Turisti","Vitun hyvin","WM Finland",1,33,27,"187373"
36,"spotify:track:73kBsYMLlAQFcGym49f74g","Turisti, Sexmane","Lightskinboy (feat. Sexmane)","WM Finland",6,37,39,"184950"
37,"spotify:track:3gEmQZnsmDrttYiBM2WYdD","Mirella, Lauri Haav","Luotathan","Universal Music Oy",1,29,38,"184819"
38,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",19,62,23,"179442"
39,"spotify:track:0NDi2CgFxwY78d1CcVxzBw","Sexmane","Kuka Siin Netis On","Sene Records",6,18,3,"179011"
40,"spotify:track:2BarBTaSte6UVeug6QJftS","Bizi","Mis oot","PME Records",40,-1,1,"164917"
41,"spotify:track:0msAT2TjdYnHHCkS2WajM4","Isac Elliot, Miriam Bryant","Otan Kii","WM Finland",3,34,26,"163744"
42,"spotify:track:5FDmZWWDKd875GWf7v6sOd","Averagekidluke","Trap Queen","WM Finland",9,49,25,"161146"
43,"spotify:track:14wiEbecEf1jSWiflaxHvA","Turisti, ibe","Kiireinen nainen (feat. ibe)","WM Finland",1,43,73,"159319"
44,"spotify:track:0aB0v4027ukVziUGwVGYpG","Kendrick Lamar, Lefty Gunplay","tv off (feat. lefty gunplay)","pgLang, under exclusive license to Interscope Records",44,57,12,"155599"
45,"spotify:track:62fvSFu3kdDzTd0z5LQcnX","JVG","Tili tuli, tili meni","PME Records",4,31,6,"153207"
46,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",9,42,27,"153103"
47,"spotify:track:3OkipxzNcMVBDdtp0193hA","Jore & Zpoppa, Turisti","Dead Presidents","WM Finland",5,48,19,"152659"
48,"spotify:track:1w0ITKq7LX9a5cnxrF95YD","Bizi","Vampyyri","PME Records",48,-1,1,"147274"
49,"spotify:track:3kK8hgEtjb9tcBjIRv2674","Karim B, TUULI","Miljoonii (feat. TUULI)","Sony Music Entertainment Finland",7,35,11,"144458"
50,"spotify:track:4aDQIhFNwywQ7Ch0kJCXF0","Jore & Zpoppa","Selvii päivii","WM Finland",36,61,32,"143902"
51,"spotify:track:0PGd0U5JYtEFug7P6voSuH","Bizi","Parempi unohtaa","PME Records",39,140,12,"139645"
52,"spotify:track:6jRJ1RAvdNxC1TG03VRFVg","Averagekidluke","On / Off","WM Finland",3,51,25,"139538"
53,"spotify:track:0b0Dz0Gi86SVdBxYeiQcCP","Sabrina Carpenter","Busy Woman","Island Records",53,-1,1,"139368"
54,"spotify:track:31lZDgdGLl7bzGcVqtuWdr","Costi, Juuna Chill","Vaisto (feat. Juuna Chill)","PLAYMAKER",2,47,36,"138390"
55,"spotify:track:5LhoiY5ynoyZrto4jao4fV","Fabe, MD$","Me ollaan nuoriso pt.2 (feat. MD$)","Sony Music Entertainment Finland",55,-1,1,"134109"
56,"spotify:track:4qx145pj9gqLkRS3kLDXBB","Bizi, william","Draama - Remix","PME Records",6,146,56,"134002"
57,"spotify:track:1fSck3p58YKlJVRPwOD7GR","Portion Boys","Näihin hommiin ei synnytä","Sony Music Entertainment Finland",22,41,8,"131807"
58,"spotify:track:0FPxKrXUJ359aZOq4BupwL","Bizi","Miks","PME Records",58,-1,1,"130617"
59,"spotify:track:4SzyvEZEyXIYiIe4rpsxcO","Etta","Sata shottii","WM Finland",2,44,18,"129521"
60,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",25,45,40,"128034"
61,"spotify:track:0M6h2AOJ6YjnkdGfeJEmuo","Isaac Sene, Turisti","Ympyrää","SENE RECORDS",4,38,13,"127000"
62,"spotify:track:47p94jgL5CekzREJnOp3M0","Mirella","Löytää mut","Universal Music Oy",1,58,25,"124242"
63,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",12,40,21,"121704"
64,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",17,56,18,"120944"
65,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",36,50,9,"120822"
66,"spotify:track:1NwbEj6H1dRsgPcd7CKJNa","Jore & Zpoppa, TUULI","Heikkouteni (feat. TUULI)","WM Finland",1,59,51,"119293"
67,"spotify:track:0SUcbn6qR8N07qb7QOIkN2","Ege Zulu, Behm","Tunnista tuntiin","PME Records",1,52,55,"118454"
68,"spotify:track:0Ekrxw3lGOi3upnMTH90VY","SHRTY","Sirkus","Universal Music Oy",2,55,34,"118011"
69,"spotify:track:3Qg6CZ5OTk8IorZjYiVDWU","Bizi","Paha maailma","PME Records",69,-1,1,"117127"
70,"spotify:track:1hls6dgYL9TXFhZWPp6dlf","emma & matilda","Levoton tuhkimo","WM Finland",16,64,9,"114106"
71,"spotify:track:7ixwvAH5KCIvMM9RU2ZQtU","Averagekidluke, Turisti","Rich Man (feat. Turisti)","WM Finland",4,81,55,"113371"
72,"spotify:track:0HHQoono8fCyLgZOgAwosN","AHTI, HUGO","Väärään aikaan (feat. HUGO)","WM Finland",1,70,63,"110906"
73,"spotify:track:5BSo3D7d056dIqHEzBhqVK","ANI","Jos puhutaan totta","WM Finland",1,71,56,"108251"
74,"spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx","Korelon, Sliki","WHITEBOY","Korelon",18,67,36,"107411"
75,"spotify:track:2zOmS55knKWSgScYPTNmGQ","Tate McRae","Sports car","RCA Records Label",40,53,4,"106140"
76,"spotify:track:5tfW3t4zAZoeftsKQI0jD0","Mirella","Täs mä oon","Universal Music Oy",2,63,16,"106065"
77,"spotify:track:0XWzwurinuiDIyvlq0lx93","Korelon, Turisti","Vaarallinen Nainen","Korelon",2,74,32,"105663"
78,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",53,65,34,"105538"
79,"spotify:track:0VyEtWYB677PHsvPBaLxYS","KERZA","Paha Äijä","026 Records",28,28,2,"104754"
80,"spotify:track:0OEVuOZ2ewo4eS8t5wRPhK","Käärijä, Erika Vikman","Ruoska","WM Finland",1,54,53,"103840"
