rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2gThkoApt6B7ajBWZRLAVv","KAJ","Bara Bada Bastu","WM Sweden",1,1,4,"1174600"
2,"spotify:track:0sEyktdaOL7Oe3Hstucmgc","Jore & Zpoppa, ibe, Elastinen","MVP (feat. ibe & Elastinen)","WM Finland",2,2,3,"612306"
3,"spotify:track:25FQ6nVIcLOMfl5Rnmud57","ibe","MASIINA","ibe",3,3,2,"521006"
4,"spotify:track:728CCaVme0Ppv8zrG9caYE","Ares","Menestys on paras tapa kostaa","WM Finland",1,4,11,"519173"
5,"spotify:track:6wspZiK5qqoX0HL6zYX4CQ","Averagekidluke","Mitä meist jää","WM Finland",3,5,3,"496340"
6,"spotify:track:0eM9z8LrY9bdKF99D0P98i","JVG","Ministerinpaikal","PME Records",6,-1,1,"457770"
7,"spotify:track:19LWPpXTX49k1KANJ46ydb","Turisti","Diana","WM Finland",1,6,5,"421728"
8,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,13,26,"393102"
9,"spotify:track:6NayXQIy7SzSyEO9drruZD","Benjamin","Tommi (seksipommi)","WM Finland",8,8,2,"385747"
10,"spotify:track:5FWF6wWO488FWlljL3Fgo3","JVG","Rehellisesti","PME Records",1,7,7,"385055"
11,"spotify:track:3rDcrOoZrJkcfw6hAiS81v","Ege Zulu","Nostetaan malja","PME Records",5,9,4,"347258"
12,"spotify:track:4d7xDAIBA521hbsGZieQvQ","Isac Elliot","Ehkä Se Siitä","WM Finland",3,14,7,"344864"
13,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,17,18,"342709"
14,"spotify:track:3P1pM5vlWSugzuBlVKRZjG","Ares, Bizi","T-paita (feat. Bizi)","WM Finland",2,11,8,"329022"
15,"spotify:track:52NFoPnzxOKPIcJIQ9mb5Q","Erika Vikman","ICH KOMME","WM Finland",1,10,9,"321316"
