rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:52NFoPnzxOKPIcJIQ9mb5Q","Erika Vikman","ICH KOMME","WM Finland",1,14,4,"770748"
2,"spotify:track:5FWF6wWO488FWlljL3Fgo3","JVG","Rehellisesti","PME Records",1,1,2,"769782"
3,"spotify:track:728CCaVme0Ppv8zrG9caYE","Ares","Menestys on paras tapa kostaa","WM Finland",1,2,6,"732115"
4,"spotify:track:4d7xDAIBA521hbsGZieQvQ","Isac Elliot","Ehkä Se Siitä","WM Finland",3,3,2,"599306"
5,"spotify:track:3P1pM5vlWSugzuBlVKRZjG","Ares, Bizi","T-paita (feat. Bizi)","WM Finland",2,4,3,"572555"
6,"spotify:track:56gErvTUBhx82XqEauET28","Nelli Matula","Hitaammin hautaan","Universal Music Oy",2,11,5,"559992"
7,"spotify:track:0uBQFamFpphOS27wIXPeiT","VIIVI","Aina","WM Finland",3,8,5,"493173"
8,"spotify:track:5ZLUm9eab8y3tqQ1OhQSHI","Lady Gaga","Abracadabra","Interscope Records",8,38,2,"468504"
9,"spotify:track:4xlcLdfBSMO56LEbhfbVtx","Goldielocks","Made Of","Sony Music Entertainment Finland",8,37,5,"429135"
10,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,5,21,"420486"
11,"spotify:track:17MJxFMzJkmy1f9m1ubTS3","costee","Sekaisin","WM Finland",5,16,5,"405133"
12,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,10,13,"336128"
13,"spotify:track:4gmir4Q2IHvYB94pPP1TYW","Jore & Zpoppa","Hän","WM Finland",13,-1,1,"323935"
14,"spotify:track:76NMPdhz29sqm6pOnRkhd6","Käärijä, Hooja","San Francisco Boy","WM Finland",7,7,2,"321171"
15,"spotify:track:3e2mYXFNuwiXChs7frlpQc","Annika Eklund, BESS, Eini, Keira, Laura Voutilainen, Linda Lampenius","Shanghain valot - UMK edit","WM Finland",15,-1,1,"289193"
16,"spotify:track:3YxP03ZZuWO31SoE0uigI3","Ares","Ɐ","WM Finland",3,9,3,"288406"
17,"spotify:track:4d4jaU4L2WiA4m181RaaWG","william, Isac Elliot","Anteeks","WM Finland",2,13,11,"286553"
18,"spotify:track:0NDi2CgFxwY78d1CcVxzBw","Sexmane","Kuka Siin Netis On","Sene Records",6,6,2,"263259"
19,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,18,58,"249650"
20,"spotify:track:5CbkZJipjT198pDW8v3k2u","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,15,16,"246901"
21,"spotify:track:6OKQ4Zca1qPutoAP70WDJY","kia","bändipaita","WM Finland",8,12,3,"245367"
22,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",11,20,26,"241133"
23,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",23,121,23,"240783"
24,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,17,14,"226624"
25,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,22,15,"222387"
26,"spotify:track:7pas0lEEhW9FpmWkDJ260C","Bizi","Päivä joka meidät pilaa","PME Records",14,21,4,"216937"
27,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",15,27,17,"205981"
28,"spotify:track:0VyEtWYB677PHsvPBaLxYS","KERZA","Paha Äijä","026 Records",28,-1,1,"203487"
29,"spotify:track:3gEmQZnsmDrttYiBM2WYdD","Mirella, Lauri Haav","Luotathan","Universal Music Oy",1,26,37,"201113"
30,"spotify:track:4OUdNzrfhl2AVu0qTNUIkz","AHTI, Isac Elliot","Sun luokse","WM Finland",2,33,20,"199570"
31,"spotify:track:62fvSFu3kdDzTd0z5LQcnX","JVG","Tili tuli, tili meni","PME Records",4,23,5,"196387"
32,"spotify:track:4P6xTWgQs9WLdgbKn5ROCl","Jukka Poika","Londinu","WM Finland",32,-1,1,"195827"
