rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
188,"spotify:track:4v1OoH59CUDDlYgn0Dad4Q","Jaakko Kulta, Ellis","Huone (feat. Ellis)","WM Finland",3,162,37,"57146"
189,"spotify:track:0DA8aZZvG73AijDYT00ki1","Tate McRae, Flo Milli","bloodonmyhands (feat. Flo Milli)","RCA Records Label",189,-1,1,"56962"
190,"spotify:track:2DnfYBSG1cEcEYieldgp2X","Behm","Frida","WM Finland",1,171,189,"56885"
191,"spotify:track:2ENexcMEMsYk0rVJigVD3i","Rihanna","Only Girl (In The World)","Def Jam Recordings",162,199,21,"56579"
192,"spotify:track:2nLtzopw4rPReszdYBJU6h","Linkin Park","Numb","Warner Records",37,196,37,"56115"
193,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",21,178,19,"55904"
194,"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Dire Straits","Sultans Of Swing","EMI",194,-1,1,"55696"
195,"spotify:track:78O33U6jbQtNiNfbkZudpd","Lil Wayne, Drake","She Will","CM/Republic",195,200,3,"55656"
196,"spotify:track:2lwbCSDiToiRgz0W79aW3D","Portion Boys, Kake Randelin","Juhannusyö","Sony Music Entertainment Finland",2,187,36,"55506"
197,"spotify:track:3Qg6CZ5OTk8IorZjYiVDWU","Bizi","Paha maailma","PME Records",69,69,2,"55488"
198,"spotify:track:774tMmxHPUdEOVJgr9rXGU","Annika Eklund","Shanghain valot","WEA",85,164,54,"55166"
199,"spotify:track:5MI0mW7thVZ5NDVuGC6J3F","VIIVI","USA","WM Finland",7,-1,76,"54852"
200,"spotify:track:19KlZwqlT3fguP2BeHF1Q1","Lady Gaga","Disease","Interscope Records",41,170,7,"54656"
