rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:28kVaTdLsVqG1VRTbt8tG8","Ares","Menestys on paras tapa kostaa","WM Finland",1,-1,1,"1114530"
2,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,1,8,"457401"
3,"spotify:track:4d4jaU4L2WiA4m181RaaWG","william, Isac Elliot","Anteeks","WM Finland",2,3,6,"410414"
4,"spotify:track:4CiCkXKT895ANPBhePPqIX","Costi, Sexmane","Paletti (feat. Sexmane)","PLAYMAKER",4,-1,1,"403016"
5,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,2,16,"402418"
6,"spotify:track:3p7O1Dazd4PEcZsDl8EN0R","koira, ibe, MELO","Jeesus","Skorpioni",6,6,3,"346351"
7,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,4,10,"307143"
8,"spotify:track:0M6h2AOJ6YjnkdGfeJEmuo","Isaac Sene, Turisti","Ympyrää","SENE RECORDS",4,5,7,"301983"
9,"spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,10,11,"275229"
10,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,9,9,"267738"
11,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",11,11,21,"264761"
12,"spotify:track:3kK8hgEtjb9tcBjIRv2674","Karim B, TUULI","Miljoonii (feat. TUULI)","Sony Music Entertainment Finland",7,8,5,"262133"
13,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,7,53,"233445"
14,"spotify:track:492KK2E3cyWKthhZKBfEr4","SHRTY","Ainutlaatuinen","Universal Music Oy",14,-1,1,"231164"
15,"spotify:track:0msAT2TjdYnHHCkS2WajM4","Isac Elliot, Miriam Bryant","Otan Kii","WM Finland",3,23,20,"230178"
16,"spotify:track:1hls6dgYL9TXFhZWPp6dlf","emma & matilda","Levoton tuhkimo","WM Finland",16,18,3,"224967"
