rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:28kVaTdLsVqG1VRTbt8tG8","Ares","Menestys on paras tapa kostaa","WM Finland",1,1,2,"1106722"
2,"spotify:track:56gErvTUBhx82XqEauET28","Nelli Matula","Hitaammin hautaan","Universal Music Oy",2,-1,1,"594118"
3,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,2,9,"452967"
4,"spotify:track:62fvSFu3kdDzTd0z5LQcnX","JVG","Tili tuli, tili meni","PME Records",4,-1,1,"447203"
5,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,5,17,"427772"
6,"spotify:track:4d4jaU4L2WiA4m181RaaWG","william, Isac Elliot","Anteeks","WM Finland",2,3,7,"397441"
7,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,7,11,"328785"
8,"spotify:track:0uBQFamFpphOS27wIXPeiT","VIIVI","Aina","WM Finland",8,-1,1,"323717"
9,"spotify:track:3p7O1Dazd4PEcZsDl8EN0R","koira, ibe, MELO","Jeesus","Skorpioni",6,6,4,"317804"
10,"spotify:track:0M6h2AOJ6YjnkdGfeJEmuo","Isaac Sene, Turisti","Ympyrää","SENE RECORDS",4,8,8,"312366"
11,"spotify:track:17MJxFMzJkmy1f9m1ubTS3","costee","Sekaisin","WM Finland",11,-1,1,"310388"
12,"spotify:track:2vLNQbj3xiNR342WoZXpln","NEEA RIVER","Nightmares","NEEA RIVER",12,162,2,"307107"
13,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,10,10,"300143"
14,"spotify:track:4CiCkXKT895ANPBhePPqIX","Costi, Sexmane","Paletti (feat. Sexmane)","PLAYMAKER",4,4,2,"292488"
15,"spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,9,12,"292244"
16,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",11,11,22,"265960"
17,"spotify:track:3kK8hgEtjb9tcBjIRv2674","Karim B, TUULI","Miljoonii (feat. TUULI)","Sony Music Entertainment Finland",7,12,6,"257038"
18,"spotify:track:0msAT2TjdYnHHCkS2WajM4","Isac Elliot, Miriam Bryant","Otan Kii","WM Finland",3,15,21,"253368"
19,"spotify:track:5tfW3t4zAZoeftsKQI0jD0","Mirella","Täs mä oon","Universal Music Oy",2,18,11,"251224"
20,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",15,19,13,"242310"
21,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,13,54,"242284"
22,"spotify:track:1hls6dgYL9TXFhZWPp6dlf","emma & matilda","Levoton tuhkimo","WM Finland",16,16,4,"242137"
23,"spotify:track:3gEmQZnsmDrttYiBM2WYdD","Mirella, Lauri Haav","Luotathan","Universal Music Oy",1,20,33,"231469"
24,"spotify:track:1fSck3p58YKlJVRPwOD7GR","Portion Boys","Näihin hommiin ei synnytä","Sony Music Entertainment Finland",22,26,3,"219049"
25,"spotify:track:31lZDgdGLl7bzGcVqtuWdr","Costi, Juuna Chill","Vaisto (feat. Juuna Chill)","PLAYMAKER",2,22,31,"214246"
26,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",17,17,13,"211775"
27,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",9,21,22,"204304"
28,"spotify:track:5FDmZWWDKd875GWf7v6sOd","Averagekidluke","Trap Queen","WM Finland",9,23,20,"204023"
29,"spotify:track:492KK2E3cyWKthhZKBfEr4","SHRTY","Ainutlaatuinen","Universal Music Oy",14,14,2,"199082"
30,"spotify:track:1Es7AUAhQvapIcoh3qMKDL","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",12,25,16,"188679"
31,"spotify:track:4SzyvEZEyXIYiIe4rpsxcO","Etta","Sata shottii","WM Finland",2,27,13,"179660"
32,"spotify:track:73kBsYMLlAQFcGym49f74g","Turisti, Sexmane","Lightskinboy (feat. Sexmane)","WM Finland",6,31,34,"176508"
33,"spotify:track:71hoYrgo1nxzWp9hfhu0Fi","Averagekidluke, Turisti","Vitun hyvin","WM Finland",1,30,22,"173085"
34,"spotify:track:2NAxJ9C0aUPsGTEwUfD8lN","Ares","Kokonainen","WM Finland",24,35,25,"172198"
35,"spotify:track:0Ekrxw3lGOi3upnMTH90VY","SHRTY","Sirkus","Universal Music Oy",2,29,29,"171597"
36,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",36,46,4,"168731"
37,"spotify:track:14wiEbecEf1jSWiflaxHvA","Turisti, ibe","Kiireinen nainen (feat. ibe)","WM Finland",1,32,68,"168682"
38,"spotify:track:4OUdNzrfhl2AVu0qTNUIkz","AHTI, Isac Elliot","Sun luokse","WM Finland",2,36,16,"168406"
39,"spotify:track:47p94jgL5CekzREJnOp3M0","Mirella","Löytää mut","Universal Music Oy",1,34,20,"167996"
40,"spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx","Korelon, Sliki","WHITEBOY","Korelon",18,41,31,"167577"
41,"spotify:track:0SUcbn6qR8N07qb7QOIkN2","Ege Zulu, Behm","Tunnista tuntiin","PME Records",1,28,50,"165179"
42,"spotify:track:30Ycic1p43sN4KlzK9MX4G","Dingo","Levoton Tuhkimo","WEA",21,33,41,"163309"
43,"spotify:track:6jRJ1RAvdNxC1TG03VRFVg","Averagekidluke","On / Off","WM Finland",3,37,20,"153953"
44,"spotify:track:7iyaHDzzroBgzYahnMSPFI","RODEO, Anna Puu, Erin, Ida Paul","Mieti mitä sä teet","WM Finland",44,-1,1,"150863"
45,"spotify:track:2Ug8JxGX2SIRfsYogycZJc","Mirella","Seireeni","Universal Music Oy",4,40,11,"149609"
