,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
31,32,spotify:track:2z9FUHRkbkV4BObNzbHsFU,Damiano David,Born With a Broken Heart,Sony Music Italy / Arista Records,32,80,7,983044,4,France
32,33,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,23,23,3,927239,4,France
33,34,spotify:track:15vGti1ooNZFlDUdlLukX6,"Booba, SDM",Dolce Camara,Universal Music Distribution Deal,2,35,51,908244,4,France
34,35,spotify:track:6WfnzeciIa1Ta661GY9hue,Ninho,Vrais,Rec. 118 / Mal Luné Music,16,100,10,882422,4,France
35,36,spotify:track:0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,Rec. 118 / Mal Luné Music,3,37,306,880439,4,France
36,37,spotify:track:01gr5cUIMHKrblkKRkjYlU,Marine,Ma faute,Marine,37,95,4,868707,4,France
37,38,spotify:track:2iEXkEB32esmNExcEyKjKc,Guy2Bezbar,Monaco,Blue Magic Corp,3,36,28,868448,4,France
38,39,spotify:track:2lftd3hyoAZ0DdxwyUqBw5,GIMS,Où aller,Play Two,15,33,19,859385,4,France
39,40,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,13,38,30,847058,4,France
40,41,spotify:track:6Wpgf0xNuBIUpJF2uH7swL,Booba,92i veyron,Universal Music Distribution Deal,41,60,22,833008,4,France
41,42,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,40,40,14,832509,4,France
42,43,spotify:track:1pqKCnjkTBcAX6NyzSDahf,Charlotte Cardin,Feel Good,Parlophone (France),43,58,3,796140,4,France
43,44,spotify:track:2XzF8Lst0VqUdHHB67lWde,La Chine,NONCHALANT 3,4474427 Records DK2,44,102,2,796123,4,France
44,45,spotify:track:6Qr4ufjYXdEd0KNFd7sJxx,"Jaden Bojsen, David Guetta, Sami Brielle",Let's Go,Spinnin' Records,38,42,6,786995,4,France
45,46,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,2,41,72,767080,4,France
46,47,spotify:track:0M3oxmcIljJfjIPhpEwcyH,GIMS,OHMA TOKITA,Play Two,15,39,18,754449,4,France
47,48,spotify:track:2KejCKgm7l3uefW9cFt8cH,"Kavinsky, Angèle, Phoenix",Nightcall,Universal Music Division Virgin Music Distribution Deal,18,48,19,752116,4,France
48,49,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,Ninho,Putana,Rec. 118 / Mal Luné Music,4,46,207,751869,4,France
49,50,spotify:track:4szpJnfepp7nzkX4URbXKR,Bouss,Angela,Le Grand Carré / Level Up Music,50,50,9,746537,4,France
50,51,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,43,43,3,739187,4,France
51,52,spotify:track:4ZBslg1i1eHVOMhZZoX5fx,Bouss,Parler tout bas,Le Grand Carré / Level Up Music,27,34,38,732797,4,France
52,53,spotify:track:7wOgZ1otoKYDvKyQKP1sNZ,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,9,47,99,722379,4,France
53,54,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,39,55,8,720330,4,France
54,55,spotify:track:6DlhTnan7aiDgAkIJXsFnQ,"Pierre Garnier, M. Pokora",Chaque seconde (feat. M. Pokora),Columbia,49,57,19,713898,4,France
55,56,spotify:track:6C0SXfD7rR46MpWK5VJSEw,"Tiakola, Ryflo, Oskoow",MANON B,M3lo World / Atlantic Records,2,53,22,710832,4,France
56,57,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,23,56,21,703677,4,France
57,58,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,30,52,195,694288,4,France
58,59,spotify:track:5Cs4kQRpfYgcBMFsvezdbZ,"Ninho, Niska",Coco,Jefe Productions / Charo Inc / WMF / UMF,6,49,29,690751,4,France
59,60,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,60,62,16,688283,4,France
60,61,spotify:track:0EzNyXyU7gHzj2TN8qYThj,SDM,Bolide allemand,92i / Capitol Music France,1,73,113,687933,4,France
61,62,spotify:track:3PyRt7gpih7EPvV0fMWEom,VEN1,Hakayet,NOUVO MONDE,4,65,40,684949,4,France
62,63,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,58,70,18,677349,4,France
63,64,spotify:track:4kmGM0IbzDPr2rT1nehI1r,AMK,Malya,Blood Brother's Records,7,51,22,675617,4,France
64,65,spotify:track:2ynH9ETEo4OgLxNLJrcMKP,La Mano 1.9,I'M SORRY,R.A.T MUSIC,15,59,18,667081,4,France
65,66,spotify:track:1HQQbaepsGB5uyTAGmSZxj,"Yorssy, Nouvelle École",CRF - Nouvelle École,Netflix Music,5,44,29,663440,4,France
66,67,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,64,54,662566,4,France
67,68,spotify:track:6JCjcuo4VKAP4bHhbHj6fe,"Tiakola, Genezio, Prototype",PONA NINI,M3lo World / Atlantic Records,7,67,19,660820,4,France
68,69,spotify:track:5kfAx6phDHPpz5g8IAPyc2,Werenoi,Chemin d'or,PLR Music / PGP Records / Allpoints,17,63,97,657900,4,France
69,70,spotify:track:0mYMXqqxLjGTjh5ivcfbNL,VEN1,Menace fantôme,NOUVO MONDE,23,45,9,656028,4,France
70,71,spotify:track:1YrbLMDd6s7FLa7SHgZ7Hc,Bouss,Mirage,Le Grand Carré / Level Up Music,61,61,23,653450,4,France
71,72,spotify:track:76cLUsBm9nexhPSSYo3vo4,Leto,SENTIMENTS BILLETS DE 100,Rec.118 / Winterfell,72,79,4,649456,4,France
72,73,spotify:track:62L3acprR92NoRib0zWigG,"SCH, Damso",02:00,Maison Baron Rouge / WMF,7,74,8,648745,4,France
73,74,spotify:track:7jCrWAQs0l7pA7GiqHxBtm,"DA Uzi, Ninho",OTF,Rec. 118 / VRAI2VRAI Production,74,-1,1,646524,4,France
74,75,spotify:track:2NcvQ8N9ugSMforAJT0A4Y,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,Universal Music Distributed Labels,1,68,78,643467,4,France
75,76,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,5,69,64,640625,4,France
76,77,spotify:track:3rIX5DA9rUk89KUOZdGFaN,Werenoi,Tu connais,AllPoints,7,72,71,631344,4,France
77,78,spotify:track:17jlkHSNHFu1zUuu8QZyOW,Dinos,Placebo,SPKTAQLR,43,66,128,625071,4,France
78,79,spotify:track:0xVMWYKYXKpiKqejjCIMDQ,"Werenoi, Damso",Pyramide,AllPoints,1,82,50,622030,4,France
79,80,spotify:track:6CRTGadOztkonI7EDxYNeP,Booba,Ridin',Universal Music Distribution Deal,4,77,26,616012,4,France
80,81,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,81,104,39,611377,4,France
81,82,spotify:track:1s3XtkdfT3obSCbQVWtvX9,PNL,La misère est si belle,QLF Records,14,96,128,605869,4,France
82,83,spotify:track:6zEtr0aNWGWCzoQR8BaoSS,Marine,Ma faute,Columbia,83,-1,1,605544,4,France
83,84,spotify:track:5fbr2Gzzn2Akuv6ZMxxCdq,Bouss,Relation libre,Le Grand Carré / Level Up Music,64,71,21,601793,4,France
84,85,spotify:track:30RmEyZdIYdYpSTkMtgtKt,"Jok'air, Mallaury",Bonbon à la menthe,Play Two,49,86,16,601015,4,France
85,86,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,17,85,183,595029,4,France
86,87,spotify:track:3C0AfnuQGVmW9ww5mnBypl,Carbonne,Imagine,Play Two,1,87,39,593649,4,France
87,88,spotify:track:7CVQNimiTPLHTu4ZM7pv7s,Lacrim,No lo sé,PLATA O PLOMO,4,90,31,592439,4,France
88,89,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,7,81,42,592037,4,France
89,90,spotify:track:6y8LXTxgfWkU6kGhLnK2XH,Pierre Garnier,"Adieu, nous deux",Columbia,90,110,9,591246,4,France
90,91,spotify:track:7p9nV83OAXMpeAXx9SXW5i,"MC Menor JP, RAMONMIX, The Ironix",Menina de Vermelho,Good Kid Records & Polydor x Island,91,93,4,588179,4,France
91,92,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,53,78,29,586682,4,France
92,93,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,93,164,36,585456,4,France
93,94,spotify:track:4Bqa1dZPJfHKRfUVRLsSW1,Denden,Ils se demandent,Universal Music Division Virgin Music Distribution Deal,33,54,11,581309,4,France
94,95,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,88,43,580046,4,France
95,96,spotify:track:71vWRlfHefIMtoDnUPtXcf,"VEN1, Ramos.",Vanilla,NOUVO MONDE,14,83,22,579596,4,France
96,97,spotify:track:6IyY7st5UooM84lDO3odza,SANTA,Popcorn Salé,999 Productions / Parlophone,11,76,73,577397,4,France
97,98,spotify:track:7IU0Caeq9jSYsdnDBKXqiu,Kendji Girac,Si seulement...,Universal Music Division Island Def Jam,50,99,21,561662,4,France
98,99,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,75,84,11,556893,4,France
99,100,spotify:track:3KmGOpeFaltoCpzRAyrZJg,Leto,J’crois qu’ils ont pas compris,Rec.118 / Winterfell,3,98,25,556378,4,France
100,101,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,67,75,11,551462,4,France
101,102,spotify:track:6lVMLEpSkWrJcLG6RYPmfr,"Dinos, Hamza",MISS LILY'S,SPKTAQLR,55,89,9,543912,4,France
102,103,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,55,106,72,540654,4,France
103,104,spotify:track:6jDe94y1dbLDU53Q1NPxLH,"Dadju, Tayc",I love you,Play Two,2,91,60,536332,4,France
104,105,spotify:track:1hwgTcPnUYNYoMHV8NWwBP,DA Uzi,Michael Jordan,Rec. 118 / VRAI2VRAI Production,16,166,35,531174,4,France
105,106,spotify:track:5HEtuK03ygUzqca6yfgOYZ,Ninho,Lettre à une femme,Rec. 118 / Mal Luné Music,1,107,239,528351,4,France
106,107,spotify:track:1IPHJxo4Y20Rki9beIP1bN,"SDM, Hamza",TOKA,Universal Music Division Capitol Music France,5,123,20,523506,4,France
107,108,spotify:track:6s8WSX1MxNThrot8ThI6fG,Travis Scott,4X4,Cactus Jack / Epic,108,-1,1,523188,4,France
108,109,spotify:track:7z7kvUQGwlC6iOl7vMuAr9,The Weeknd,Dancing In The Flames,XO / Republic Records,59,115,20,521994,4,France
109,110,spotify:track:2ewjMyCbNv2X1dB2qIDCwD,Damso,Θ. Macarena,Universal Music Division Carthage Music,1,121,305,520107,4,France
110,111,spotify:track:1xLCwgQcF6bKncTJmRGGws,SDM,Mr. Ocho,92i / Capitol Music France,6,167,82,513886,4,France
111,112,spotify:track:1Lulg5ZiMEXy3QNwb1PB8I,Ninho,Zipette,Rec. 118 / Mal Luné Music,4,120,94,513475,4,France
112,113,spotify:track:75j42uvZCRoUxBcGsEP9Mk,Gazo,PROBATION,BSB PROD,7,97,12,508753,4,France
113,114,spotify:track:1XJbMMx1TwVIFc2JnCeu4b,"Werenoi, Hamza",Maudit,AllPoints,9,126,47,507734,4,France
114,115,spotify:track:3cJYHDT0jfBt8PLNOsKHZE,"Jul, FRANCÈ ZITO",Capata,D'Or et de Platine,15,105,8,505865,4,France
115,116,spotify:track:5PYjKcfxLccf3aHwUv0XcY,"Genezio, La Mano 1.9",EL GEMANO,Play Two,33,103,26,504528,4,France
116,117,spotify:track:2lIBT5vhgGXKMUoCFeFJvZ,Booba,Scarface,Universal Music Distribution Deal,117,149,3,494777,4,France
117,118,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,23,111,64,493289,4,France
118,119,spotify:track:5c2HadbVTsMKjja4gohEFI,"Ninho, Niska",Maman ne le sait pas (feat. Niska),Rec. 118 / Mal Luné Music,2,129,147,493261,4,France
119,120,spotify:track:3Zw66L4FvI9YUUx17OReRD,Franglish,Position,Universal Music Division Capitol Music France,1,116,49,492836,4,France
120,121,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",23,113,42,492819,4,France
121,122,spotify:track:5I2FIj9EDp0Fz32CJ9lZNF,Jul,Tu la love,Liga One Industry,107,154,41,487381,4,France
122,123,spotify:track:2v2pKM7cFA0tn6MjmR5voY,Bouss,Coloré,Le Grand Carré / Level Up Music,89,92,22,487161,4,France
123,124,spotify:track:0u6HzAVFUBiKslzPF9G9vd,Ninho,Dis-moi que tu m'aimes,Rec. 118 / Mal Luné Music,69,134,41,486819,4,France
124,125,spotify:track:2BvjmY4Mp5q1AHL0laetd6,"Heuss L'enfoiré, Gazo",Saiyan,150 Prod / Straw Production,1,101,87,486591,4,France
125,126,spotify:track:6MX7BlutD1ixkG8pnIXJuy,Youssoupha,DIEU EST GRANDE,99 Revolution / AllPoints,126,-1,1,486355,4,France
126,127,spotify:track:4rxkcSqMbOaoPIyofEUBZ8,Jok'air,Big Daddy Jok,Arista France,127,-1,1,485003,4,France
127,128,spotify:track:3UEUbdm11ee93tzsQTQMre,Naps,Monica,Ok Many Industrie / 13Eme Art Music,115,131,10,482186,4,France
128,129,spotify:track:4CtSEl5KtwewxeKoajgzN5,"GIMS, Dadju",Terminal 2F,Play Two,37,124,24,480308,4,France
129,130,spotify:track:5z27ouwEjG7dnmDzvcyqSk,Amir,Complémentaires,Parlophone (France),130,162,2,480003,4,France
130,131,spotify:track:1bxP4M9ICllcg7mel8kH89,Dadju,Reine,Universal Music Division Capitol Music France,2,137,170,479010,4,France
131,132,spotify:track:1jHHHH1GlrwdO5az2Q6A6K,"KeBlack, SDM",Boulot,Motema records,29,112,10,474664,4,France
132,133,spotify:track:3LK81r3yptHlliNgLBo1UC,Hamza,Murder,Just Woke Up,23,108,33,474264,4,France
133,134,spotify:track:57InPX86dWSiQexyA7xx5i,Pierre Garnier,Ceux qu'on était,Columbia,1,157,51,473946,4,France
134,135,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,106,128,6,472912,4,France
135,136,spotify:track:0SKNkEMV313mE6oYsgVCgm,Jul,J'oublie tout,Liga One Industry,81,142,84,471731,4,France
136,137,spotify:track:2cqtTAnI9E7buORFB9q4ts,"PLK, Jul",Faut pas,Panenka Music,8,122,52,471489,4,France
137,138,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,34,119,42,469789,4,France
138,139,spotify:track:6VtG4p0It4nM0aStU46hEl,Dadju,Compliqué,Universal Music Division Capitol Music France,7,144,68,468313,4,France
139,140,spotify:track:6yqwxY8qifBBhyryjZutxk,"Gazo, Tiakola",MAMI WATA,BSB PROD,3,139,61,467130,4,France
140,141,spotify:track:4cZHE36Q0PKAKrw2vubIm0,Ebony,Unforgettable,Columbia,141,-1,1,467020,4,France
141,142,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,62,136,35,464272,4,France
142,143,spotify:track:3DkF5PzztACcDGdLWVFiyJ,Ninho,Sourire,Rec. 118 / Mal Luné Music,65,118,12,464237,4,France
143,144,spotify:track:656vbT8JKkVx7g1yG12L89,OBOY,Avec Toi,SYNDICATE RECORDS,36,133,185,455218,4,France
144,145,spotify:track:0z0izoGFPCoPJKFi41azyb,Damso,Ε. Signaler,Universal Music Division Carthage Music,5,152,161,451551,4,France
145,146,spotify:track:6zOROWSana8gXPcDlvYggu,UZI,GARS DU ZOO,RPB Music,19,141,45,447115,4,France
146,147,spotify:track:4QIH0XYnCLoCl1WZIV08Pn,Zaho de Sagazan,La symphonie des éclairs,Disparate / Virgin Records Distribution Deal,23,146,51,445726,4,France
147,148,spotify:track:1frmYvoVtyFlGypiapnkrX,"Kalash, Gazo",Tu le sais,Play Two,26,114,56,443557,4,France
148,149,spotify:track:6YWjskKykdPsBuiTBOg1VK,Damso,Δ. Dieu ne ment jamais,Universal Music Division Carthage Music,8,151,134,442997,4,France
149,150,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,88,143,62,441558,4,France
150,151,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,94,94,3,440791,4,France
151,152,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,7,189,47,438966,4,France
152,153,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,103,117,3,437983,4,France
153,154,spotify:track:7fJdto9euM593wybpCdEPV,"R3HAB, Mufasa & Hypeman, Mufasa, RANI",Believe (Shooting Stars),Virgin,154,170,2,437676,4,France
154,155,spotify:track:6k4igBM2LeUezL2YmG5ggg,"Lacrim, Vacra",Joie de filles (feat. Vacra),PLATA O PLOMO,19,168,27,436756,4,France
155,156,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,29,160,42,436574,4,France
156,157,spotify:track:7gga4AEElumeu53PZPzLDh,Djadja & Dinaz,J'fais mes affaires,Carré-Music,78,180,91,435482,4,France
157,158,spotify:track:2Os26puFcTLXTsap0Wasmm,"Vacra, PLK",Confidences,Universal Music Division Carthage Music,8,138,38,433668,4,France
158,159,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,130,174,3,432626,4,France
159,160,spotify:track:30D9x5LFgL2o9xidjX2wtE,"Soolking, Gazo",Casanova,Universal Music MENA Distributed Labels,1,161,82,430312,4,France
160,161,spotify:track:4arNFfHtD5FPYcpUUiUOM1,"Robin Schulz, CYRIL, Sam Martin",World Gone Wild (feat. Sam Martin),Warner Music Central Europe,161,186,2,428543,4,France
161,162,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,Fueled By Ramen,96,130,27,428393,4,France
162,163,spotify:track:7wwQoJtPLBVeMIZlW11cp6,"Jul, DYSTINCT",Oh qu'elle est belle,D'Or et de Platine,6,172,45,425448,4,France
163,164,spotify:track:0JaCXZzj9Rb6cwz8wKN0pk,"UZI, JKSN",50G,RPB Music,48,140,32,424810,4,France
164,165,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,54,148,32,421595,4,France
165,166,spotify:track:7zPIPJKmtJxK6CpVOntCxL,"KeBlack, Franglish",Boucan,Motema records,2,171,40,417656,4,France
166,167,spotify:track:4v9cohT8ERXNMbYs34JI7V,Werenoi,Mauvaise,AllPoints,21,177,63,417408,4,France
167,168,spotify:track:0W4MOQ2kTOm1y7ooahgQP1,"Dadju, Ninho",Grand bain,Universal Music Division Capitol Music France,2,-1,68,415758,4,France
168,169,spotify:track:1O2mX6MrjsJlkCGEF0TVWL,PLK,Émotif (Booska 1H),Panenka Music,38,165,162,415049,4,France
169,170,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,6,158,45,414181,4,France
170,171,spotify:track:49xOYhvSnClDymbvY7pFe8,Favé,Mode Avion,Morning Glory Music / 109 Record,92,163,31,411842,4,France
171,172,spotify:track:2nisza1c4n20GU0HaZ9qmH,"Genezio, Tiakola",LA MELO EST DANS LA BOUNCE,Play Two,40,179,11,411774,4,France
172,173,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,173,200,2,411713,4,France
173,174,spotify:track:0ex0EZnrO2mMPIkYp3ewZX,"Green Montana, SDM",barcelona92,Universal Music Division Capitol Music France,21,-1,30,411419,4,France
174,175,spotify:track:12AuK95PXCwbZ49VrTqlku,Bouss,Les heures,Le Grand Carré / Level Up Music,107,169,21,411308,4,France
175,176,spotify:track:7d391WfC0HtftRcetDFQUy,PLK,Nouvelles,Panenka Music,3,176,90,410945,4,France
176,177,spotify:track:1uzNH68dm1P0LuBmEh6eok,"Lacrim, GIMS",Ce soir ne sors pas,Universal Music Division Capitol Music France,31,194,35,410801,4,France
177,178,spotify:track:67LH2dzXF67Oi80yJaVYd7,"Dua Lipa, Pierre de Maere",These Walls (feat. Pierre de Maere),Warner Records,175,-1,4,410399,4,France
178,179,spotify:track:1edPU5OOn4YCWn9lR0nesC,Lynda,Passe ton chemin,Play Two,19,127,33,410004,4,France
179,180,spotify:track:4eWcCSJEe0d1gCEdKqyiHS,Josman,J'aime Bien!,Choke Industry,94,183,122,408885,4,France
180,181,spotify:track:0Wr98MVkENZXddiLB3bPb0,Louise Attaque,J't'emmène au vent,Universal Music Division Barclay,49,193,160,408338,4,France
181,182,spotify:track:6HRNhckVwmzkGjbGhTcpb2,Louane,la pluie,Universal Music Division Island Def Jam,137,-1,5,407839,4,France
182,183,spotify:track:4oXCff4SeEe1la9oRgDs3o,"Booska-P, Saïf",HITMAN,BOOSKA-P,183,191,2,407657,4,France
183,184,spotify:track:2bNtWTLdqUGhLZqWUGPNvK,SCH,Je la connais,Universal Music Division Capitol Music France,30,-1,51,405946,4,France
184,185,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,185,-1,1,405774,4,France
185,186,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,17,199,32,402449,4,France
186,187,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,159,159,4,401874,4,France
187,188,spotify:track:1k9oEJse03hhCI21JiOK4g,L2B,Movie,Universal Music Distribution Deal,116,147,7,399657,4,France
188,189,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,65,-1,3,398867,4,France
189,190,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,53,-1,70,397505,4,France
190,191,spotify:track:2FBfpNRDEsjxgT2WKxD7Za,"La Mano 1.9, Niska",Canon,R.A.T MUSIC,115,184,13,396832,4,France
191,192,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,132,132,3,396509,4,France
192,193,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,193,-1,1,396042,4,France
193,194,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,GIMS,Est-ce que tu m'aimes ? - Pilule bleue,Jive Epic,194,-1,1,395332,4,France
194,195,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Lady Gaga,Disease,Interscope Records,126,195,6,394922,4,France
195,196,spotify:track:7A2DyRIqqelhZ4caPJMaFI,Favé,Urus,Morning Glory Music / 109 Record,3,150,120,394751,4,France
196,197,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,141,197,10,394034,4,France
197,198,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,14,175,37,393567,4,France
198,199,spotify:track:7EMzOyDT87Uq9Hi08Mxe31,THEODORT,Wayeh,BUDOKAI / ERRRO,4,-1,38,393369,4,France
199,200,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,-1,260,393354,4,France
0,1,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,1,1,15,3497512,5,France
1,2,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,1,5,29,2253019,5,France
2,3,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,3,4,16,2208385,5,France
3,4,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,2,3,4,2194683,5,France
4,5,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,1,2,10,2121019,5,France
5,6,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,6,7,25,1874752,5,France
6,7,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,1,6,12,1798133,5,France
7,8,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,6,8,15,1762991,5,France
8,9,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,1,9,19,1734351,5,France
9,10,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,1,11,11,1594513,5,France
10,11,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,1,13,39,1549087,5,France
11,12,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,3,12,23,1530591,5,France
12,13,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,5,10,22,1463473,5,France
13,14,spotify:track:3AWDeHLc88XogCaCnZQLVI,The Weeknd,Cry For Me,XO / Republic Records,14,-1,1,1406368,5,France
14,15,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,15,15,8,1400523,5,France
15,16,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,1,17,19,1294042,5,France
16,17,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,17,189,4,1274579,5,France
17,18,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,13,19,38,1255729,5,France
18,19,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,19,63,19,1242589,5,France
19,20,spotify:track:2UntklImLREdP8pMAzr4c4,"Rim'K, SDM",Run,MB,14,14,4,1233384,5,France
