,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
179,180,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,67,162,31,70465,2,Denmark
180,181,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,110,157,5,70405,2,Denmark
181,182,spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,Universal Music AB,26,156,7,70193,2,Denmark
182,183,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,83,195,8,70154,2,Denmark
183,184,spotify:track:7hBGy8DIYXuUZf5ZUjKHPO,Medina,Kun For Mig,:labelmade:,83,175,83,69954,2,Denmark
184,185,spotify:track:1f18HzFpegqvH4ibGJyeMJ,Tate McRae,2 hands,RCA Records Label,54,146,6,69925,2,Denmark
185,186,spotify:track:24XihnoVPWXlKJ4BgXqjVM,Tate McRae,It's ok I'm ok,RCA Records Label,31,148,14,69843,2,Denmark
186,187,spotify:track:2rfl7SRwfel3gNhXBmL60u,"Gilli, Saveus",Verden Vågner (feat. Saveus),Universal Music A/S,1,174,114,69737,2,Denmark
187,188,spotify:track:1B7xiLBhKRBpD5KlnEWtrR,Cameron Whitcomb,Medusa,Atlantic Records,188,-1,1,69583,2,Denmark
188,189,spotify:track:0VKpZJPkO2PcvwiSOwOvEc,"Thor Farlov, Kundo",Noget Si'r Mig,Universal Music A/S Distributed Labels,6,182,27,69570,2,Denmark
189,190,spotify:track:62SSTz9Jwu05YFqfEXBfOq,"KESI, Gilli",E.T.A,Universal Music A/S,7,176,19,69491,2,Denmark
190,191,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,48,-1,39,69211,2,Denmark
191,192,spotify:track:7iMHrq78z4ue6li3p8QKRr,Medina,Vi To,:labelmade:,74,181,93,69111,2,Denmark
192,193,spotify:track:7xWiCG3N7tFgPTNGVYQoq8,Nik & Jay,Hot!,Parlophone Denmark,64,152,63,68914,2,Denmark
193,194,spotify:track:1zTLgT9jFwTuwrFFcOqXNw,andreas odbjerg,i morgen er der også en dag,Universal Music A/S,21,199,144,68714,2,Denmark
194,195,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,92,184,10,68527,2,Denmark
195,196,spotify:track:0XUAUFGFpXUFk1oyr9fb8s,Pil,Når Du Går Herfra (Nattely),TheArrangement,65,-1,87,68400,2,Denmark
196,197,spotify:track:5TKuvTO4jj4trnmMnqEpoJ,"Branco, Gilli",London Town,Sony Music Entertainment,1,-1,148,68375,2,Denmark
197,198,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,4,141,53,68263,2,Denmark
198,199,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",46,140,36,68184,2,Denmark
199,200,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,26,197,47,68058,2,Denmark
0,1,spotify:track:5wmH2yEMgerF4bGh87TQZA,"Benjamin Hav, Lukas Graham",Du ligner din mor,Sony Music Entertainment,1,1,4,582479,3,Denmark
1,2,spotify:track:00Ma3dn1eTeuz8LYEpUXQo,"JOSVA, Artigeardit",Lonely (feat. Artigeardit),Sony Music Entertainment,1,2,3,516146,3,Denmark
2,3,spotify:track:7px3lmdf4nzNEMt6zaQ5yJ,"Marstein, Annika",SAMMEN,Universal Music AS,1,3,13,486857,3,Denmark
3,4,spotify:track:4GZt2BpQpWhkEAgmfUrQOu,Annika,Luk Mig Ind,Universal Music A/S,3,4,8,443312,3,Denmark
4,5,spotify:track:2ZwOtQXG5k1M7gHmTmTMgw,"MAS, Lamin, Kundo",Småting (feat. Lamin & Kundo),Universal Music A/S,5,-1,1,422470,3,Denmark
5,6,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4,5,23,406335,3,Denmark
6,7,spotify:track:5TC4trc7XgCCkycbTSTqV2,"MAS, Artigeardit",Bare Vent (feat. Artigeardit),Universal Music A/S,7,-1,1,365376,3,Denmark
7,8,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,7,7,14,358794,3,Denmark
8,9,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,6,6,8,345657,3,Denmark
9,10,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",7,8,14,344676,3,Denmark
10,11,spotify:track:7CW3Tjll8pUMZxsuo8GZgV,"Suspekt, URO",Tænker Ik På Andre (feat. URO),Universal Music A/S,1,11,21,318568,3,Denmark
11,12,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,8,10,36,300018,3,Denmark
12,13,spotify:track:0fFMt9cc1EEQDIWLGDcqKd,Annika,Så længe jeg er sexy.,Universal Music A/S,2,12,25,291942,3,Denmark
13,14,spotify:track:1ZatLEMZsAslxDA5zw3S6V,"Lamin, Ukendt Kunstner",Tro På Det,Universal Music A/S,1,13,18,288281,3,Denmark
14,15,spotify:track:3ZNTae1ZOrSaURxMZAVFq6,"Ankerstjerne, Daniel Schulz, Panamah",Børn Af Natten (Hola Bonita),10 Lions Ent,2,14,42,283833,3,Denmark
15,16,spotify:track:0nVUuzrVZc5t9S48ifesg6,APHACA,Smelter Under Månen,a United Records release,12,18,22,283532,3,Denmark
16,17,spotify:track:3r0C7cXKzwGQaKLFHr810N,"Anton Westerlin, Benny Jamz",2 Stepper Freestyle,Universal Music A/S,5,9,4,263691,3,Denmark
17,18,spotify:track:7vSUZ9T4AjaKiKcEexIXeb,MAS,Lønningsdag,Universal Music A/S,18,25,2,256452,3,Denmark
18,19,spotify:track:3xJeUxbt51wpvGk3YzqxLi,"Benny Jamz, Gilli",Reposado,Universal Music A/S,2,15,31,252231,3,Denmark
19,20,spotify:track:4XmuzEhU6LPRL4fdWqt6LU,Zuloo,MOLLY,ZRECORDS,14,19,13,249390,3,Denmark
20,21,spotify:track:6KliOBbtUUSwHHFjDzYVPe,Annika,Knuser Hjerter,Universal Music A/S,6,17,48,245560,3,Denmark
21,22,spotify:track:6TT6zYIiI0nSzXMuI801zP,Gilli,Robocop,Universal Music A/S,11,16,4,240855,3,Denmark
22,23,spotify:track:6EfIo8vxfIBT2IZrzGHbpP,"Mumle, Svea S",Hvor Solen Ik' Skinner,Capitol Records,13,20,27,232072,3,Denmark
23,24,spotify:track:1OL1vwKA4R3UFMNr6hUZ4l,MAS,Blomster & Regnvejr,Universal Music A/S,24,-1,1,230933,3,Denmark
24,25,spotify:track:6vdsc40TnfCdZsWj7GecQV,Mumle,Det Modsatte,Capitol Records,6,22,59,222978,3,Denmark
25,26,spotify:track:2j59di23XCFfbdJPE5KuNw,"Lamin, Gilli",Hva Du På (feat. Gilli),Universal Music A/S,1,23,34,217186,3,Denmark
26,27,spotify:track:1ByKkALevy63Nd0VBw1ToD,"KESI, Lamin",To Gange,Universal Music A/S,1,21,25,215269,3,Denmark
27,28,spotify:track:5rBJLnaIpZ2NJQTWmjJNYO,"MAS, KESI",Stime (feat. KESI),Universal Music A/S,28,-1,1,211852,3,Denmark
28,29,spotify:track:2KtYQjB4blnFVVXXk96Akw,MAS,Nattehimlen,Universal Music A/S,29,-1,1,207010,3,Denmark
29,30,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,9,24,57,202738,3,Denmark
30,31,spotify:track:2doTTX8MLsVnAyAQqmqV7j,Blæst,Elsker Dig Så Meget,Universal Music A/S,19,29,29,202349,3,Denmark
31,32,spotify:track:5O2NovuSaij0nsULxUt8V5,Ella Augusta,Baglæns,The Bank Records,32,37,40,198357,3,Denmark
32,33,spotify:track:2XxRgaOO73AtKS3bPciDSL,"Benjamin Hav, Ella Augusta",Første dag,Sony Music Entertainment,8,33,66,195777,3,Denmark
33,34,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,34,34,19,195355,3,Denmark
34,35,spotify:track:65C4AmFA6oyMJ2lwLNPiIB,D1MA,CLEOPATRA,7OUMA Records,4,26,17,195350,3,Denmark
35,36,spotify:track:6ZC9iIWBCy4VtBhoY1YTuR,Annika,Hun,Universal Music A/S,23,30,37,194265,3,Denmark
36,37,spotify:track:2wHMdKzl7cccWRPEQmcAA8,MAS,Sandstorm,Universal Music A/S,37,-1,1,185295,3,Denmark
37,38,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,8,31,17,184509,3,Denmark
38,39,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,11,27,22,178434,3,Denmark
39,40,spotify:track:4AsiNZTuFAwk93V9DP7lt7,Zuloo,FEJLFRI,ZULOOVERSE,38,39,6,176663,3,Denmark
40,41,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,3,36,41,169832,3,Denmark
41,42,spotify:track:1jNN7zvhZWsPVH2wX7ypXv,MAS,Hvem Skal Solen Skinne På?,Universal Music A/S,42,-1,1,169064,3,Denmark
42,43,spotify:track:2DDTfTNiglWtbbqUsQ1RJt,Lamin,De Her Timer,Universal Music A/S,2,41,36,168903,3,Denmark
43,44,spotify:track:0r6vHzNklWrMmuhbwjEDz7,MAS,Log Af,Universal Music A/S,44,-1,1,167545,3,Denmark
44,45,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,34,38,5,167477,3,Denmark
45,46,spotify:track:2bFgjHMqGThTzlv6V94V5v,Noah Carter,Har Hørt Dig,Universal Music A/S Distributed Labels,3,35,15,167080,3,Denmark
46,47,spotify:track:0tDh78JNlubuGDJfkv8Juk,Dos Santos,Dopamin,WM Denmark,23,32,49,165069,3,Denmark
47,48,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,21,40,20,160268,3,Denmark
48,49,spotify:track:5UzluL4WsA8Rd7rgJ3lGbq,"MAS, Lea Romea",Månen Er Min Ven (feat. Lea Romea),Universal Music A/S,49,-1,1,158451,3,Denmark
49,50,spotify:track:62EPQ5REuZwGqWoRsPP5Bx,APHACA,Hjertet På Gaden,a United Records release,50,-1,1,145105,3,Denmark
50,51,spotify:track:1eA6vc394WJF2l4lHLqJ2B,"Tobias Rahim, ICEKIID",Dark Room (feat. ICEKIID),Os Der Følger Floden,1,45,35,144649,3,Denmark
51,52,spotify:track:0rcIh1T4A2EH5TzqXmu63m,"Benny Jamz, Gilli",Booty Up,Universal Music A/S,6,44,31,141005,3,Denmark
52,53,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,36,42,32,137367,3,Denmark
53,54,spotify:track:5emD8K39MmotlCLOx9qzCH,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,54,-1,1,136496,3,Denmark
54,55,spotify:track:1knZ2cJRHNUeEidZvhypRm,"Thor Farlov, Noah Carter, Danseorkestret",Alt Det (feat. Noah Carter),Universal Music A/S Distributed Labels,1,43,51,135965,3,Denmark
55,56,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,56,109,2,134439,3,Denmark
56,57,spotify:track:742ldXChILBv6QeqaXoOWi,"Gilli, KESI",555 (feat. KESI),Universal Music A/S,1,54,64,132550,3,Denmark
57,58,spotify:track:5RR4sBH4TRqyFp386kf99d,Gilli,Knokler Hårdt,disco:wax,46,56,59,131870,3,Denmark
58,59,spotify:track:1z8kbKSGPNRBSbgtkgCUwH,"Benny Jamz, Gilli",Chicagenhagen,Universal Music A/S,11,51,31,130442,3,Denmark
59,60,spotify:track:5tK3SkH5DfO24oo9Iw2Fq3,Lamin,H V D O L,Universal Music A/S,1,58,20,130078,3,Denmark
60,61,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,18,46,37,127191,3,Denmark
61,62,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,7,49,40,125099,3,Denmark
62,63,spotify:track:5lZny8ZmRtXueq7D3LTgb5,ozzy,Samme side,Ambivolume,50,50,19,125079,3,Denmark
63,64,spotify:track:50XScTYQGylJMD55jXpjgJ,URO,Min Bror,Sony Music Entertainment,34,53,14,121452,3,Denmark
64,65,spotify:track:6KhPSkuNT15R1LkD1inJZI,"Pil, andreas odbjerg",Omvendt,TheArrangement,53,65,78,120519,3,Denmark
65,66,spotify:track:5cAyrXS0LFpMDk60ADzwrG,MAS,Blå Tårer,Universal Music A/S,66,-1,1,117894,3,Denmark
66,67,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,31,57,36,117260,3,Denmark
67,68,spotify:track:6EXV782Zpktyx9NvcwkYN5,"Tobias Rahim, D1MA",Bellevue (feat. D1MA),Os Der Følger Floden,1,60,48,116637,3,Denmark
68,69,spotify:track:3LlqJkcXMBIAE5X1uUiZUN,The Minds Of 99,Under Din Sne,No3,2,71,166,116449,3,Denmark
69,70,spotify:track:1Uzuy3HDM2i9slT3aJEFpN,MAS,To Sider,Universal Music A/S,70,-1,1,115869,3,Denmark
70,71,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,44,48,4,113362,3,Denmark
71,72,spotify:track:2MTuvBUexLhmsiRpIozOL5,ozzy,Mit Ord,Universal Music A/S,28,28,2,113303,3,Denmark
72,73,spotify:track:2zbr6Jls3FE4JCtLwCPD5N,"Artigeardit, Lamin",Sent,Universal Music A/S,1,55,51,111696,3,Denmark
73,74,spotify:track:1JufAqONpGBVcy8tQffI14,"Omar, Tobias Rahim",911,Sony Music Entertainment,7,59,31,110524,3,Denmark
74,75,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,53,61,4,110251,3,Denmark
75,76,spotify:track:013w3c0ynCHuRaruYGsmxn,Annika,Nye Tider,Universal Music A/S,63,77,16,108819,3,Denmark
76,77,spotify:track:0oCtlIqcU9Y4RzZCfjb4J5,Annika,Tilbage,Universal Music A/S,77,96,7,108708,3,Denmark
77,78,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",3,67,53,108295,3,Denmark
78,79,spotify:track:6YO3wxivgRbms3OrqvfnXY,URO,Godthåbsvej,Sony Music Entertainment,22,64,62,107852,3,Denmark
79,80,spotify:track:5yiJTfrtlzDsVMDshFLUna,"Artigeardit, Lamin",vi ku' blive,Universal Music A/S,4,68,78,107730,3,Denmark
80,81,spotify:track:3aQzeklWllLWZSH4xk7Udj,D1MA,I KNOW,7OUMA Records,1,62,82,107127,3,Denmark
81,82,spotify:track:689NPKXoBKWnqJif3uUVre,"Kundo, MAS",Signaler,No3,7,84,20,106924,3,Denmark
82,83,spotify:track:5Zll07pbDGEStWriPWKwuP,"Ida Laurberg, andreas odbjerg",Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Capitol Records Denmark,2,66,82,105589,3,Denmark
83,84,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,75,75,24,105281,3,Denmark
84,85,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",35,69,9,104709,3,Denmark
85,86,spotify:track:2c94vIXsZfItT8dQqxpmv3,"URO, Mekdes",Føles Godt (feat. Mekdes),Sony Music Entertainment,13,74,102,103338,3,Denmark
86,87,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,4,63,36,103040,3,Denmark
87,88,spotify:track:3OtJnSQq23fgggHFZAe3w1,Mumle,Fra Jylland til København,Capitol Records,50,82,8,102066,3,Denmark
88,89,spotify:track:5NjehIS8G8xWKsIJCiQov8,"Rune Rask, TOOMANYLEFTHANDS, Suspekt, Benjamin Hav",København (feat. Suspekt & Benjamin Hav),Universal Music A/S,2,72,33,101600,3,Denmark
89,90,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,46,85,92,101438,3,Denmark
90,91,spotify:track:5dNSfOZb6AlEF0Xg6C970o,Ukendt Kunstner,Uden Dig,Universal Music A/S,1,70,88,100603,3,Denmark
91,92,spotify:track:5BKvRShfSfa1phRGEKkSvb,"Baloosh, Omar",Danser Med Dæmoner,WM Denmark,3,80,64,98888,3,Denmark
92,93,spotify:track:2kZ8BjIWd2TKzvOtFQpNkD,Lamin,+45,Universal Music A/S,93,117,7,98641,3,Denmark
93,94,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,3,81,41,98604,3,Denmark
94,95,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",36,73,9,98457,3,Denmark
95,96,spotify:track:49clGe0PtbYUx3vB7tyk3A,Rocazino,All My Love,Universal Music A/S,21,76,285,97637,3,Denmark
96,97,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,8,86,74,97520,3,Denmark
97,98,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,3,87,74,97203,3,Denmark
98,99,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,70,97,66,96154,3,Denmark
99,100,spotify:track:3sCY4NA8PP7wV9d0BOHL34,Malte Ebert,Fortæl mig hvis du vil noget andet,Universal Music A/S,48,91,19,95862,3,Denmark
100,101,spotify:track:1UTeDUAusifkVapsAZxbSc,Gobs,Tak For Sidst,WM Denmark,1,88,85,95680,3,Denmark
101,102,spotify:track:2ReomS91v9imlj7ZzzEKqu,Gilli,Skarpt Lys,Universal Music A/S,1,79,68,95666,3,Denmark
102,103,spotify:track:503O8kwnrNMP4DfQ3u3hf1,OLIVVER,plastikhjerte,Immobiliare Records,103,-1,1,95431,3,Denmark
103,104,spotify:track:5LAsl3k0Vas49Pnoj9GJr3,"Anton Westerlin, Lamin",Chanel Freestyle,Universal Music A/S,1,93,38,94954,3,Denmark
104,105,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,90,90,23,92852,3,Denmark
105,106,spotify:track:4Lmdqx9Yc6JWAUl4i1QFZy,D1MA,FEEL ALIVE,7OUMA Records,8,92,14,92499,3,Denmark
106,107,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,78,78,21,92418,3,Denmark
107,108,spotify:track:7v8QWTqh1nIhr3Uak06BxK,"KESI, Lamin, Benny Jamz, MAS, Kundo, Kimbo",Brutalt,Universal Music A/S,2,101,23,92290,3,Denmark
108,109,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,28,104,36,91604,3,Denmark
109,110,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),110,110,15,91208,3,Denmark
110,111,spotify:track:2CsNcwVW6fUabGB0E4ASjF,Tobias Rahim,Jylland,Os Der Følger Floden,10,103,18,90473,3,Denmark
111,112,spotify:track:4TesvqhEAvHmp964Byq7ix,Jimilian,FOREVIGT,Flex Music,112,-1,1,90177,3,Denmark
112,113,spotify:track:0h35J8A4GHIlQXcxVAEmF5,APHACA,Til Solen Er Sort,a United Records release,113,-1,1,89497,3,Denmark
113,114,spotify:track:6ypcV9TndUTwq9jgWxXk5d,Medina,Giv Mig Alt,:labelmade:,24,83,28,88738,3,Denmark
114,115,spotify:track:334QzlFMweexntGh2LIJ5M,Omar,Locked Up,WM Denmark,52,52,2,88235,3,Denmark
115,116,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Universal Music AB,14,99,88,88200,3,Denmark
116,117,spotify:track:0qA2qykpcGdVl3tiiYum4g,"KESI, Hans Philip",Blå Himmel (feat. Hans Philip),MXIII,1,111,218,88180,3,Denmark
117,118,spotify:track:4utLwWSxHMamLd9siyFv5Q,Gobs,Tro På Kærlighed,WM Denmark,4,122,111,87736,3,Denmark
118,119,spotify:track:0BGEImCBesJKIm5kZ0fOkH,"Tobias Rahim, andreas odbjerg",STOR MAND (feat. Andreas Odbjerg),Sony Music Entertainment,1,107,175,87543,3,Denmark
119,120,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,6,98,32,86669,3,Denmark
120,121,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,17,89,136,86242,3,Denmark
121,122,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,35,125,47,86029,3,Denmark
122,123,spotify:track:46gf5ClsKEE6P2B7Kd7vCi,"GULEED, Deno, ICEKIID",EUROSTAR,MNW,47,47,2,85913,3,Denmark
123,124,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,73,118,105,85621,3,Denmark
124,125,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,103,124,25,85449,3,Denmark
125,126,spotify:track:3D0VPp6nCN9dsyUjFv2BvP,The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,No3,26,129,300,85166,3,Denmark
126,127,spotify:track:0ppdjEVfuHUZQYK8t9uJ9Q,Saveus,Rush,The Bank Records,78,114,6,84976,3,Denmark
127,128,spotify:track:3neYAjvKDOfvBUpIgReOkC,D1MA,MOONLIGHT,Universal Music A/S,1,108,95,84712,3,Denmark
128,129,spotify:track:3fMbePeZAjLnyiZtVOFfg2,"Branco, Gobs",EUROPA (feat. Gobs),Branco,4,94,14,84387,3,Denmark
129,130,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,63,136,31,84370,3,Denmark
130,131,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,118,127,16,84043,3,Denmark
131,132,spotify:track:3WusoRwl3lmALNHo2chydw,MAS,Ik Tænk,Universal Music A/S,15,113,16,83761,3,Denmark
132,133,spotify:track:0qLQ0HB4MbYONXJVZ8PcP8,"Rune Rask, Tessa, Klamfyr",Private Party (feat. Tessa & Klamfyr),Universal Music A/S,77,102,3,82980,3,Denmark
133,134,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,134,149,2,82348,3,Denmark
134,135,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,110,126,25,81384,3,Denmark
135,136,spotify:track:0o5ibKv2wHgbjYXtGuKQ2r,"Gobs, ICEKIID",4 LIFE,WM Denmark,4,100,17,81145,3,Denmark
136,137,spotify:track:1hzblUB7PFLOdm4YKnkoVL,"MAS, Noah Carter",17. Januar,Universal Music A/S,77,123,6,80852,3,Denmark
137,138,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,69,157,58,80374,3,Denmark
138,139,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,139,-1,1,80067,3,Denmark
139,140,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",82,116,21,80027,3,Denmark
140,141,spotify:track:1GeLUnMQ54ZcHi4SWIwXvJ,Ukendt Kunstner,Gennem Byen,No3,66,143,33,79648,3,Denmark
141,142,spotify:track:0H2DdxpCOXES3vw1dNmf4V,APHACA,Klip Klap Sandaler,a United Records release,142,-1,2,79552,3,Denmark
142,143,spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,27,119,135,79533,3,Denmark
143,144,spotify:track:6DpGj9bttRgHoT1vk8ezgj,Gobs,Alt Ved Dig,WM Denmark,1,128,37,79375,3,Denmark
144,145,spotify:track:6BxGGPBdNexcy53euZsrga,"Artigeardit, KESI","Er Her (Artigeardit, KESI)",Universal Music A/S,1,112,183,78850,3,Denmark
145,146,spotify:track:1IPZHV3uLxnFL59zjDLuMA,Benjamin Hav,Husk at vær' happy,Sony Music Entertainment,35,134,18,78745,3,Denmark
146,147,spotify:track:2RKQ6S9N9s0BHmW1zvjaoS,Rasmus Seebach,Under Stjernerne På Himlen,Universal Music A/S,106,138,192,77883,3,Denmark
147,148,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,26,131,45,77838,3,Denmark
148,149,spotify:track:2zUjOppXfaT81EFetWuNG7,ozzy,Alt Jeg Ved,Universal Music A/S,106,106,8,77560,3,Denmark
149,150,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,10,145,306,77388,3,Denmark
150,151,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,97,146,85,77176,3,Denmark
151,152,spotify:track:43jK7qyJgxFIDSDbTeIjZ6,"JOSVA, andreas odbjerg",I Made It (feat. Andreas Odbjerg),Sony Music Entertainment,41,115,28,76541,3,Denmark
152,153,spotify:track:0RcrxkcFT5FJpDgaXmzIEF,Suspekt,Gonzo,Universal Music A/S,3,153,287,76459,3,Denmark
153,154,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,151,67,76317,3,Denmark
154,155,spotify:track:1fYNJKlLilEEBAKWDKD2vC,Ukendt Kunstner,Neonlys,No3,35,152,99,76129,3,Denmark
155,156,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,24,158,172,76091,3,Denmark
156,157,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,162,93,76046,3,Denmark
157,158,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",22,135,38,75810,3,Denmark
158,159,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,82,156,126,75176,3,Denmark
159,160,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,120,120,20,74951,3,Denmark
