,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
0,1,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,1,1,6,5028027,1,Spain
1,2,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,2,-1,1,3619804,1,Spain
2,3,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,3,-1,1,3285825,1,Spain
3,4,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,4,-1,1,3112572,1,Spain
4,5,spotify:track:4zbEItKoaRId1vRZkoO0Uh,"Danny Ocean, Kapo",Imagínate,Atlantic Records,5,9,9,2737995,1,Spain
5,6,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,6,-1,1,2723847,1,Spain
6,7,spotify:track:2kQ1OvmMzs1xdlH020aJJh,"Quevedo, Aitana",GRAN VÍA,2024 DQE Productions Distribuido por RIMAS Entertainment,1,4,7,2660333,1,Spain
7,8,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",mi refe,5020 Records,8,19,4,2607554,1,Spain
8,9,spotify:track:7lcbpfihslisNObKdHjyLo,"Clarent, Mora",IA,WEA Latina,1,3,12,2603349,1,Spain
9,10,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,10,-1,1,2545026,1,Spain
10,11,spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),WEA Latina,1,2,12,2541619,1,Spain
11,12,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,4,34,5,2477432,1,Spain
12,13,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,13,-1,1,2401197,1,Spain
13,14,spotify:track:6aO53Wsz32bgMBytw6pIYm,Cano,Se Pone Las Nike,WM Spain,5,6,10,2378243,1,Spain
14,15,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,15,-1,1,2311433,1,Spain
15,16,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,15,15,2,2185422,1,Spain
16,17,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1,5,29,2127461,1,Spain
17,18,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,18,-1,1,2036073,1,Spain
18,19,spotify:track:5DdLSEyKh8zgCrJq2hFj92,"Yan Block, TORRRES",Yo sé,SONAR LLC.,7,7,12,1941320,1,Spain
19,20,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,20,-1,1,1919438,1,Spain
20,21,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,21,-1,1,1896207,1,Spain
21,22,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,22,-1,1,1768260,1,Spain
22,23,spotify:track:58ldPuiCULxm08TCZ8qX4D,"Quevedo, La Pantera",HALO,2024 DQE Productions Distribuido por RIMAS Entertainment,7,8,7,1751037,1,Spain
23,24,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,2,16,8,1747255,1,Spain
24,25,spotify:track:1QAvmMUR9gDtKr9OCtCzh1,"Moncho Chavea, Morad",SE FUE,Virgin Music Spain,11,11,3,1727387,1,Spain
25,26,spotify:track:0fKK51bU6lcCCwdNnv64t3,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,WEA Latina,26,33,8,1698766,1,Spain
26,27,spotify:track:2mnehJ4xPqFe4cNi7BG2rc,JC Reyes,STAR,JC Reyes,8,18,12,1685743,1,Spain
27,28,spotify:track:5AGnkbWCiF9u4ra54N9X1a,"Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61",DALE PLAY Records,23,23,2,1672101,1,Spain
28,29,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,29,-1,1,1660115,1,Spain
29,30,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,30,-1,1,1603262,1,Spain
30,31,spotify:track:6TT5rB0Rwneb6ZaopHQir4,"Alleh, Yorghaki",el ingeniero,CONMUER LLC,31,148,2,1576159,1,Spain
31,32,spotify:track:2318Aoqig6HS9YkHGlAm8T,"Rels B, J Abecia",Te Regalo,DALE PLAY Records / Flakk Team,4,10,5,1566387,1,Spain
32,33,spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,Mr. 305 Records / Rimas Entertainment,1,12,16,1475402,1,Spain
33,34,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,34,-1,1,1417364,1,Spain
34,35,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,11,17,8,1397859,1,Spain
35,36,spotify:track:0glj70T9fN3kyJzYmTKzy1,"Los Sufridos, Bad Gyal",Duro De Verdad pt.2,Interscope Records,2,13,17,1377686,1,Spain
36,37,spotify:track:53OKRnaKKAT3bCkF8WIY8C,"Rvfv, Youka, Wesh Music",Hm Hm Hm - Remix,NASTU MUSIC,12,14,6,1355343,1,Spain
37,38,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,25,25,12,1345573,1,Spain
38,39,spotify:track:67LKV40NfSSGIJnm0xz6fi,"Quevedo, Pitbull",MR. MOONDIAL,2024 DQE Productions Distribuido por RIMAS Entertainment,6,20,7,1336711,1,Spain
39,40,spotify:track:1Hg0e997pObvZ91w1FCPFk,Bad Bunny,LO QUE LE PASÓ A HAWAii,Rimas Entertainment LLC.,40,-1,1,1302300,1,Spain
40,41,spotify:track:6mnfGyPzbzSe8olYGM44pU,Beny Jr,Luna llena,LF BABYS,4,21,27,1222421,1,Spain
41,42,spotify:track:1iP7aZUNvyt2EtmpjSbtRz,Quevedo,CHAPIADORA.COM,2024 DQE Productions Distribuido por RIMAS Entertainment,16,30,7,1201150,1,Spain
42,43,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,26,26,21,1197459,1,Spain
43,44,spotify:track:6mP16Mr2X3ZU2bNmWBUqzK,Quevedo,KASSANDRA,2024 DQE Productions Distribuido por RIMAS Entertainment,2,22,7,1178143,1,Spain
44,45,spotify:track:3YrTrs2hJbLklaBdhr4TrH,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",ETA - RMX,UMLE - Latino,22,27,5,1144526,1,Spain
45,46,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,2,29,58,1129912,1,Spain
46,47,spotify:track:634CTghcuEDy2FXcTsLG5m,"Alleh, Yorghaki",una noche,CONMUER LLC,47,153,2,1038108,1,Spain
47,48,spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,Ohnana,Sony Music Latin/La Industria,2,31,28,1033062,1,Spain
48,49,spotify:track:41VnmHAkCUsCStYdDUibpp,Quevedo,SHIBATTO,2024 DQE Productions Distribuido por RIMAS Entertainment,2,24,7,1018832,1,Spain
49,50,spotify:track:06JM1fuKPQOrSL6s9mzDvV,Lola Indigo,LA REINA,Universal Music Spain S.L.,4,28,30,1017552,1,Spain
50,51,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,3,35,25,942721,1,Spain
51,52,spotify:track:4eo11GQla5DlqMHQ76ym3l,Gonzy,FRIKI,"Virgin Music Latin / Visonare Recordings, LLC",8,32,38,937635,1,Spain
52,53,spotify:track:70JnnNNAxPjvZGPwjJfX47,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,Subterfuge Records distributed by Altafonte,38,41,235,921472,1,Spain
53,54,spotify:track:3BvR83k9fPwDZUBwFxBPpu,"Sebastian Yatra, Bad Gyal",2AM,UMLE - Latino,19,40,7,920868,1,Spain
54,55,spotify:track:3tMftGMXTPbQlmjh4FzXpZ,Dani Fernández,Me has invitado a bailar,WM Spain,17,38,20,903940,1,Spain
55,56,spotify:track:6opCVD6WJNDyBAxvrzKLnH,Dei V,Martini,Encore Recordings,14,44,37,885035,1,Spain
56,57,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",56,56,11,870876,1,Spain
57,58,spotify:track:3S2W0ZX1Cc74sl7ch0ZYQ3,Amaia,Tengo Un Pensamiento,Universal Music Spain S.L.,21,37,3,861404,1,Spain
58,59,spotify:track:3BFh8rR6aMexy7ELu2UQy3,"DELLAFUENTE, Morad",Manos Rotas,MAAS,1,54,60,857652,1,Spain
59,60,spotify:track:0w0e3Te2Rd4t8gGKi3sU6a,Yan Block,Vacile,SONAR LLC.,17,42,24,837625,1,Spain
60,61,spotify:track:03IpZ9yqJlo3EIgDQUgBSF,"Duki, Myke Towers",Nueva Era,DALE PLAY Records / SSJ Records,4,50,10,834977,1,Spain
61,62,spotify:track:6RqD0fpAaKEZvQd0QrTj7j,"Morad, Beny Jr, Rvfv",Lo Que Tiene,M.D.L.R,6,53,44,821101,1,Spain
62,63,spotify:track:3OJDtCdYs8QJnui708tEU3,Shakira,Soltera,Sony Music Latin,5,39,15,798220,1,Spain
63,64,spotify:track:0eeX8L0DWvGth1F6xVkvv7,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,3,81,37,761811,1,Spain
64,65,spotify:track:7Ldt4IYQBAiw8QzjYP34V6,"Cyril Kamer, Maikel Delacalle",Modelo,Cyril Kamer.,45,45,5,756606,1,Spain
65,66,spotify:track:2S8bH7ABqJ02bWeH8bgQfU,"Blessd, Anuel AA, Ovy On The Drums",MIRAME REMIX,WEA Latina,26,36,4,752437,1,Spain
66,67,spotify:track:25CfEf59PmRAhV18oZRMNr,"Manuel Turizo, Kapo",Qué Pecao,La Industria/Sony Music Latin,13,49,14,741871,1,Spain
67,68,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,2,46,21,740031,1,Spain
68,69,spotify:track:1gKnoWS17Nf8ZxEev7d3vd,Quevedo,IGUALES,2024 DQE Productions Distribuido por RIMAS Entertainment,4,47,7,732444,1,Spain
69,70,spotify:track:28uKuAQpVIB9mTr3BLGu66,"Beny Jr, Julianno Sosa",Triple Impacto,LF BABYS,70,-1,1,721560,1,Spain
70,71,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,2,71,59,720918,1,Spain
71,72,spotify:track:0iVEujJcafOBnxa654fJYu,Maluma,Cosas Pendientes,Royalty Records/Sony Music Latin,22,63,7,713228,1,Spain
72,73,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,1,58,79,703888,1,Spain
73,74,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,56,69,34,697114,1,Spain
74,75,spotify:track:3bE8SznOXJ990MK1ElQnfr,Marta Santos,Algo Sencillito,Sound Blaster Records,51,61,84,690984,1,Spain
75,76,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,51,137,687558,1,Spain
76,77,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,"Rvfv, Rels B",Mi Luz - ft. Rels B,NASTU MUSIC,9,70,154,684574,1,Spain
77,78,spotify:track:5ER5Fr1Cv7N3chJhAapt66,"Ghost Killer Track, Kidd Keo",Celine (with Kidd Keo),DBT Empire,10,60,28,684277,1,Spain
78,79,spotify:track:1emJPywtseFLmLCcPY92dW,"Dei V, Cris Mj",Rapido (with Cris Mj),Encore Recordings,6,57,30,673182,1,Spain
79,80,spotify:track:79j3Cl3AEAEhXK9cjjfd02,JC Reyes,RAPAPA,JC Reyes,11,48,12,662082,1,Spain
80,81,spotify:track:4cIADL8ZSxyz78stzb4F6X,Morad,Olvidar,M.D.L.R,81,-1,1,660841,1,Spain
81,82,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",Vagabundo,UMLE - Latino,3,65,87,652886,1,Spain
82,83,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,66,47,631034,1,Spain
83,84,spotify:track:6w1eQ7AxYB8Y6YQGJR9jBT,"Myke Towers, Eladio Carrion",QUÉ QUIERES DE MI? (feat. Eladio Carrion),WEA Latina,43,43,2,629694,1,Spain
84,85,spotify:track:4z46E3coZuv7TeGawEd4Ze,"Yan Block, NTG, SAIKO",Juguete,SONAR LLC.,73,73,10,629424,1,Spain
85,86,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,1,62,40,623195,1,Spain
86,87,spotify:track:3ng8tfwvzR4BBwa9yaMms6,"SAIKO, JC Reyes, Dei V",BADGYAL,2024 SAIKONETA,1,67,37,616987,1,Spain
87,88,spotify:track:3ZcUKMaqWY7jGEzAoU5mQs,"Lola Indigo, Paulo Londra",PERREITO PA LLORAR,Universal Music Spain S.L.,27,83,6,615268,1,Spain
88,89,spotify:track:6doVTElb0aU40nVrQ8Supq,"JC Reyes, Camin",34 Amor y Mafia,JC Reyes,22,-1,69,607449,1,Spain
89,90,spotify:track:4YnmQG1fnJR9LnTZtix70T,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,SONAR LLC.,26,76,32,605415,1,Spain
90,91,spotify:track:1o4xkdBe0RjSf2u6VXi4OI,"Yan Block, Panda Black",444,SONAR LLC.,76,84,23,599562,1,Spain
91,92,spotify:track:39Pc4a04VgCtcc7m0XKi9M,Myke Towers,TAMBIÉN,WEA Latina,6,52,20,596060,1,Spain
92,93,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,2,101,65,595870,1,Spain
93,94,spotify:track:5orb2qBX5ISKtsSy20v8SK,"Gonzy, SAIKO, Arcángel",X'CLUSIVO - REMIX,"Virgin Music Latin / Visonare Recordings, LLC",1,64,45,593297,1,Spain
94,95,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,95,112,3,592952,1,Spain
95,96,spotify:track:0ffPRT5WW86ecgGWGf5CyY,"Quevedo, Rels B",LOS DÍAS CONTADOS,2024 DQE Productions Distribuido por RIMAS Entertainment,5,77,7,589571,1,Spain
96,97,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,6,162,194,584431,1,Spain
97,98,spotify:track:33VIvWmmCUgix6Htm1WdOJ,"JC Reyes, De La Ghetto",FARDOS,JC Reyes,1,129,47,566027,1,Spain
98,99,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,64,99,47,556048,1,Spain
99,100,spotify:track:1uFW6czrHk5PsK3s6gOI7C,"Rauw Alejandro, Laura Pausini",Se Fue,Sony Music Latin/Duars Entertainment,7,78,8,553212,1,Spain
100,101,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,79,82,553027,1,Spain
101,102,spotify:track:6xqQDwzjswlToEEHgvA3KM,"Lola Indigo, Manuel Turizo",1000COSAS,Universal Music Spain S.L.,4,80,44,549849,1,Spain
102,103,spotify:track:1VB4sadHjFcFklHcZuoROi,Estopa,Como Camarón,Ariola,42,68,210,548422,1,Spain
103,104,spotify:track:4DxbTPS1DUzTKzpNfCbYjy,"Quevedo, De La Rose, De La Ghetto",AMANECIÓ,2024 DQE Productions Distribuido por RIMAS Entertainment,18,85,7,548255,1,Spain
104,105,spotify:track:69vi5SUSJJF0CQJCZngFFS,"Jombriel, Alex Krack, Jøtta",Parte & Choke,WEA Latina,105,157,5,544303,1,Spain
105,106,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,88,99,543013,1,Spain
106,107,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,66,92,17,536751,1,Spain
107,108,spotify:track:5KbBVSj6AJZ5662fO8EYFh,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,55,97,534354,1,Spain
108,109,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,"Anuel AA, Haze",Amanece,House of Haze,6,75,160,525115,1,Spain
109,110,spotify:track:6onnX1hYWcqP2dXgfvExNG,"Luar La L, Dei V",Dame La Verde,WEA Latina,57,113,16,522077,1,Spain
110,111,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,98,98,38,520787,1,Spain
111,112,spotify:track:6tZI1nTl6m40HG5Rs7QuHL,"La La Love You, Samuraï",El Principio de algo,Subterfuge Records distributed by Altafonte,66,104,66,513160,1,Spain
112,113,spotify:track:5ticDLxAM5Y5r0mkGO1AHs,Luis Cortés,Que Me Lleve el Aire,Sound Blaster Records,48,96,23,507291,1,Spain
113,114,spotify:track:6PhRhocBXP4y7NpciGmzra,"Cris Mj, FloyyMenor, LOUKI",Después De La 1,Sonar LLC.,12,94,17,506941,1,Spain
114,115,spotify:track:3mg9jYNC1NihbthlglzrWP,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,Bichota/Interscope Records,10,82,9,505835,1,Spain
115,116,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,19,86,91,504066,1,Spain
116,117,spotify:track:1KBVkz8PGjKlMwqCmuKSGN,Dei V,Quickie,Encore Recordings,42,-1,6,499947,1,Spain
117,118,spotify:track:4sykJxUsqdXZRqRv1J9fEQ,"Omar Montes, JC Reyes",Goteras,Sony Music Latin,2,91,28,499515,1,Spain
118,119,spotify:track:3v1dCP3hk2djfWryqfp7sx,Melendi,Caminando por la vida,Parlophone Spain,82,87,167,498328,1,Spain
119,120,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,42,117,38,498240,1,Spain
120,121,spotify:track:18Eb38xeQJQxs0R3n3VBQa,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,17,115,69,490939,1,Spain
121,122,spotify:track:2dK99lWPkBVwNen6gK1AtI,Chayanne,Bailando Bachata,Sony Music Latin,49,97,60,485035,1,Spain
122,123,spotify:track:5xtxxuIqInrLDSfjA6Co3o,Bad Gyal,Fiebre - Prod. King DouDou,Bad Gyal distributed by Altafonte,91,108,77,481116,1,Spain
123,124,spotify:track:18ngz35nTD4rzldysVtN4o,Quevedo,DURO,2024 DQE Productions Distribuido por RIMAS Entertainment,3,89,11,478684,1,Spain
124,125,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Beéle,frente al mar,5020 Records,67,147,14,476482,1,Spain
125,126,spotify:track:6VFZJ2XxsZpKNupeG7ePr8,Beny Jr,VALKYRIE,LF BABYS,96,118,17,476067,1,Spain
126,127,spotify:track:62sv8pbKqGwVeN4F20DSXM,Melendi,Un violinista en tu tejado,Parlophone Spain,85,134,93,475317,1,Spain
127,128,spotify:track:5Txf0ApheFvyRr1s4DxMb5,Marta Santos,Contigo,WM Spain,128,-1,3,472952,1,Spain
128,129,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,121,136,21,470566,1,Spain
129,130,spotify:track:3E8xyYdIPpiH2wNEozE68I,Standly,Pégate,Standly,69,93,8,467942,1,Spain
130,131,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,70,166,26,467245,1,Spain
131,132,spotify:track:6LB49nISRDX9hK0d28SfY1,"Dei V, Myke Towers",Trending Remix (with Myke Towers),Encore Recordings,10,140,54,465632,1,Spain
132,133,spotify:track:5GArlMelCbeXczJsdEHoA3,"Myke Towers, L-Gante",LOS DEPURO (feat. L-Gante),WEA Latina,59,59,2,465272,1,Spain
133,134,spotify:track:5q86iSKkBtOoNkdgEDY5WV,Quevedo,VISTA AL MAR,Quevedo,2,132,121,464321,1,Spain
134,135,spotify:track:0EhmTBq33eARyOz3SIi4P2,"Yami Safdie, Lasso",En Otra Vida,WM Chile,67,103,11,463773,1,Spain
135,136,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,8,109,74,456260,1,Spain
136,137,spotify:track:7ulBZOeFHaCeN2ubZxHxsg,Isabel Aaiún,Potra Salvaje,Níquel Records distributed by Altafonte,23,135,30,455243,1,Spain
137,138,spotify:track:1txhQHV26PyOJJarkYtkOn,"YOVNGCHIMI, Dei V",TU$$I (with Dei V),Glizzy Gvng Inc./Encore,13,126,53,454596,1,Spain
138,139,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",21,90,48,450946,1,Spain
139,140,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,76,123,24,448008,1,Spain
140,141,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,3,146,92,444065,1,Spain
141,142,spotify:track:2mYlSgPvC5Np4mDg9DU5Mc,"Ana Mena, Emilia",CARITA TRISTE,Sony Music Entertainment,14,121,19,442159,1,Spain
142,143,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",DALE PLAY Records,1,120,132,441678,1,Spain
143,144,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,1,119,33,439172,1,Spain
144,145,spotify:track:24UStI5AYA7g5ufFDh3LH0,Fito y Fitipaldis,Por la boca vive el pez,DRO/Spain,116,124,92,437646,1,Spain
145,146,spotify:track:6s9PpYbExKlHuJ8JMyep21,"Yailin la Mas Viral, Puyalo Pantera",Bing Bong,"Iris Live Music, LLC",143,143,2,434098,1,Spain
146,147,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,41,111,84,432096,1,Spain
147,148,spotify:track:1EC0JRoSi9YL5zExd3Euc3,Los Ronaldos,No Puedo Vivir Sin Ti,Subterfuge Records distributed by Altafonte,115,127,42,431949,1,Spain
148,149,spotify:track:5hcPfsdrll5xNkY8W2kxhn,MARLENA,Me Sabe Mal,Sin Anestesia distributed by Altafonte,103,173,74,430301,1,Spain
149,150,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,137,91,430132,1,Spain
150,151,spotify:track:1JkI7KcMNuIBZZoWQkcveV,Quevedo,BUENAS NOCHES,2024 DQE Productions Distribuido por RIMAS Entertainment,26,114,7,429793,1,Spain
151,152,spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,DALE PLAY Records,5,158,28,428079,1,Spain
152,153,spotify:track:6yCjU5j6YHbux2VQCBTTE1,Melendi,Tu jardín con enanitos,WM Spain,87,159,127,428063,1,Spain
153,154,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,DALE PLAY Records / Flakk Team,55,175,54,426807,1,Spain
154,155,spotify:track:3AviWzZuvrGnfyLowzwCAJ,"C Marí, John Pollõn",Contacto,CMARÍ24,122,161,4,426467,1,Spain
155,156,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,51,-1,12,426403,1,Spain
156,157,spotify:track:0txzIz1WcoAn6m07xypcD5,Arde Bogotá,La Salvación,Sony Music Entertainment,102,152,50,420205,1,Spain
157,158,spotify:track:1blshUZ3s8JOG76XnhdPfb,Beny Jr,Beso Prohibido,LF BABYS,52,131,19,419780,1,Spain
158,159,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,19,105,50,416791,1,Spain
159,160,spotify:track:0PtLrH95CQ2lKf6pym5LmA,"Pepe y Vizio, Delaossa, KIDDO",El Patio,Helsinkipro,8,155,81,413697,1,Spain
160,161,spotify:track:6jfp0rIQSdBoijRTR7TC9l,"iZaak, Clarent",TRAQUETO,WEA Latina,85,169,11,411587,1,Spain
161,162,spotify:track:1yNa5Sd2tijUuR3hJJ8uvk,Dei V,VVS,"Drip 369 Media Group, Inc.",87,149,55,406320,1,Spain
162,163,spotify:track:4Dl8bEzhAEGbcwkQawS1XG,"C. Tangana, ROSALÍA",Antes de Morirme - feat. ROSALÍA,Agorazein distributed by Altafonte,23,179,237,404004,1,Spain
163,164,spotify:track:4x4zGJYBa39QEkc1KTgqtc,"Hoke, Quevedo",ABC,HOKE,69,102,4,402175,1,Spain
164,165,spotify:track:0eVborSuxUeSg0meWYd9dZ,Fito y Fitipaldis,Soldadito marinero,DRO/EastWest Spain,111,156,337,401287,1,Spain
165,166,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,Universal Music Latino,16,163,20,399993,1,Spain
166,167,spotify:track:63ZedTAVRCICh2CNLWnsPZ,"Beny Jr, Morad, K y B",Sigue,K y B distributed by Altafonte,16,-1,81,399105,1,Spain
167,168,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,21,170,7,398144,1,Spain
168,169,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,Lomiiel,HAY LUPITA,Open Shift Distribution,3,116,33,397942,1,Spain
169,170,spotify:track:2chjKRTw1KKrIRHGf6K52T,Cris Mj,QUICKIE,Sonar LLC.,149,160,5,394438,1,Spain
170,171,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,125,142,393841,1,Spain
171,172,spotify:track:0Qe2g06yzLBuuSvVmFiweP,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,79,-1,17,393162,1,Spain
172,173,spotify:track:5q2JbCNi4FcnglgPfxcV65,"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",Sola (Remix),"Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,-1,85,392948,1,Spain
