,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
100,101,spotify:track:5nYYQ85x9DwEiEpETQNlNC,"Bispo, Julinho Ksd",Contra Probabilidades,Mentalidade Free,52,101,38,92992,10,Portugal
101,102,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,4,83,70,91941,10,Portugal
102,103,spotify:track:4iJgbzZZBEEcA4p7sB3Bwz,Plutonio,Dissabores,Bridgetown Records,38,100,15,91358,10,Portugal
103,104,spotify:track:15CoBMXezZjfJuFpvuhYK3,"Oruam, Gigant, nobuddy, Goldgrain",22 Meu Vulgo,Oruam Distribuições,104,113,3,91345,10,Portugal
104,105,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,74,74,7,91112,10,Portugal
105,106,spotify:track:5kr0kja5gbZAaT7w3TGKts,Calema,Te Amo,Klasszik,8,108,261,90436,10,Portugal
106,107,spotify:track:7d4nNZoi6ZGaTBHSAHvKnT,"DJ Malvado, DJ Aka-m, Doddy",Mussulo (feat. Doddy) - Extended Mix,Spinnin' Records,107,-1,1,89814,10,Portugal
107,108,spotify:track:23PQOfRFXeQ6ZR4q7ZfM5r,Bispo,O Teu Cheiro,Bispo,4,142,22,89288,10,Portugal
108,109,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,109,170,5,89272,10,Portugal
109,110,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,119,190,89144,10,Portugal
110,111,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,107,77,88918,10,Portugal
111,112,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,6,109,27,87706,10,Portugal
112,113,spotify:track:1A6tib5hSqCJAMSBRkNV55,"LON3R JOHNY, Plutonio",UH LA LA LA,LON3R JOHNY X Plutonio,17,110,97,87618,10,Portugal
113,114,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,27,131,79,87583,10,Portugal
114,115,spotify:track:4r4PT8ztky9NfGINelXcxM,"LON3R JOHNY, Plutonio",PIÑA COLADA,LON3R JOHNY X Plutonio,7,106,83,87218,10,Portugal
115,116,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,31,114,228,86880,10,Portugal
116,117,spotify:track:0ZEQ6vnAHTARAgpxFF8NLS,Van Zee,Amar De Cor,Van Zee,21,123,85,86428,10,Portugal
117,118,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,78,115,28,86230,10,Portugal
118,119,spotify:track:5IoPnNiYAOvHHJpz13wzRL,Lady Gaga,Vanish Into You,Interscope Records,119,-1,1,86103,10,Portugal
119,120,spotify:track:6YvBWNtX8L8VBxahAqo954,Gson,Farda,iM,58,128,105,85934,10,Portugal
120,121,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,30,125,149,85792,10,Portugal
121,122,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,104,49,85410,10,Portugal
122,123,spotify:track:3e1rHXEMrxYGHn2NlDx2wx,"PTM, Plutonio",Milionário,Bridgetown Records,67,94,5,85342,10,Portugal
123,124,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,6,112,135,85216,10,Portugal
124,125,spotify:track:4EIFwndJvGpgFjsEbNuYif,"JENNIE, Doechii",ExtraL (feat. Doechii),OA Entertainment/Columbia,94,139,3,84720,10,Portugal
125,126,spotify:track:2XqznQosAqM7khgOKLlotw,Plutonio,FDP,Bridgetown Records,33,97,17,84296,10,Portugal
126,127,spotify:track:1WGmyxoPCfOrk7uT2z3Zuu,"PEDRO SAMPAIO, Gasparzinho, MC Meno K",CAVALINHO,WM Brazil,19,86,57,84089,10,Portugal
127,128,spotify:track:7jpEIX81Cht7Hqemq5ThFK,NAPA,Se Eu Morresse Amanhã,Napa,128,-1,1,84073,10,Portugal
128,129,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,11,138,120,83671,10,Portugal
129,130,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,3,93,20,82554,10,Portugal
130,131,spotify:track:1OjAoIz5Gl36rzm9RKEQeG,"Gson, Slow J, Sam The Kid","3,14",i.M,5,154,118,81951,10,Portugal
131,132,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),90,136,26,81889,10,Portugal
132,133,spotify:track:2GXRtFY3WNis04B2L1d7ua,Van Zee,Alma Nua,Van Zee,3,126,88,81811,10,Portugal
133,134,spotify:track:6SpI6YKn2u2oX7jSzoKDDl,Dillaz,Protagonista,Seventy Five,92,159,87,81660,10,Portugal
134,135,spotify:track:0w7vodPWFEcuEYvWpbNbOu,WIU,Rainha da Finesse,30PRAUM,14,130,36,81575,10,Portugal
135,136,spotify:track:1xKyLu1AbYauopjoAi0bQU,"Dillaz, Lhast",Gravidade,Seventy Five,7,153,112,81091,10,Portugal
136,137,spotify:track:1cTamrfYAUHnoiMf2gpq55,"Richie Campbell, Van Zee, FRANKIEONTHEGUITAR",Even,Bridgetown Records,8,149,39,81020,10,Portugal
137,138,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,25,146,48,80795,10,Portugal
138,139,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",A Danada Me Ligando,Love Funk,37,99,27,80559,10,Portugal
139,140,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,58,120,84,80475,10,Portugal
140,141,spotify:track:3gJAFFELdZyIM8tiwLAikg,"JENNIE, Dua Lipa",Handlebars (feat. Dua Lipa),OA Entertainment/Columbia,141,-1,1,80416,10,Portugal
141,142,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,5,137,40,79854,10,Portugal
142,143,spotify:track:3YsnklkstFoHWUNw6Oqici,"Maninho, Marisa Liz",Garota (feat. Marisa Liz),Parlophone Portugal,55,152,32,79640,10,Portugal
143,144,spotify:track:5KYxsXz9RnMHED7ggDLfbv,Ivandro,Lua,Ivandro,3,161,160,79620,10,Portugal
144,145,spotify:track:0KVuFaXvgC5v4xRlSIiitI,Maninho,Até ao Fim,Parlophone Portugal,65,157,54,79544,10,Portugal
145,146,spotify:track:6zp1J0CsOIiGLbRKFh5kGe,Calema,Perfume,Klasszik / Mondja,81,117,52,78751,10,Portugal
146,147,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,5,124,67,78113,10,Portugal
147,148,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,29,133,59,77927,10,Portugal
148,149,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,12,96,62,77659,10,Portugal
149,150,spotify:track:4QvTKF2UL2L8EAyDkzXlKK,Slow J,Teu Eternamente,Slow J,4,178,244,77512,10,Portugal
150,151,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Sua Música Digital,109,121,11,77334,10,Portugal
151,152,spotify:track:3xsYqPvotPUjk8vcIPBNTg,"Felipe Beats, Zé Felipe, Vitor Daslent's",Porsche Azul,Fb hits,114,116,5,76973,10,Portugal
152,153,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,8,105,103,76593,10,Portugal
153,154,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",64,145,45,76482,10,Portugal
154,155,spotify:track:2ZDJ94vF5qbZuIoA0K5ajQ,Plutonio,Sala de Audiências,Bridgetown Records,15,118,12,76066,10,Portugal
155,156,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,62,160,46,75685,10,Portugal
156,157,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,57,141,53,75597,10,Portugal
157,158,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,34,134,13,75500,10,Portugal
158,159,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,2,148,27,75275,10,Portugal
159,160,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,67,171,90,75260,10,Portugal
160,161,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,139,151,25,74332,10,Portugal
161,162,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",mi refe,5020 Records,119,144,9,74139,10,Portugal
162,163,spotify:track:31pd4crQES4hOaWHGIpzXI,"Kappa Jotta, Bispo",FIM DA NOITE,KAPPA JOTTA,24,169,16,74051,10,Portugal
163,164,spotify:track:207HLdUVIdZEUMRX15BIwD,"DJ OLIVEIRA ORIGINAL, MC Nito",Médio Versalico,DJ oliveira original,127,127,3,73720,10,Portugal
164,165,spotify:track:3n0xGh2PjRrOOfc8IkpnGb,Miguel Luz,Pessoas Normais,Miguel Luz,165,-1,1,73202,10,Portugal
165,166,spotify:track:35JnGLuFh6oMY7oV0e1SjY,Plutonio,Tal e Qual,Bridgetown Records,35,129,14,73067,10,Portugal
166,167,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,12,147,296,73063,10,Portugal
167,168,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,3,158,43,72968,10,Portugal
168,169,spotify:track:54jpWkufmE3lVGv5wQPtEN,Plutonio,Dramas & Dilemas,Bridgetown Records,45,176,36,72815,10,Portugal
169,170,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,56,122,23,72764,10,Portugal
170,171,spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Orochi, Kizzy",Mitsubishi,Mainstreet Records,156,175,7,72522,10,Portugal
171,172,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,55,163,4,72431,10,Portugal
172,173,spotify:track:7kryfp3fkXyzlYdXgOagf4,Bárbara Bandeira,Não Gosta,Parlophone Portugal,173,-1,1,72349,10,Portugal
173,174,spotify:track:414pUhs59nDyiOVDQ7psiB,Plutonio,Perguntam Como,Bridgetown Records,20,140,11,71998,10,Portugal
174,175,spotify:track:315aBOUD3xtj7sUMXtRgMV,Benson Boone,In The Stars,"Night Street Records, Inc./Warner Records Inc.",86,180,38,71682,10,Portugal
175,176,spotify:track:31w82iq7jsYmPAsM8YChIy,Dillaz,Habibi,Dillaz,2,-1,53,71483,10,Portugal
176,177,spotify:track:32WwWigjxpwkPklaO9vZFq,GROGNation,Coração,GROGNation,177,-1,2,71363,10,Portugal
177,178,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,136,172,8,71325,10,Portugal
178,179,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,32,102,23,70937,10,Portugal
179,180,spotify:track:37M00uZSz6smSxZ7pHchuh,Papillon,Impec,Sente Isto,63,-1,148,70845,10,Portugal
180,181,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,9,194,52,70795,10,Portugal
181,182,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,119,174,44,70753,10,Portugal
182,183,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,22,162,67,70636,10,Portugal
183,184,spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1,Grelo,Só Fé,Henrique & Juliano,1,135,31,70602,10,Portugal
184,185,spotify:track:3yKvL0225QoVUbf0Jlzy5o,"Ivandro, Julinho Ksd",Chakras,Ivandro,1,186,98,70353,10,Portugal
185,186,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,13,-1,47,70151,10,Portugal
186,187,spotify:track:1svjyFgEEbjj0p4is1JIr7,Piruka,Salto Alto,808 Media,2,-1,120,70039,10,Portugal
187,188,spotify:track:3XqGBLVhC04xNCxRXB2pvF,"Dillaz, Julinho Ksd",Nota 100,Dillaz,4,190,54,69797,10,Portugal
188,189,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,13,168,26,69747,10,Portugal
189,190,spotify:track:0eluGNN9BHwRew83LH8lUt,Wet Bed Gang,Bairro,Responsablembrace,1,179,174,69716,10,Portugal
190,191,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,2,150,86,69406,10,Portugal
191,192,spotify:track:0Tqn5Th0wk55eLdga96vZM,Lady Gaga,Perfect Celebrity,Interscope Records,192,-1,1,69170,10,Portugal
192,193,spotify:track:78BU9DdDomphY6hJHXNusn,Plutonio,Menos 1 Nite,Bridgetown Records,48,132,9,69106,10,Portugal
193,194,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,101,198,15,68982,10,Portugal
194,195,spotify:track:2rvd6akG8qEtBNUvQpN7iY,Lady Gaga,How Bad Do U Want Me,Interscope Records,195,-1,1,68757,10,Portugal
195,196,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,24,-1,99,68590,10,Portugal
196,197,spotify:track:0NUqi0ps17YpLUC3kgsZq0,"PARTYNEXTDOOR, Drake, Yebba",DIE TRYING,OVO Sound,134,177,4,68554,10,Portugal
197,198,spotify:track:3p5b0fr7ynsuGeE8EJCJk9,Slow J,Fogo,Slow J,6,-1,64,68541,10,Portugal
198,199,spotify:track:4kGx4Jl9U74iCUy9HfSnRl,Bispo,Lembra-te,Bispo,49,-1,62,68136,10,Portugal
199,200,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,-1,88,67945,10,Portugal
0,1,spotify:track:4Hk1gmBr2KVEXr3hHwSgUi,"DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15",Mãe Solteira,FORTAL MUSIC,1,5,2,740167,11,Portugal
1,2,spotify:track:0NQyryTVbjGMtWMA1eSqIn,"J. Eskine, Alef Donk",Resenha do Arrocha,Latin Brega by HITLAB Records,1,2,14,561877,11,Portugal
2,3,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Mc Rodrigo do CN, Dj Lc da Roça, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim,Mainstreet Records,1,3,13,504704,11,Portugal
3,4,spotify:track:31CsSZ9KlQmEu0JvWSkM3j,NAPA,Deslocado,NAPA,1,1,8,460734,11,Portugal
4,5,spotify:track:5lGXgWvY60L80gKGk5Clgc,Plutonio,Interestelar,Bridgetown Records,1,4,20,436523,11,Portugal
5,6,spotify:track:2OMkXPz6pHdKJSkzxG0MwZ,"Kew, Dj LK da Escócia",Descer,Legenda Records,6,6,4,419083,11,Portugal
6,7,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo",Fui Mlk,WMD,3,7,16,360527,11,Portugal
7,8,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,6,8,15,326720,11,Portugal
8,9,spotify:track:3VSO45erUjYsPi1IFuc43Q,"DJ Malvado, DJ Aka-m, Doddy",Mussulo (feat. Doddy),Spinnin' Records,9,11,4,322111,11,Portugal
9,10,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,9,11,314158,11,Portugal
10,11,spotify:track:6iycYUk3oB0NPMdaDUrN1w,Playboi Carti,EVIL J0RDAN,AWGE/Interscope Records,11,-1,1,302902,11,Portugal
11,12,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,1,10,31,266353,11,Portugal
12,13,spotify:track:6VH6SBNNL2RVWwImq046ce,"Boladin 211, Dejinha, MC Rick",Penélope Charmosa 2,Kave,6,13,9,259450,11,Portugal
13,14,spotify:track:5wV5dO1GOI4srs4Um5cJXo,"J. Eskine, Alef Donk",Resenha de Ex-Love,HITLAB BREGA,14,15,4,246063,11,Portugal
14,15,spotify:track:68qeaZhtMZ6abrJCYt6nQn,"Playboi Carti, The Weeknd",RATHER LIE (with The Weeknd),AWGE/Interscope Records,15,-1,1,242507,11,Portugal
15,16,spotify:track:77HhVmRv7IxDqkyMxElSrK,"Anitta, Mc Danny, HITMAKER",Sei Que Tu Me Odeia,Universal Music Ltda.,10,14,7,236769,11,Portugal
16,17,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,11,18,14,232644,11,Portugal
17,18,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,2,22,22,228124,11,Portugal
18,19,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,6,21,22,226605,11,Portugal
19,20,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,12,24,21,225376,11,Portugal
20,21,spotify:track:456hxgSVUAJVgPV0UncG68,"DENNIS, Luísa Sonza",MOTINHA 2.0 (Mete Marcha),Sony Music Entertainment,9,17,7,223525,11,Portugal
21,22,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",5,20,22,222167,11,Portugal
22,23,spotify:track:0qGRWcPOMkkt7edm4wMVRf,Plutonio,País das Maravilhas,Bridgetown Records,3,12,20,220648,11,Portugal
23,24,spotify:track:1UQvRmRhbX3WxSLW3NbUIU,Calema,Amar Pela Metade,Klasszik / Mondja,18,27,24,218977,11,Portugal
24,25,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,2,19,44,218581,11,Portugal
25,26,spotify:track:6x6EA3N9xXgptSakS7VZUg,"GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes",FANTASMA (versão GORDÃO DO PC),Alt Music,16,23,11,212291,11,Portugal
26,27,spotify:track:1X3ltingEVNGRoJf1dvZfQ,Plutonio,Somos Iguais,Bridgetown Records,5,16,216,207945,11,Portugal
27,28,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,3,25,19,206616,11,Portugal
28,29,spotify:track:1kJml4AvYDxIMcJVt7nYlL,"Mizzy Miles, Slow J, Gson",Champions League (with Slow J & Gson),Sony Music Entertainment,9,30,9,203509,11,Portugal
29,30,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,10,29,26,200057,11,Portugal
30,31,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,31,60,198014,11,Portugal
31,32,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,2,34,38,192560,11,Portugal
32,33,spotify:track:3LPLRNr58Z9Pn0clnEtkXb,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,33,55,2,187308,11,Portugal
33,34,spotify:track:6vBuEFImAx36hDYiYqBtkZ,"Dillaz, Plutonio",Alô,Dillaz,1,28,57,184355,11,Portugal
34,35,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,28,35,12,178826,11,Portugal
35,36,spotify:track:3VdooJLOy4tLxKpnn46SMP,"Playboi Carti, Travis Scott",CRUSH (with Travis Scott),AWGE/Interscope Records,36,-1,1,176260,11,Portugal
36,37,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",6,33,17,174305,11,Portugal
37,38,spotify:track:4VhSwcMCrXQgEfwls3s46o,Plutonio,Deja Vu,Bridgetown Records,2,26,19,173693,11,Portugal
38,39,spotify:track:1yjYtmNf1DpfQMjBpVy5rg,Plutonio,Luxemburgo,Bridgetown Records,10,32,24,171422,11,Portugal
39,40,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,13,38,44,166141,11,Portugal
40,41,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",4,36,40,160905,11,Portugal
41,42,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,4,41,11,160386,11,Portugal
42,43,spotify:track:5SIvP6TdWc9DNvKbENjnYc,"Playboi Carti, Travis Scott",PHILLY (with Travis Scott),AWGE/Interscope Records,43,-1,1,159961,11,Portugal
43,44,spotify:track:3iDZj9V0RSElRwVgtmMYgJ,"Oruam, Victor WAO, Maurin",Lei Anti O.R.U.A.M,Oruam Distribuições,44,56,2,158511,11,Portugal
44,45,spotify:track:5VOhg3dqCqRGWwKXF6DLLW,"Mizzy Miles, Van Zee, Bispo",Bênção (with Van Zee & Bispo),Sony Music Entertainment,1,48,55,157851,11,Portugal
45,46,spotify:track:1M7pnSHpd4i5xFE2nUGq2W,Plutonio,Acordar,Bridgetown Records,24,37,43,157574,11,Portugal
46,47,spotify:track:4zww0H1u0yYvyBGixrRCb9,Dillaz,Mo Boy,Seventy Five,20,53,257,154303,11,Portugal
47,48,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,6,49,72,152886,11,Portugal
48,49,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,2,39,49,152477,11,Portugal
49,50,spotify:track:3WRUvGqySBZC6RkB5c2w1S,Playboi Carti,MOJO JOJO,AWGE/Interscope Records,50,-1,1,151413,11,Portugal
50,51,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,6,45,11,150500,11,Portugal
51,52,spotify:track:0rNgWFQJtfttOYIHfDOHCg,"Playboi Carti, Kendrick Lamar, Jhené Aiko",BACKD00R (feat. Kendrick Lamar & Jhené Aiko),AWGE/Interscope Records,52,-1,1,148681,11,Portugal
52,53,spotify:track:7IPUNxs3vUvunfEFxRTGzS,Miguel Luz,Amor De Ganga,Miguel Luz,11,44,21,147537,11,Portugal
53,54,spotify:track:2n9fC0A4ptmWqYeMXEVaok,"Playboi Carti, Kendrick Lamar",GOOD CREDIT (with Kendrick Lamar),AWGE/Interscope Records,54,-1,1,146842,11,Portugal
54,55,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Sua Música Digital,17,42,19,144368,11,Portugal
55,56,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael",365 Dias (Vida Mansa),Legenda Records,16,51,24,143169,11,Portugal
56,57,spotify:track:71Aj0joTSW4wv8olaHNBvK,Plutonio,Montanha,Bridgetown Records,20,40,19,138913,11,Portugal
57,58,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,5,60,25,138751,11,Portugal
58,59,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,9,46,14,136929,11,Portugal
59,60,spotify:track:4evMMKc2HD6fV9slMfgkMx,"Playboi Carti, Skepta",TOXIC (with Skepta),AWGE/Interscope Records,60,-1,1,135272,11,Portugal
60,61,spotify:track:5ZxHzpxIEr0rxGJN8Jsdjy,Plutonio,1 de Abril,Bridgetown Records,3,59,186,134296,11,Portugal
61,62,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,62,81,2,132275,11,Portugal
62,63,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,14,54,34,128527,11,Portugal
63,64,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,14,43,7,127703,11,Portugal
64,65,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,31,47,4,127480,11,Portugal
65,66,spotify:track:00iLTetTLAeImmBlh6jOJh,Playboi Carti,K POP,AWGE/Interscope Records,66,-1,1,125875,11,Portugal
66,67,spotify:track:3lAEHk0eZzMKtCUFLXz8Ln,Playboi Carti,RADAR,AWGE/Interscope Records,67,-1,1,124575,11,Portugal
67,68,spotify:track:5UJbgR4XF4y1DvbkxEqe8S,Tate McRae,Sports car,RCA Records Label,35,50,8,123933,11,Portugal
68,69,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,53,75,27,121985,11,Portugal
69,70,spotify:track:79mFFAOYcG8ZF6AN1JecAL,Playboi Carti,FINE SHIT,AWGE/Interscope Records,70,-1,1,121814,11,Portugal
70,71,spotify:track:3j3SfV4hAcR4XjCvW393Gr,Playboi Carti,POP OUT,AWGE/Interscope Records,71,-1,1,121131,11,Portugal
71,72,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,62,44,119894,11,Portugal
72,73,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,69,41,119018,11,Portugal
73,74,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,74,109,6,118742,11,Portugal
74,75,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,62,70,21,117731,11,Portugal
