,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
0,1,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,1,12,394425,1,Switzerland
1,2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,2,21,357686,1,Switzerland
2,3,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,3,12,315836,1,Switzerland
3,4,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,3,4,34,252615,1,Switzerland
4,5,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,5,8,5,213903,1,Switzerland
5,6,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,2,6,15,209693,1,Switzerland
6,7,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,3,7,19,199644,1,Switzerland
7,8,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,1,10,18,172111,1,Switzerland
8,9,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,2,9,62,171751,1,Switzerland
9,10,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,5,51,156727,1,Switzerland
10,11,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,2,11,39,150847,1,Switzerland
11,12,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,3,19,7,149471,1,Switzerland
12,13,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,13,24,17,145864,1,Switzerland
13,14,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,8,13,38,143910,1,Switzerland
14,15,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,15,36,3,143101,1,Switzerland
15,16,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,14,18,290,142830,1,Switzerland
16,17,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,20,45,141806,1,Switzerland
17,18,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,11,23,33,140258,1,Switzerland
18,19,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,6,16,29,136265,1,Switzerland
19,20,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,8,17,25,136221,1,Switzerland
20,21,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,4,14,6,133744,1,Switzerland
21,22,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,12,31,130300,1,Switzerland
22,23,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,3,28,210,129499,1,Switzerland
23,24,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,24,37,31,126445,1,Switzerland
24,25,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,18,31,139,124444,1,Switzerland
25,26,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,5,25,125,124414,1,Switzerland
26,27,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,4,29,41,122915,1,Switzerland
27,28,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,7,21,40,121819,1,Switzerland
28,29,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,10,86,210,119705,1,Switzerland
29,30,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,30,-1,1,119678,1,Switzerland
30,31,spotify:track:7cMhicmOIwfJlWURl90AOc,Noizy,Follow You,Southeast Records x Ventura Records,7,32,9,118825,1,Switzerland
31,32,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,3,40,9,116420,1,Switzerland
32,33,spotify:track:2PJV3Ef8OzZId9Jfvz9eCn,Loredana,Surprise,Loredana,33,-1,1,116238,1,Switzerland
33,34,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,9,15,48,116114,1,Switzerland
34,35,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,1,22,42,115882,1,Switzerland
35,36,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,26,35,32,114091,1,Switzerland
36,37,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,22,34,25,112587,1,Switzerland
37,38,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,26,43,110942,1,Switzerland
38,39,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,27,27,122,110504,1,Switzerland
39,40,spotify:track:0uSHA5dbsCRMmzbidwhKwl,"Sosa La M, Luciano",Butcher,GOLD LEAGUE,16,38,5,108289,1,Switzerland
40,41,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,3,43,35,107768,1,Switzerland
41,42,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,42,58,8,107664,1,Switzerland
42,43,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,29,49,215,106155,1,Switzerland
43,44,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,17,42,35,104119,1,Switzerland
44,45,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,LISA,Moonlit Floor (Kiss Me),Lloud Co./RCA Records,36,176,7,103956,1,Switzerland
45,46,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,7,33,62,100339,1,Switzerland
46,47,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,2,57,25,98128,1,Switzerland
47,48,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,39,39,53,97144,1,Switzerland
48,49,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,2,48,47,96991,1,Switzerland
49,50,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,46,46,216,95336,1,Switzerland
50,51,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,52,104,93965,1,Switzerland
51,52,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,52,-1,1,93487,1,Switzerland
52,53,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,42,72,37,92975,1,Switzerland
53,54,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,54,74,4,89648,1,Switzerland
54,55,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",52,65,19,89470,1,Switzerland
55,56,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,2,82,10,88903,1,Switzerland
56,57,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,19,87,73,88781,1,Switzerland
57,58,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,14,80,69,88221,1,Switzerland
58,59,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,20,95,46,87963,1,Switzerland
59,60,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,23,66,52,87262,1,Switzerland
60,61,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,61,-1,1,87135,1,Switzerland
61,62,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,55,55,4,86203,1,Switzerland
62,63,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,4,78,118,85812,1,Switzerland
63,64,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,21,76,19,85593,1,Switzerland
64,65,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,65,83,9,85533,1,Switzerland
65,66,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,66,69,197,85469,1,Switzerland
66,67,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,41,79,19,85150,1,Switzerland
67,68,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,4,56,73,85048,1,Switzerland
68,69,spotify:track:5QgpJEqPmM1Z0IbpnMKad7,LACAZETTE,ICH,LACAZETTE,69,84,2,83698,1,Switzerland
69,70,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,61,104,8,83318,1,Switzerland
70,71,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,7,71,316,83272,1,Switzerland
71,72,spotify:track:77p59nG1oU5pzd20rPxBwC,"Jazeek, Luciano, Miksu / Macloud",PLAYBOYBUNNIES,NINETYNINE MUSIC x Good Kid Records x Ventura Records,2,70,14,83258,1,Switzerland
72,73,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,14,45,44,83031,1,Switzerland
73,74,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,13,30,218,82407,1,Switzerland
74,75,spotify:track:1v1cijv1qjMJ5o9OvMWACS,Nina Chuba,Fata Morgana,Jive,8,75,9,81893,1,Switzerland
75,76,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,40,68,29,81756,1,Switzerland
76,77,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,13,47,46,81124,1,Switzerland
77,78,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,78,106,7,80565,1,Switzerland
78,79,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,25,51,190,80475,1,Switzerland
79,80,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,80,-1,1,79648,1,Switzerland
80,81,spotify:track:3mfER4ORePHvN35cbZ3dkV,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,2,62,179,79584,1,Switzerland
81,82,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,82,88,19,79555,1,Switzerland
82,83,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,83,-1,1,79074,1,Switzerland
83,84,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,3,41,52,78875,1,Switzerland
84,85,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,32,94,34,78253,1,Switzerland
85,86,spotify:track:1ZAY0JeV4APCcfvRkwTWEH,"SAMIRA, Jazeek",Allein da - Radio Edit,NTK Entertainment & Ventura Records,53,54,3,78186,1,Switzerland
86,87,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,1,63,75,77915,1,Switzerland
87,88,spotify:track:6rdy1vGWSpfPxKnHujzMmY,Bonez MC,Toyota (2016),187 Strassenbande,59,59,2,76815,1,Switzerland
88,89,spotify:track:2J2Z1SkXYghSajLibnQHOa,Sia,Unstoppable,Monkey Puzzle Records/RCA Records,53,111,167,75701,1,Switzerland
89,90,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,45,91,151,75153,1,Switzerland
90,91,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,91,139,2,75019,1,Switzerland
91,92,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,3,122,33,74895,1,Switzerland
92,93,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",24,126,6,74842,1,Switzerland
93,94,spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,Universal Music AB,14,-1,7,74491,1,Switzerland
94,95,spotify:track:1B62o4CbdL9ckGvwsz2cgn,SYML,Where's My Love,Nettwerk Music Group,88,127,58,74005,1,Switzerland
95,96,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,96,191,3,73893,1,Switzerland
96,97,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,30,120,317,73575,1,Switzerland
97,98,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,3,124,114,73455,1,Switzerland
98,99,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,22,73,106,73214,1,Switzerland
99,100,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,Fueled By Ramen,66,-1,34,73050,1,Switzerland
100,101,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,44,124,72899,1,Switzerland
101,102,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,4,102,16,72794,1,Switzerland
102,103,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",21,-1,37,72424,1,Switzerland
103,104,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",25,150,6,72062,1,Switzerland
104,105,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,77,266,71553,1,Switzerland
105,106,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,27,147,57,71352,1,Switzerland
106,107,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,4,64,75,71039,1,Switzerland
107,108,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,3,105,26,71028,1,Switzerland
108,109,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,27,115,181,70718,1,Switzerland
109,110,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Universal Music AB,12,-1,75,70396,1,Switzerland
110,111,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,107,107,3,70383,1,Switzerland
111,112,spotify:track:2mEMKgLqH3VZaSYO7iYCzp,David Kushner,Daylight,Miserable Music Group,1,119,90,69885,1,Switzerland
112,113,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,27,128,347,69877,1,Switzerland
113,114,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,92,68,69863,1,Switzerland
114,115,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,115,-1,1,69505,1,Switzerland
115,116,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,116,-1,1,69032,1,Switzerland
116,117,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,1,129,108,68979,1,Switzerland
117,118,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,111,180,18,68785,1,Switzerland
118,119,spotify:track:70eyG7pqKozUvKPKXLXmpI,Chance Peña,i am not who i was,Chance Peña,64,125,56,68600,1,Switzerland
119,120,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,1,114,31,68570,1,Switzerland
120,121,spotify:track:6ymaPM4b33D7mXzWXidOVI,Tayna,Obsesion,PENDRAGON,18,170,7,68544,1,Switzerland
121,122,spotify:track:0d28khcov6AiegSCpG5TuT,"Gorillaz, De La Soul",Feel Good Inc.,Parlophone UK,122,-1,1,68175,1,Switzerland
122,123,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Universal Music AB,50,-1,92,67793,1,Switzerland
123,124,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,Richy Mitch & The Coal Miners,Evergreen,Richy Mitch & The Coal Miners,28,85,60,67308,1,Switzerland
124,125,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,57,138,113,67287,1,Switzerland
125,126,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,11,121,362,67237,1,Switzerland
126,127,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,8,143,15,67004,1,Switzerland
127,128,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,128,-1,1,66886,1,Switzerland
128,129,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,129,-1,1,66776,1,Switzerland
129,130,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,64,162,23,66106,1,Switzerland
130,131,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),123,149,6,66082,1,Switzerland
131,132,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",15,100,184,66004,1,Switzerland
132,133,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,15,118,80,65346,1,Switzerland
133,134,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,3,132,133,65259,1,Switzerland
134,135,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,92,166,117,64925,1,Switzerland
135,136,spotify:track:6leQi7NakJQS1vHRtZsroe,Pashanim,Mittelmeer,Urban,3,196,29,64641,1,Switzerland
136,137,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,137,-1,1,64163,1,Switzerland
137,138,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,182,104,64034,1,Switzerland
138,139,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,Parlophone UK,8,145,87,63978,1,Switzerland
139,140,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,99,174,179,63686,1,Switzerland
140,141,spotify:track:0vBvDYr1HHdWgoOeSuu8mT,"Dafina Zeqiri, Mossi",Prit,Dafina Zeqiri,100,140,3,63650,1,Switzerland
141,142,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,23,167,49,63477,1,Switzerland
142,143,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,70,-1,6,63350,1,Switzerland
143,144,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,2,160,130,63288,1,Switzerland
144,145,spotify:track:44A0o4jA8F2ZF03Zacwlwx,Patrick Watson,Je te laisserai des mots,Secret City Records,81,173,76,63263,1,Switzerland
145,146,spotify:track:7bkUa9kDFGxgCC7d36dzFI,Berq,Rote Flaggen,Urban,22,-1,17,63191,1,Switzerland
146,147,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,5,89,168,63157,1,Switzerland
147,148,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,1,130,307,63132,1,Switzerland
148,149,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Worldwide/RCA Records,98,177,13,63012,1,Switzerland
149,150,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,101,101,33,62807,1,Switzerland
150,151,spotify:track:7wMq5n8mYSKlQIGECKUgTX,"The Script, will.i.am",Hall of Fame (feat. will.i.am),Epic/Phonogenic,81,178,91,62689,1,Switzerland
151,152,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,22,-1,39,62660,1,Switzerland
152,153,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,EMI,153,165,2,62514,1,Switzerland
153,154,spotify:track:1kDqGWSeR27gWaMouyXD0C,Gravagerz,Chihiro,Gravagerz,96,134,13,62252,1,Switzerland
154,155,spotify:track:5ZUIPLoTLJZrPQh2kFZEUM,"Zerb, The Chainsmokers, Ink",Addicted,TH3RD BRAIN,49,-1,38,62072,1,Switzerland
155,156,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,155,67,61813,1,Switzerland
156,157,spotify:track:7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,Epic,101,113,22,61802,1,Switzerland
157,158,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,158,-1,1,61216,1,Switzerland
158,159,spotify:track:77ILSQGJhqDVOfeWdtEexk,"PENOMECO, YDG",BOLO (feat. YDG),피네이션,159,-1,1,61200,1,Switzerland
159,160,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,2,190,135,61121,1,Switzerland
160,161,spotify:track:4rTPLtqJxa4UtCBkdMwSp6,"Kygo, Ava Max",Whatever,Kygo/RCA Records,14,67,50,61109,1,Switzerland
161,162,spotify:track:0scd3nh27AYTNXo0KHRmsG,"Adam Port, Stryv, Camila Cabello, Keinemusik, Malachiii, Orso",Move (feat. Camila Cabello & Malachiii),Keinemusik under exclusive license to Interscope Records,85,183,7,61046,1,Switzerland
162,163,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,RCA Records Label,96,96,38,60872,1,Switzerland
163,164,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,24,161,7,60851,1,Switzerland
164,165,spotify:track:5NtZlpRVomRYn5FYVwAYtO,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,55,-1,26,60834,1,Switzerland
165,166,spotify:track:3E9IzxNXsk7yFfc1SHpiG1,"Lil Baby, Young Thug, Future","Dum, Dumb, and Dumber (with Young Thug & Future)",Quality Control Music/Motown Records,166,-1,1,60772,1,Switzerland
166,167,spotify:track:5MpZphaE8ML2JJrtdPy6Pt,"Zerb, Sofiya Nzau",Mwaki,TH3RD BRAIN,26,133,46,60646,1,Switzerland
167,168,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,Milky Chance,Stolen Dance,Stoned In Paradise,125,-1,63,60354,1,Switzerland
168,169,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,5,-1,24,60078,1,Switzerland
169,170,spotify:track:0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,A&M,98,98,53,60011,1,Switzerland
170,171,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,A Star is Born OST,23,-1,111,60001,1,Switzerland
171,172,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,104,-1,14,59898,1,Switzerland
172,173,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,18,168,29,59804,1,Switzerland
173,174,spotify:track:7p9nV83OAXMpeAXx9SXW5i,"MC Menor JP, RAMONMIX, The Ironix",Menina de Vermelho,Good Kid Records & Polydor x Island,76,131,12,59740,1,Switzerland
