,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
0,1,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1,1,12,1436926,1,Netherlands
1,2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,2,21,1345419,1,Netherlands
2,3,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,3,5,12,1127192,1,Netherlands
3,4,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,4,6,34,994736,1,Netherlands
4,5,spotify:track:0vrKBjEBQAVn3sdhIXmpHE,Yves Berendse,Terug In De Tijd,Dino Music,1,3,34,977713,1,Netherlands
5,6,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,6,11,5,918401,1,Netherlands
6,7,spotify:track:2QwAzwjpruvSZ83t7wlZVD,Martin Morero,Spijt Is Voor Later,Dino Music,3,4,4,878067,1,Netherlands
7,8,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,5,10,17,852642,1,Netherlands
8,9,spotify:track:2VyvDGdcVY04cNYou9MFVX,"PAWSA, The Adventures Of Stevie V",Dirty Cash (Money Talks),Altra Moda Music,9,9,8,779750,1,Netherlands
9,10,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,4,12,20,754416,1,Netherlands
10,11,spotify:track:2K7HqkHEUfz7c4BzEO33Qd,"Yves Berendse, Emma Heesters",Alleen Met Jou,Dino Music,7,8,15,718897,1,Netherlands
11,12,spotify:track:2usgKLp2V6HTqOXh9rlETr,"Kevin, Idaly",SOS,Animal Stories / Noah’s Ark BV,9,15,5,696218,1,Netherlands
12,13,spotify:track:1b6G5YNi5akoOpwlqnulH8,"Noano, Ronnie Flex",Damage,"Universal Music, a division of Universal International Music BV",1,14,11,653908,1,Netherlands
13,14,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,12,19,32,634663,1,Netherlands
14,15,spotify:track:4xTjO1NgHBEbINFUQ9Kgao,Robert van Hemert,"Zoet, Zout, Zuur",Cornelis Music,4,7,50,610642,1,Netherlands
15,16,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,5,18,20,600430,1,Netherlands
16,17,spotify:track:3HcIbVeDYLg8u2DiqM4zuT,"Sven Versteeg, Likke Pêhp",Blikkendag,Dino Music,17,17,9,589150,1,Netherlands
17,18,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,3,22,73,566298,1,Netherlands
18,19,spotify:track:6u6yLaxKWGQAUdzbisoGUM,"Mensa, SRNO",chille guy,"Mensa/SKW Records, under exclusive license to Amuseio AB",16,16,5,563450,1,Netherlands
19,20,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,5,21,25,560732,1,Netherlands
20,21,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",11,20,22,557484,1,Netherlands
21,22,spotify:track:1sqe31TzOsjCeex1INgmsq,"Donnie, Marco Schuitmaker",Hier Mag Alles,8ball Music / Maradonnie / Dino Music,4,13,59,546377,1,Netherlands
22,23,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,17,27,24,506531,1,Netherlands
23,24,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,7,25,38,494485,1,Netherlands
24,25,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,25,45,9,486293,1,Netherlands
25,26,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,26,36,6,482954,1,Netherlands
26,27,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,27,39,2,482308,1,Netherlands
27,28,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,4,23,39,478026,1,Netherlands
28,29,spotify:track:5v9RI8UmSTgDSsZ8cKENc5,"Joshua Robbie, Lange Frans",I Surrender - Remix,One Seven Music,29,77,2,477381,1,Netherlands
29,30,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,20,40,34,460808,1,Netherlands
30,31,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,13,55,23,455320,1,Netherlands
31,32,spotify:track:0ydx75YiFzLjjQknKFNFwt,Alex Warren,Burning Down,Atlantic Records,32,72,15,445002,1,Netherlands
32,33,spotify:track:52dEZA0A4siRTuA4e8w3ll,"Martin Garrix, Jex",Told You So,Virgin,33,48,7,442919,1,Netherlands
33,34,spotify:track:6ifKXZTqAuLA35TGCVuGBU,"Hannah Mae, MAKSIM",Ik Wil Dat Je Liegt,"Universal Music, a division of Universal International Music BV",17,41,33,437525,1,Netherlands
34,35,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,25,47,15,435937,1,Netherlands
35,36,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,31,31,347,431346,1,Netherlands
36,37,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,26,42,131,431227,1,Netherlands
37,38,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,38,49,3,430975,1,Netherlands
38,39,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,2,30,31,422256,1,Netherlands
39,40,spotify:track:3dWSdaGd1XkB3J6xxsr8Zu,"Donnie, Marco Schuitmaker, Russo, LA$$A",Losse Pols,8ball Music / Maradonnie / Dino Music / Van De Watermakers,24,24,4,421581,1,Netherlands
40,41,spotify:track:7cD21ITGK5fz7PxAHeSWgZ,"Claude, Zoë Tauran",Je T'aime,Cloud 9 Digital,41,44,9,419976,1,Netherlands
41,42,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,22,56,54,416128,1,Netherlands
42,43,spotify:track:5650jkmPhrqy7sdXQ9O9mL,"Pommelien Thijs, MEAU",Het Midden,Sony Music Entertainment,28,46,13,414521,1,Netherlands
43,44,spotify:track:02nm2yGw7BygWmRcbFhAlC,"Roxy Dekker, Ronnie Flex",Gaan We Weg?,Warner Music Benelux,1,33,26,408658,1,Netherlands
44,45,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,59,45,397031,1,Netherlands
45,46,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Morgan Wallen,Love Somebody,Big Loud Records / Mercury Records / Republic Records,46,87,7,390548,1,Netherlands
46,47,spotify:track:6eldmQ56gAtXN55c7MuH8N,"Hekje31, JayKoppig, J.FIZ, Ksix, Dior",Vaag - REMIX,Hekje31,2,32,14,374770,1,Netherlands
47,48,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,67,210,370911,1,Netherlands
48,49,spotify:track:2hIFhSltVcRU1oJ3kf8Zy4,Roxy Dekker,Sugardaddy,Warner Music Benelux,1,29,41,364303,1,Netherlands
49,50,spotify:track:0Uy5VFlvsosR3YZbpsxYFh,Roxy Dekker,Satisfyer,Warner Music Benelux,4,34,61,359257,1,Netherlands
50,51,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,51,60,65,358742,1,Netherlands
51,52,spotify:track:7GWU6dQFjYF5YpsAUwZfGq,Racoon,Oceaan,Sony Music Entertainment,26,26,345,350100,1,Netherlands
52,53,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,36,65,20,347266,1,Netherlands
53,54,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,54,64,44,344671,1,Netherlands
54,55,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,5,43,47,340966,1,Netherlands
55,56,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,4,66,35,340077,1,Netherlands
56,57,spotify:track:2rpIkmBVX8wCsGcJytW9IY,Frenna,NASA,Top Notch Music BV,16,62,15,340031,1,Netherlands
57,58,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,13,68,7,339615,1,Netherlands
58,59,spotify:track:7flLhzZtbPYAKRSbBrn69x,Hannah Mae,Waterdicht,"Universal Music, a division of Universal International Music BV",6,70,54,337090,1,Netherlands
59,60,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,10,61,28,336470,1,Netherlands
60,61,spotify:track:0JjecOzaIzBTfIY35QGmgw,Myles Smith,Wait For You,RCA Records Label,53,83,16,335700,1,Netherlands
61,62,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",2,35,51,330494,1,Netherlands
62,63,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,1,84,62,327970,1,Netherlands
63,64,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,EMI,64,69,163,323891,1,Netherlands
64,65,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,12,37,40,323118,1,Netherlands
65,66,spotify:track:4vW57jBzQQ8Q9MwUibzmir,Frenna,PRETTY GIRLS,Top Notch Music BV,2,50,43,320482,1,Netherlands
66,67,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,42,88,86,320094,1,Netherlands
67,68,spotify:track:4pkb8SbRGeHAvdb87v9rpf,"Marshmello, Kane Brown",Miles On It,RCA Records Label Nashville,46,74,24,318250,1,Netherlands
68,69,spotify:track:2AeMy7dwvoPuof6xDmncUP,"Turfy Gang, Russo",Ushuaia,BOOMIN' RECORDS,1,54,18,313718,1,Netherlands
69,70,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,13,78,38,309753,1,Netherlands
70,71,spotify:track:7K1BLb6MpvKuGEPpHw35mO,"David Guetta, Alesso, Madison Love",Never Going Home Tonight (feat. Madison Love),Parlophone UK,67,89,15,309227,1,Netherlands
71,72,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,18,-1,189,308058,1,Netherlands
72,73,spotify:track:5Nwh8kghoqebxmco5ZWbDt,"Gabry Ponte, Sean Paul, NATTI NATASHA",Born To Love Ya,Spinnin' Records,73,102,8,306499,1,Netherlands
73,74,spotify:track:2C2vSufLm1wLq2GjDH3iMh,Marco Schuitmaker,Engelbewaarder,Dino Music,1,28,105,306192,1,Netherlands
74,75,spotify:track:7DGeMF5q4UHXYyElvAiO2j,LUNA,Dat Is Het Leven,LASER [BNL],8,92,18,305988,1,Netherlands
75,76,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,23,86,35,304436,1,Netherlands
76,77,spotify:track:5jK3CBRaXIuuIqdl8CZazV,"Lijpe, Mula B",600PK,Top Notch Music BV,51,51,3,296103,1,Netherlands
77,78,spotify:track:3ZEZUgpOUO4Po0eXtBt4oF,Gregossan,MULALA,OJCARTEL,12,57,6,293776,1,Netherlands
78,79,spotify:track:6HfzAzEWhwo19n2jrJnM7k,"Bankzitters, Roxy Dekker",Huisfeestje,Warner Music Benelux,1,53,31,289881,1,Netherlands
79,80,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,55,106,103,288054,1,Netherlands
80,81,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,47,128,55,283863,1,Netherlands
81,82,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,43,114,83,282921,1,Netherlands
82,83,spotify:track:7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Dancing In the Dark,Columbia,83,98,37,281055,1,Netherlands
83,84,spotify:track:0wUmqryk6MdL2k5yDVGnk8,Yves Berendse,Zin In Jou,Dino Music,58,58,33,280883,1,Netherlands
84,85,spotify:track:5hSYF5SnJj0kgjybcFmBFN,Kevin,ALIEN,Animal Stories / Noah’s Ark BV,36,79,4,279314,1,Netherlands
85,86,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,1,81,73,278499,1,Netherlands
86,87,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,33,137,36,276208,1,Netherlands
87,88,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,8,110,40,275191,1,Netherlands
88,89,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,84,100,28,274076,1,Netherlands
89,90,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",29,-1,38,273967,1,Netherlands
90,91,spotify:track:4fWyBvLIPO68D2Ff87t1em,"Maan, Goldband",Stiekem,8ball Music,1,97,113,270487,1,Netherlands
91,92,spotify:track:6vDxjNLrehdIkaHQ8nMkaF,"Froukje, S10",Ik Haat Hem Voor Jou,Noah's Ark BV,5,103,18,270378,1,Netherlands
92,93,spotify:track:2hCc09htDSAQobdmbYWryY,"FLEMMING, Zoë Tauran, Ronnie Flex",Alles Op Gevoel,CTM Music,2,38,53,265066,1,Netherlands
93,94,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,15,120,54,263946,1,Netherlands
94,95,spotify:track:2eaJthrWWG0v0TSvCL4E32,Dubbel R,Dammie,Dubbel R,51,85,8,263859,1,Netherlands
95,96,spotify:track:31EsbpCFl01yQtLncNdjSz,Roxy Dekker,Industry Plant,Warner Music Benelux,1,94,15,261926,1,Netherlands
96,97,spotify:track:6kopmMZiyLmw7h66uXcXR7,"Mark Ronson, Amy Winehouse",Valerie (feat. Amy Winehouse) - Version Revisited,Columbia,96,105,34,258750,1,Netherlands
97,98,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,98,168,8,258391,1,Netherlands
98,99,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,16,115,34,253064,1,Netherlands
99,100,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,49,140,150,251346,1,Netherlands
100,101,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,49,131,251,249032,1,Netherlands
101,102,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,11,73,45,243699,1,Netherlands
102,103,spotify:track:7nFkuKdjETGOdIZDBL78ou,Frenna,MARADONA,Top Notch Music BV,22,119,8,243048,1,Netherlands
103,104,spotify:track:4YnwFg1qB2E6euEB6a9v9q,"Douwe Bob, SERA",Could Have Been Us,"Universal Music, a division of Universal International Music BV",104,189,2,242316,1,Netherlands
104,105,spotify:track:48WJ59hCbP0PwhZVGgLoS3,Senna,Kleine Vogel,Dino Music,104,104,2,242157,1,Netherlands
105,106,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,XL Recordings,44,127,89,242097,1,Netherlands
106,107,spotify:track:2rzZ0IGxgrGUAPwrWn80z7,"Davina Michelle, Beste Zangers",Duurt Te Lang,Cornelis Music,1,93,292,241522,1,Netherlands
107,108,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,8,126,62,237907,1,Netherlands
108,109,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,78,108,67,236999,1,Netherlands
109,110,spotify:track:3L5rczaS3ZiXepUbTIvHAp,"Jinho 9, KATNUF, JayKoppig",Carrousel,Atlantic Records Benelux,101,123,5,236086,1,Netherlands
110,111,spotify:track:0GYx8Q9iS05CRe9kyzwAIL,"CYRIL, maryjo",Still Into You,Spinnin' Records,111,-1,1,235029,1,Netherlands
111,112,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",17,166,6,234140,1,Netherlands
112,113,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,5,129,30,233620,1,Netherlands
113,114,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,16,164,17,233611,1,Netherlands
114,115,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,115,151,67,233206,1,Netherlands
115,116,spotify:track:78ZiXK0IZ1uiuCHUzFWmcl,"Tino Martin, Mart Hoogkamer",Hartslag Van De Stad,"Studio One/NRGY Music, under exclusive license to TWIM",13,71,66,232784,1,Netherlands
116,117,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Universal Music AB,16,-1,54,230751,1,Netherlands
117,118,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",16,162,6,230336,1,Netherlands
118,119,spotify:track:6HMFtoMvv6n6Q2eOyPFyne,Dire Straits,Walk Of Life,Mercury Records Limited,97,138,31,230237,1,Netherlands
119,120,spotify:track:1jbZP5KUIhEfxzVdM7s3TR,LUNA,Bij Deze,LASER [BNL],61,157,6,229579,1,Netherlands
120,121,spotify:track:6h6hSyEABJubJdCn7Y8hEE,Mart Hoogkamer,Ik Spaar Geen Centen,NRGY Music,39,80,16,229261,1,Netherlands
121,122,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,122,186,45,229213,1,Netherlands
122,123,spotify:track:295hepw2obbNmOfPOu56td,"Broederliefde, $hirak",Jungle,Top Notch Music BV,25,113,135,229110,1,Netherlands
123,124,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,167,114,228289,1,Netherlands
124,125,spotify:track:4MsGEDdSdgs4lWSJQIIf8z,Chef'Special,C’est La Vie,Kaiser Records,125,-1,1,227418,1,Netherlands
125,126,spotify:track:2fnhMzGEEPKvFtExQ3FMMo,"Jonna Fraser, Frenna",I Need Your Love,Noah's Ark BV,28,130,11,227314,1,Netherlands
126,127,spotify:track:17yyT1a0ECahRrxTOOVndt,"Frenna, NOA",NASA - NOA Remix,Top Notch Music BV,44,139,6,227273,1,Netherlands
127,128,spotify:track:0uOc3SO3ZkrNeL5khr4GUn,"De Poema's, Snelle, Acda en de Munnik, Van Dik Hout",Op Jou Heb Ik Gewacht,CTM Music,128,-1,1,226168,1,Netherlands
128,129,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,129,161,3,225480,1,Netherlands
129,130,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),86,145,10,224621,1,Netherlands
130,131,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,10,136,305,223509,1,Netherlands
131,132,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,6,111,293,223172,1,Netherlands
132,133,spotify:track:4l9D4NtXwmISiaQpiRgZHa,RONDÉ,Love Of My Life,"Universal Music, a division of Universal International Music BV",133,-1,1,222814,1,Netherlands
133,134,spotify:track:7D5vAulNfrQV6xEwzgH0OF,De Jeugd Van Tegenwoordig,Sterrenstof,UME - Global Clearing House,56,91,355,222532,1,Netherlands
134,135,spotify:track:50qdDusolX0A9mhXvi66Gs,Hannah Mae,Mes In M'n Rug,Cornelis Music,76,187,8,222174,1,Netherlands
135,136,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,18,90,52,221705,1,Netherlands
136,137,spotify:track:47tS35fPyJjIHLk95OBeHc,Broederliefde,Dansvloerkiller,Top Notch Music BV,27,124,8,221222,1,Netherlands
137,138,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,129,135,102,220287,1,Netherlands
138,139,spotify:track:2ixsaeFioXJmMgkkbd4uj1,George Ezra,Budapest,Columbia,111,-1,35,220060,1,Netherlands
139,140,spotify:track:3oNTJ5qiAQx8xfIbYWWB7W,"Braelyn Rankins, Theo Somolu, Aaron Pierre, Kelvin Harrison Jr., Disney",I Always Wanted A Brother,Walt Disney Records,140,-1,1,219821,1,Netherlands
140,141,spotify:track:3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,Universal-Island Records Ltd.,95,152,19,219637,1,Netherlands
141,142,spotify:track:7M8oLiR9q2He0mnJVLYYYj,Bankzitters,Boevenpad,Warner Music Benelux,10,143,7,219631,1,Netherlands
142,143,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,83,-1,28,219312,1,Netherlands
143,144,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Parlophone Records Limited,65,118,18,218225,1,Netherlands
144,145,spotify:track:0uHrMbMv3c78398pIANDqR,Joost,Europapa,Joost Klein,1,99,41,217652,1,Netherlands
145,146,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,146,-1,1,217448,1,Netherlands
146,147,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,92,-1,22,216295,1,Netherlands
147,148,spotify:track:5PR3cK0y8Y8XikFxLnDkrm,Davina Michelle,I Won't Let Go,8ball Music,148,-1,1,215397,1,Netherlands
148,149,spotify:track:2e894jO0dYbzw3OoN7bBN0,"Kevin, Nathan",TIJDSVERSPILLING,Animal Stories / Noah’s Ark BV,89,125,4,214696,1,Netherlands
149,150,spotify:track:7oDSG2Q9RBU0QjgtfYQOdD,"Clean Bandit, Anne-Marie, David Guetta",Cry Baby,B1 Recordings/Ministry of Sound Recordings,94,-1,15,213860,1,Netherlands
150,151,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,49,193,275,213674,1,Netherlands
151,152,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,152,198,2,211444,1,Netherlands
152,153,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,Billy Joel,Piano Man,Columbia/Legacy,66,96,28,211422,1,Netherlands
153,154,spotify:track:0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,A&M,102,149,131,211173,1,Netherlands
154,155,spotify:track:0gq4UgDPGFdqpsWshU7dmv,"Kris Kross Amsterdam, Donnie, Tino Martin",Vanavond (Uit M'n Bol),"Universal Music, a division of Universal International Music BV",2,82,137,209308,1,Netherlands
155,156,spotify:track:6D8y7Bck8h11byRY88Pt2z,Dua Lipa,Houdini,Warner Records,10,190,40,208882,1,Netherlands
156,157,spotify:track:3c28vYkrzU9nVqvJfbaSiu,Wesly Bronkhorst,Amalia,NRGY Music,16,63,109,208858,1,Netherlands
157,158,spotify:track:0GjEhVFGZW8afUYGChu3Rr,ABBA,Dancing Queen,Polar Music International AB,54,76,117,208532,1,Netherlands
158,159,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,89,-1,84,207936,1,Netherlands
159,160,spotify:track:1nduf8eirAAiVLXoC1C7cz,Abel,Onderweg,[PIAS] Recordings Holland,104,-1,14,207895,1,Netherlands
160,161,spotify:track:4timZGVN2M4Sveo4Cq9018,Claude,La Pression,Cloud 9 Digital,102,-1,7,207740,1,Netherlands
161,162,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,4,154,41,207665,1,Netherlands
162,163,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,She's Always a Woman,Columbia/Legacy,163,-1,1,207364,1,Netherlands
163,164,spotify:track:2Y63yg1Lgdp96IoiZIvjKz,"Jonna Fraser, Broederliefde",Do Or Die,Noah's Ark BV,79,144,24,207194,1,Netherlands
164,165,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,165,-1,1,207142,1,Netherlands
165,166,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Have You Ever Seen The Rain,Craft Recordings,53,117,71,205804,1,Netherlands
166,167,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,10,-1,31,204968,1,Netherlands
167,168,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,35,109,170,204907,1,Netherlands
168,169,spotify:track:64SLdE6sV5g4uQIbVIuRCq,Racoon,Love You More,Sony Music Entertainment,167,-1,5,204892,1,Netherlands
169,170,spotify:track:3mfER4ORePHvN35cbZ3dkV,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,7,147,157,204447,1,Netherlands
170,171,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,Bruce Springsteen,I'm On Fire,Columbia,113,197,22,204242,1,Netherlands
171,172,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,75,-1,5,203565,1,Netherlands
172,173,spotify:track:7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,Epic,130,163,25,202330,1,Netherlands
173,174,spotify:track:4nyF5lmSziBAt7ESAUjpbx,Gracie Abrams,"I miss you, I’m sorry","Gracie Abrams, under exclusive license to Interscope Records",90,194,23,200896,1,Netherlands
