rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7tW2Md8xOwnKPIYhCqPiU4","Samuel Welten","Echte Liefde Is Te Koop","WM Netherlands",1,-1,1,"2246922"
2,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",1,1,7,"1986992"
3,"spotify:track:6u9MrPWzCXj0pQjuglCyqy","Roxy Dekker","Jouw Idee","Warner Music Benelux",2,2,3,"1678474"
4,"spotify:track:1Oq4ei25SeGivbXLcCnz7z","Roxy Dekker","Casual","Warner Music Benelux",1,3,3,"1379346"
5,"spotify:track:2zqqu4TbRW3yOI5wqdrgDL","Antoon","Beetje Van Mij","Atlantic Records Benelux",1,4,7,"1352188"
6,"spotify:track:62iG1lk8qtd26ldgzCdRh5","Roxy Dekker","Ga Dan!","Warner Music Benelux",1,5,10,"1114771"
7,"spotify:track:1lzzSzBejW6m8UN2PdRsDv","FLEMMING, Mart Hoogkamer","100%","8Ball Music / NRGY Music",7,14,5,"1064863"
8,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",4,7,16,"1048216"
9,"spotify:track:0b9RNAzGtDRRMQS1cF9HXT","Claude","C'est La Vie","Cloud 9 Digital",2,6,4,"1037506"
10,"spotify:track:4x7j9ed3FRH6CHj27kiTQ3","Oimara","Wackelkontakt","stereopolrecords / ZEITGEIST for Virgin Records",7,10,6,"966303"
11,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",3,8,23,"960747"
12,"spotify:track:6zdmJ79GtRfpJJdaDPECYm","Pommelien Thijs","Atlas","Sony Music Entertainment",12,-1,1,"957410"
13,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,9,32,"913827"
14,"spotify:track:03rS8yQDtIHaDuUewAbEe7","LUNA","Liefste","LASER [BNL]",14,16,4,"912156"
15,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",1,12,23,"882536"
16,"spotify:track:3LPLRNr58Z9Pn0clnEtkXb","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",11,11,3,"851996"
17,"spotify:track:5ITV0zqzjOYfFWpW0xBmRa","WizTheMc, bees & honey","Show Me Love","Bamboo Artists",17,17,5,"835820"
18,"spotify:track:3HcIbVeDYLg8u2DiqM4zuT","Sven Versteeg, Likke Pêhp","Blikkendag","Dino Music",8,21,20,"816432"
19,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",5,18,28,"790564"
20,"spotify:track:0vrKBjEBQAVn3sdhIXmpHE","Yves Berendse","Terug In De Tijd","Dino Music",1,20,45,"778971"
21,"spotify:track:6mkkFCI8p2eR7D5FOjfmzm","Noano, Emms","Waka","Universal Music, a division of Universal International Music BV",2,19,9,"778621"
22,"spotify:track:0KfKG23F2eWsq3iJazXYvS","Roxy Dekker","Proost","Warner Music Benelux",7,13,3,"706800"
23,"spotify:track:2dUJ0xW4XC89CC6gD7mjwi","Roxy Dekker, Koen","1 Nacht","Warner Music Benelux",5,15,3,"634754"
24,"spotify:track:0GYx8Q9iS05CRe9kyzwAIL","CYRIL, maryjo","Still Into You","Spinnin' Records",17,29,12,"620500"
25,"spotify:track:2VyvDGdcVY04cNYou9MFVX","PAWSA, The Adventures Of Stevie V","Dirty Cash (Money Talks)","Altra Moda Music",8,24,19,"617477"
26,"spotify:track:2K7HqkHEUfz7c4BzEO33Qd","Yves Berendse, Emma Heesters","Alleen Met Jou","Dino Music",7,27,26,"611845"
27,"spotify:track:0ydx75YiFzLjjQknKFNFwt","Alex Warren","Burning Down","Atlantic Records",27,30,26,"586679"
28,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",4,25,45,"584928"
29,"spotify:track:2QwAzwjpruvSZ83t7wlZVD","Martin Morero","Spijt Is Voor Later","Dino Music",3,46,15,"562569"
30,"spotify:track:6GOOcBV0wLoHrH5D9AWA32","Morgan Seatree, Florence + The Machine","Say My Name - Remix","Positiva",28,32,8,"555292"
