rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2zqqu4TbRW3yOI5wqdrgDL","Antoon","Beetje Van Mij","Atlantic Records Benelux",1,1,3,"1733890"
2,"spotify:track:1XRpRDBpJPjjcj406euOpa","Roxy Dekker","Ga Dan!","Warner Music Benelux",1,2,6,"1289270"
3,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",1,3,28,"1212941"
4,"spotify:track:6mkkFCI8p2eR7D5FOjfmzm","Noano, Emms","Waka","Universal Music, a division of Universal International Music BV",2,5,5,"1160759"
5,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",3,4,19,"1140969"
6,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",4,6,12,"1076745"
7,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",7,9,3,"1034110"
8,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",1,7,19,"1032827"
9,"spotify:track:3BntzKsnLf2pc0dsvE3Zav","Teddy Swims","Bad Dreams","Warner Records",5,12,24,"862793"
10,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",4,10,41,"809895"
11,"spotify:track:0vrKBjEBQAVn3sdhIXmpHE","Yves Berendse","Terug In De Tijd","Dino Music",1,14,41,"798488"
12,"spotify:track:1lP5sPDQZ8rQCno0DjbsgJ","Sven Versteeg, Likke Pêhp","Blikkendag","Dino Music",9,15,16,"743274"
13,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",8,8,28,"719241"
14,"spotify:track:2VyvDGdcVY04cNYou9MFVX","PAWSA, The Adventures Of Stevie V","Dirty Cash (Money Talks)","Altra Moda Music",8,13,15,"704394"
15,"spotify:track:2K7HqkHEUfz7c4BzEO33Qd","Yves Berendse, Emma Heesters","Alleen Met Jou","Dino Music",7,17,22,"700317"
16,"spotify:track:1lzzSzBejW6m8UN2PdRsDv","FLEMMING, Mart Hoogkamer","100%","8Ball Music / NRGY Music",16,-1,1,"698839"
17,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",11,11,26,"661779"
18,"spotify:track:0GYx8Q9iS05CRe9kyzwAIL","CYRIL, maryjo","Still Into You","Spinnin' Records",17,19,8,"638287"
19,"spotify:track:4il87YHqSV9UqbBkXM7z7m","Tate McRae","Sports car","RCA Records Label",19,39,5,"622113"
20,"spotify:track:5ZLUm9eab8y3tqQ1OhQSHI","Lady Gaga","Abracadabra","Interscope Records",14,18,4,"603358"
21,"spotify:track:4x7j9ed3FRH6CHj27kiTQ3","Oimara","Wackelkontakt","stereopolrecords / ZEITGEIST for Virgin Records",21,95,2,"576236"
22,"spotify:track:2QwAzwjpruvSZ83t7wlZVD","Martin Morero","Spijt Is Voor Later","Dino Music",3,20,11,"575619"
23,"spotify:track:541sN2qNfIlllGn9nGOQoC","Tate McRae","Revolving door","RCA Records Label",23,-1,1,"571062"
24,"spotify:track:5D50iIozof7VABnwls2H13","Zoë Tauran, Idaly","Voorzichtig","Universal Music, a division of Universal International Music BV",22,22,2,"566079"
25,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",3,27,80,"540004"
26,"spotify:track:2usgKLp2V6HTqOXh9rlETr","Kevin, Idaly","SOS","Animal Stories / Noah’s Ark BV",9,23,12,"536288"
27,"spotify:track:1nzVNvN2bLkN8AMjfTxvTT","Suzan & Freek","Ken Je Dat Gevoel","Sony Music Entertainment",16,25,7,"530995"
28,"spotify:track:6GOOcBV0wLoHrH5D9AWA32","Morgan Seatree, Florence + The Machine","Say My Name - Remix","Positiva",28,55,4,"522896"
29,"spotify:track:5gUYp5MZA4Klngi8dOxOFb","D-Double, Kevin","Moneymaker Syndroom (feat. Kevin)","Bankjes",29,-1,1,"514811"
30,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",16,16,13,"510145"
31,"spotify:track:52dEZA0A4siRTuA4e8w3ll","Martin Garrix, Jex","Told You So","Virgin",27,30,14,"507128"
32,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",4,26,27,"496856"
33,"spotify:track:4xTjO1NgHBEbINFUQ9Kgao","Robert van Hemert","Zoet, Zout, Zuur","Cornelis Music",4,47,57,"490395"
34,"spotify:track:1sqe31TzOsjCeex1INgmsq","Donnie, Marco Schuitmaker","Hier Mag Alles","8ball Music / Maradonnie / Dino Music",4,43,66,"486259"
35,"spotify:track:2AeMy7dwvoPuof6xDmncUP","Turfy Gang, Russo","Ushuaia","BOOMIN' RECORDS",1,44,25,"470125"
36,"spotify:track:6eWAWHm0cuOaPGDWhoLJ7s","Myles Smith","Nice To Meet You","RCA Records Label",25,37,16,"468850"
37,"spotify:track:5nPbKG04fhLkIAjcPFaZq7","HUGEL, Topic, Arash, Daecolm","I Adore You (feat. Daecolm)","Virgin",17,42,31,"468229"
38,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",2,28,58,"464901"
39,"spotify:track:0ydx75YiFzLjjQknKFNFwt","Alex Warren","Burning Down","Atlantic Records",32,32,22,"464120"
40,"spotify:track:5v9RI8UmSTgDSsZ8cKENc5","Joshua Robbie, Lange Frans","I Surrender - Remix","One Seven Music",14,31,9,"455974"
41,"spotify:track:7cD21ITGK5fz7PxAHeSWgZ","Claude, Zoë Tauran","Je T'aime","Cloud 9 Digital",31,45,16,"452848"
42,"spotify:track:0aB0v4027ukVziUGwVGYpG","Kendrick Lamar, Lefty Gunplay","tv off (feat. lefty gunplay)","pgLang, under exclusive license to Interscope Records",16,21,13,"445896"
43,"spotify:track:2FGKofI4AJN91ofBNDmWWB","Wale, Sam Dew","LoveHate Thing (feat. Sam Dew)","MMG/Atlantic",30,33,4,"443525"
44,"spotify:track:7GWU6dQFjYF5YpsAUwZfGq","Racoon","Oceaan","Sony Music Entertainment",25,40,352,"441276"
45,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",4,34,46,"440569"
46,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",5,24,27,"437918"
47,"spotify:track:5o0osRx8kYJTOqlOSggr9Z","Alex Warren","Carry You Home","Atlantic Records",12,38,39,"432063"
48,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",20,36,41,"423495"
49,"spotify:track:4xvEn1vhrF9JbPFWqTXsH4","Tate McRae, The Kid LAROI","I know love (feat. The Kid LAROI)","RCA Records Label",49,-1,1,"415390"
50,"spotify:track:5L5wa7XXoPrleRSuwBiHHR","Chavanté, Qlas, kans, Oykie","The Baddest","Top Notch Music BV",50,-1,1,"411402"
51,"spotify:track:7hR22TOX3RorxJPcsz5Wbo","Morgan Wallen","Love Somebody","Big Loud Records / Mercury Records / Republic Records",32,49,14,"400295"
52,"spotify:track:3pN1lUACckD0PTkFzpxEpu","Russo, Matthy","Hotel","Van De Watermakers",7,29,4,"397258"
53,"spotify:track:3bg2qahpZmsg5wV2EMPXIk","David Guetta, Alphaville, Ava Max","Forever Young","Parlophone UK",26,50,13,"392117"
54,"spotify:track:2A1aS3mwuGuX2yk1bgxOvA","BL3SS, CamrinWatsin, bbyclose","Kisses (feat. bbyclose)","Atlantic Records UK",13,46,30,"386211"
55,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",7,35,7,"379849"
56,"spotify:track:1b6G5YNi5akoOpwlqnulH8","Noano, Ronnie Flex","Damage","Universal Music, a division of Universal International Music BV",1,56,18,"379628"
57,"spotify:track:2FAZskT9yRjp2Oow9szJD8","Chrystal, NOTION","The Days - NOTION Remix","Polydor Records",52,53,7,"372764"
58,"spotify:track:4MSj19TwYBLgDFj3ddEeco","Lost Frequencies, Tom Odell","Black Friday (pretty like the sun)","UROK",5,48,32,"371410"
59,"spotify:track:3AWDeHLc88XogCaCnZQLVI","The Weeknd","Cry For Me","XO / Republic Records",22,41,4,"369221"
60,"spotify:track:3dj4wgM3cPeuLwMNHDuBon","Teddy Swims","The Door","Warner Records",22,59,61,"361167"
61,"spotify:track:6RzajU3Lthpfs47lFzB4CE","Young Ellens, Mensa, LA$$A","Maak Me Nou Niet Gek","Top Notch Music BV",61,-1,1,"349911"
62,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",42,58,93,"349781"
63,"spotify:track:2ETQsbiuGm2WLOSOr2I19A","Tate McRae","Dear god","RCA Records Label",63,-1,1,"346681"
64,"spotify:track:6i4roOAXcuHWfmFuYFXZti","Son Mieux","Have A Little Faith","Universal Music, a division of Universal International Music BV",50,62,7,"346385"
65,"spotify:track:5KOy4O0d6regxnYOUeXrTH","Ronnie Flex, Jonna Fraser","Concentratie","ADF ENT",65,-1,1,"342504"
66,"spotify:track:1xAqlP0wv3XCSoEICoa3kf","Teddy Swims","Guilty","Warner Records",66,72,5,"339767"
67,"spotify:track:1B7xiLBhKRBpD5KlnEWtrR","Cameron Whitcomb","Medusa","Atlantic Records",57,63,8,"337539"
68,"spotify:track:4t1h7BTPZFSHBQRz3MJ7sK","Yves Berendse","Vandaag Ben Ik Van Jou","Dino Music",20,60,6,"333585"
69,"spotify:track:2hIFhSltVcRU1oJ3kf8Zy4","Roxy Dekker","Sugardaddy","Warner Music Benelux",1,68,48,"331128"
70,"spotify:track:4MsGEDdSdgs4lWSJQIIf8z","Chef'Special","C’est La Vie","Kaiser Records",70,103,8,"326450"
71,"spotify:track:3dWSdaGd1XkB3J6xxsr8Zu","Donnie, Marco Schuitmaker, Russo, LA$$A","Losse Pols","8ball Music / Maradonnie / Dino Music / Van De Watermakers",24,76,11,"324943"
72,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",10,66,35,"323900"
73,"spotify:track:1BJJbSX6muJVF2AK7uH1x4","Adam Port, Stryv, Keinemusik, Orso, Malachiii","Move","Keinemusik",2,71,38,"322133"
74,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",31,61,354,"321773"
75,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,69,217,"314189"
76,"spotify:track:02nm2yGw7BygWmRcbFhAlC","Roxy Dekker, Ronnie Flex","Gaan We Weg?","Warner Music Benelux",1,67,33,"312980"
77,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",23,57,22,"311672"
78,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",26,65,138,"310582"
79,"spotify:track:51rfRCiUSvxXlCSCfIztBy","Gracie Abrams","I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",11,54,29,"310201"
