rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5juhjvfn7Ve8o7wbCAhB2E","Zartmann","tau mich auf","Bamboo Artists/Epic",1,1,7,"5270953"
2,"spotify:track:6xLoWndBgNvlylHAWxiqxw","Filow, Ikkimel, Lucry & Suena","Jiggy","1UP Management GmbH",2,-1,1,"4090536"
3,"spotify:track:4x7j9ed3FRH6CHj27kiTQ3","Oimara","Wackelkontakt","stereopolrecords / ZEITGEIST for Virgin Records",1,2,9,"3416310"
4,"spotify:track:36w8f4Cl7JqTbFDamAdq8Q","AYLIVA","Wie?","Whiteheart Records/Warner Music Central Europe",1,3,4,"2968841"
5,"spotify:track:3LPLRNr58Z9Pn0clnEtkXb","Doechii","Anxiety","Top Dawg Entertainment/Capitol Records",5,6,2,"2903438"
6,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,5,22,"2508340"
7,"spotify:track:2qX5NeJHw3LGR2cNoY8qbK","YAKARY","me & you","Life is Pain",4,4,3,"2406050"
8,"spotify:track:6qqrTXSdwiJaq8SO0X2lSe","Alex Warren","Ordinary","Atlantic Records",8,16,6,"2331264"
9,"spotify:track:6iycYUk3oB0NPMdaDUrN1w","Playboi Carti","EVIL J0RDAN","AWGE/Interscope Records",9,-1,1,"2316448"
10,"spotify:track:5ITV0zqzjOYfFWpW0xBmRa","WizTheMc, bees & honey","Show Me Love","Bamboo Artists",9,9,6,"2086707"
11,"spotify:track:2uj2UZwhooohVKQREM7Wx8","makko, Miksu / Macloud","STREIT","Futura",10,10,2,"1967063"
12,"spotify:track:68qeaZhtMZ6abrJCYt6nQn","Playboi Carti, The Weeknd","RATHER LIE (with The Weeknd)","AWGE/Interscope Records",12,-1,1,"1800686"
13,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",3,8,31,"1796836"
14,"spotify:track:61lNxSCj38lvmZjJZuhXSt","reezy","SABÍA QUE NO","Four Music/Teenager Forever",1,12,10,"1725900"
15,"spotify:track:1EDPVGbyPKJPeGqATwXZvN","Linkin Park","The Emptiness Machine","Warner Records",1,14,28,"1626291"
16,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",2,18,22,"1534098"
17,"spotify:track:3COS5kuid5EKAfN2klE84V","Sosa La M","Northside","GOLD LEAGUE",5,11,4,"1520026"
18,"spotify:track:3FjK86616FbluOfTxNK2gY","Sleepy Hallow, Doechii","ANXIETY (feat. Doechii)","Winners Circle/RCA Records",5,7,4,"1488568"
19,"spotify:track:2LHNTC9QZxsL3nWpt8iaSR","Lady Gaga","Abracadabra","Interscope Records",5,15,7,"1466135"
20,"spotify:track:2Bi7IhhjS7ZgzSe7FMaHs1","Zartmann","wunderschön","Bamboo Artists/Epic",20,-1,1,"1455647"
21,"spotify:track:559mLg44MrcA7JzYGbpXfL","MilleniumKid, JBS","Vielleicht Vielleicht","Warner Music Central Europe",20,20,62,"1450004"
22,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",9,21,15,"1425298"
23,"spotify:track:3VdooJLOy4tLxKpnn46SMP","Playboi Carti, Travis Scott","CRUSH (with Travis Scott)","AWGE/Interscope Records",23,-1,1,"1381954"
24,"spotify:track:2FAZskT9yRjp2Oow9szJD8","Chrystal, NOTION","The Days - NOTION Remix","Polydor Records",21,28,12,"1289943"
25,"spotify:track:1cXo8i9dgutdqjhjz3Zwqq","Zartmann, Drumla, Dauner","eehhhyyy","Bamboo Artists/Epic",13,23,37,"1289662"
26,"spotify:track:6yT1Qf1EKbUfiROeOWtzeN","Bausa, Jazeek","Wenn der Himmel weint","A Million Music/WM Germany",4,13,4,"1284779"
27,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",3,22,30,"1247280"
28,"spotify:track:2ZZM5DepwKgqGJChdbfVx1","Mali, Safraoui, Alim, HoodBlaq","FROZEN","Columbia/BE.ELA.QU GmbH",28,-1,1,"1233204"
29,"spotify:track:5SIvP6TdWc9DNvKbENjnYc","Playboi Carti, Travis Scott","PHILLY (with Travis Scott)","AWGE/Interscope Records",29,-1,1,"1229315"
30,"spotify:track:1v1cijv1qjMJ5o9OvMWACS","Nina Chuba","Fata Morgana","Jive",3,25,19,"1222855"
31,"spotify:track:18o2gKM9pMyEWWAT9ZaGvr","ZAH1DE","Mona Lisa Motion","Ventura Records",22,24,4,"1193544"
32,"spotify:track:30uhHnDywyLLAgSGPZIOPK","Kontra K","2 Meter tiefer","Letzte Wölfe & Vertigo Berlin",32,-1,1,"1178648"
